study_name,model_type,feature_set,trial_id,val_mae,params,state
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,6,28.41,"{""n_estimators"": 400, ""max_depth"": 4, ""learning_rate"": 0.011530645080977573, ""subsample"": 0.6489957156047863, ""colsample_bytree"": 0.5158295511186883, ""min_child_weight"": 5, ""gamma"": 0.777354579378964, ""reg_alpha"": 3.442141285965063, ""reg_lambda"": 16.746012673886657}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,7,28.002,"{""n_estimators"": 250, ""max_depth"": 2, ""learning_rate"": 0.023951255499127366, ""subsample"": 0.6352310562436907, ""colsample_bytree"": 0.7807689432639139, ""min_child_weight"": 3, ""gamma"": 1.9737738732010346, ""reg_alpha"": 7.9502029236699165, ""reg_lambda"": 4.775597949149276}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,8,28.95,"{""n_estimators"": 100, ""max_depth"": 4, ""learning_rate"": 0.03119407275183074, ""subsample"": 0.7822517920102467, ""colsample_bytree"": 0.769944621340081, ""min_child_weight"": 3, ""gamma"": 0.7169314570885452, ""reg_alpha"": 2.0428215357261674, ""reg_lambda"": 17.398965091636278}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,9,27.8771,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.01107708224770985, ""subsample"": 0.6777455804289155, ""colsample_bytree"": 0.6138141627093614, ""min_child_weight"": 8, ""gamma"": 1.2751149427104262, ""reg_alpha"": 8.98491468318694, ""reg_lambda"": 9.972083578077036}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,10,28.4844,"{""n_estimators"": 600, ""max_depth"": 3, ""learning_rate"": 0.01573089306101593, ""subsample"": 0.8330725854779467, ""colsample_bytree"": 0.6758859261861787, ""min_child_weight"": 10, ""gamma"": 1.3087530455415064, ""reg_alpha"": 6.387815343890178, ""reg_lambda"": 9.433122119616426}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,11,28.7316,"{""n_estimators"": 150, ""max_depth"": 3, ""learning_rate"": 0.017737690956359183, ""subsample"": 0.6743507005378045, ""colsample_bytree"": 0.8462382039147076, ""min_child_weight"": 8, ""gamma"": 1.9097504188814736, ""reg_alpha"": 6.4646584662990305, ""reg_lambda"": 1.4594891223432995}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,12,28.087,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.015771148246710283, ""subsample"": 0.606060620925029, ""colsample_bytree"": 0.6813792279313967, ""min_child_weight"": 8, ""gamma"": 1.4023251907875196, ""reg_alpha"": 6.936598270006787, ""reg_lambda"": 6.942088312363869}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,13,29.114,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.04600354515127035, ""subsample"": 0.6728900476752911, ""colsample_bytree"": 0.6608604371213244, ""min_child_weight"": 7, ""gamma"": 1.11098381032856, ""reg_alpha"": 7.617960421628878, ""reg_lambda"": 1.7192734535143037}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,14,28.1279,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.02051257526788274, ""subsample"": 0.6015569893710224, ""colsample_bytree"": 0.7625434081526585, ""min_child_weight"": 9, ""gamma"": 1.699719292606726, ""reg_alpha"": 5.261938241097326, ""reg_lambda"": 8.319755779108998}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,15,27.9899,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.012979241873716784, ""subsample"": 0.6970676686418158, ""colsample_bytree"": 0.7545841021814546, ""min_child_weight"": 7, ""gamma"": 1.149365906808683, ""reg_alpha"": 8.168517153301392, ""reg_lambda"": 13.20487906665041}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,16,28.3286,"{""n_estimators"": 400, ""max_depth"": 3, ""learning_rate"": 0.012728371741535746, ""subsample"": 0.7013105163191969, ""colsample_bytree"": 0.6355795403204811, ""min_child_weight"": 7, ""gamma"": 1.1415022159076247, ""reg_alpha"": 5.631542765296692, ""reg_lambda"": 13.78323047655295}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,17,27.9357,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.013700811427803388, ""subsample"": 0.7090905702020965, ""colsample_bytree"": 0.7192676197430657, ""min_child_weight"": 8, ""gamma"": 0.49855404882928067, ""reg_alpha"": 9.995342636581107, ""reg_lambda"": 14.429804478773178}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,18,28.2306,"{""n_estimators"": 500, ""max_depth"": 3, ""learning_rate"": 0.013894386886986592, ""subsample"": 0.7331735775150845, ""colsample_bytree"": 0.7114554923254197, ""min_child_weight"": 9, ""gamma"": 0.48576845465413565, ""reg_alpha"": 9.728099206656132, ""reg_lambda"": 14.322363512718306}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,19,28.2647,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.01021776920565844, ""subsample"": 0.6726977242458501, ""colsample_bytree"": 0.8342131566702775, ""min_child_weight"": 8, ""gamma"": 0.4619624772180114, ""reg_alpha"": 9.993643294363695, ""reg_lambda"": 19.436035067900004}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,20,27.8605,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.01816667800031421, ""subsample"": 0.7818843156696039, ""colsample_bytree"": 0.6181953170415927, ""min_child_weight"": 9, ""gamma"": 0.27753987886119713, ""reg_alpha"": 8.803697932064974, ""reg_lambda"": 10.541229074802827}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,21,27.9992,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.016952728241497343, ""subsample"": 0.784073271997152, ""colsample_bytree"": 0.6094813406251223, ""min_child_weight"": 9, ""gamma"": 0.2757185740912047, ""reg_alpha"": 8.759271126110923, ""reg_lambda"": 10.908172952643655}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,22,27.9307,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.019074943169753788, ""subsample"": 0.8473653138830287, ""colsample_bytree"": 0.6302093710664687, ""min_child_weight"": 8, ""gamma"": 0.6336704225152461, ""reg_alpha"": 8.786302438482512, ""reg_lambda"": 15.20739530190689}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,23,28.1057,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.019900939292912957, ""subsample"": 0.8498233692709432, ""colsample_bytree"": 0.623176115998061, ""min_child_weight"": 9, ""gamma"": 0.6739686669430743, ""reg_alpha"": 8.721703125911016, ""reg_lambda"": 10.883838197565028}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,24,28.4708,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.0379557733413218, ""subsample"": 0.8149255582389937, ""colsample_bytree"": 0.644712280642057, ""min_child_weight"": 10, ""gamma"": 0.20244192900737934, ""reg_alpha"": 7.414319616169315, ""reg_lambda"": 11.81440085274902}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,25,28.2957,"{""n_estimators"": 600, ""max_depth"": 2, ""learning_rate"": 0.019868359189825848, ""subsample"": 0.7837063565212858, ""colsample_bytree"": 0.5940610768192301, ""min_child_weight"": 7, ""gamma"": 0.9173474659451464, ""reg_alpha"": 8.655021184444958, ""reg_lambda"": 9.201589180929275}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,26,28.8357,"{""n_estimators"": 550, ""max_depth"": 3, ""learning_rate"": 0.02332237371611422, ""subsample"": 0.8161113831361969, ""colsample_bytree"": 0.6978862568843012, ""min_child_weight"": 6, ""gamma"": 0.008910670573570978, ""reg_alpha"": 6.977952954052428, ""reg_lambda"": 15.299580916308727}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,27,27.9384,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.017745217594735765, ""subsample"": 0.7690863617130964, ""colsample_bytree"": 0.5012106409751915, ""min_child_weight"": 9, ""gamma"": 0.5939073903570786, ""reg_alpha"": 8.402617560298674, ""reg_lambda"": 7.616546119640306}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,28,28.0092,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.015528358965935093, ""subsample"": 0.8397245210311224, ""colsample_bytree"": 0.6563571844413936, ""min_child_weight"": 8, ""gamma"": 0.8862058456303998, ""reg_alpha"": 9.251903914870768, ""reg_lambda"": 8.992996833428387}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,29,29.057,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.03704918807360527, ""subsample"": 0.7994623151189911, ""colsample_bytree"": 0.58906471205292, ""min_child_weight"": 6, ""gamma"": 0.2475032935130933, ""reg_alpha"": 1.0931359507218676, ""reg_lambda"": 12.404582130276335}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,30,27.7814,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.011817606630456926, ""subsample"": 0.7622405744738129, ""colsample_bytree"": 0.5379872032311903, ""min_child_weight"": 10, ""gamma"": 0.15350587303262975, ""reg_alpha"": 7.431676346151915, ""reg_lambda"": 19.27167194266313}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,31,27.8018,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.011729840159961816, ""subsample"": 0.7584733730487511, ""colsample_bytree"": 0.5347191714395587, ""min_child_weight"": 10, ""gamma"": 0.13849757768525667, ""reg_alpha"": 7.457382528695411, ""reg_lambda"": 19.409962445828853}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,32,27.8185,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.011597930481873384, ""subsample"": 0.7569014861215536, ""colsample_bytree"": 0.5425285062225529, ""min_child_weight"": 10, ""gamma"": 0.13919247975689572, ""reg_alpha"": 5.9826009777391365, ""reg_lambda"": 19.994403398295827}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,33,27.8074,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.012520879015669839, ""subsample"": 0.7589703755528479, ""colsample_bytree"": 0.5330939546082303, ""min_child_weight"": 10, ""gamma"": 0.14380755955114355, ""reg_alpha"": 4.8395238927063975, ""reg_lambda"": 19.564250912073486}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,34,27.8343,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.012016815631226963, ""subsample"": 0.754077909896577, ""colsample_bytree"": 0.5338880882799082, ""min_child_weight"": 10, ""gamma"": 0.140732373693872, ""reg_alpha"": 4.667272302131752, ""reg_lambda"": 19.80401018957538}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,35,27.8473,"{""n_estimators"": 600, ""max_depth"": 2, ""learning_rate"": 0.01012044521538894, ""subsample"": 0.7294731646552977, ""colsample_bytree"": 0.5302144668214008, ""min_child_weight"": 10, ""gamma"": 0.09335943335766364, ""reg_alpha"": 4.190054224435572, ""reg_lambda"": 18.677791841442083}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,36,27.8115,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.012072358472934945, ""subsample"": 0.7608607099329113, ""colsample_bytree"": 0.5763987305814419, ""min_child_weight"": 10, ""gamma"": 0.3333035372846024, ""reg_alpha"": 5.730801289107322, ""reg_lambda"": 18.47129295081026}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,37,27.8372,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.01443019417148163, ""subsample"": 0.76745740118895, ""colsample_bytree"": 0.5788942967996724, ""min_child_weight"": 10, ""gamma"": 0.307191449900448, ""reg_alpha"": 3.2146145321698736, ""reg_lambda"": 18.327426459255232}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,38,27.8471,"{""n_estimators"": 600, ""max_depth"": 2, ""learning_rate"": 0.012215629358388127, ""subsample"": 0.7418853260654762, ""colsample_bytree"": 0.5623964522654707, ""min_child_weight"": 10, ""gamma"": 0.3890838278713445, ""reg_alpha"": 5.071184618480008, ""reg_lambda"": 16.564314561333465}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,39,27.8447,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.0107368166953985, ""subsample"": 0.7216032204217389, ""colsample_bytree"": 0.5106871465115707, ""min_child_weight"": 9, ""gamma"": 0.36820103755181893, ""reg_alpha"": 6.177856742491918, ""reg_lambda"": 17.39345265969136}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,40,27.8346,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.0144839886890314, ""subsample"": 0.769736577220259, ""colsample_bytree"": 0.5538029858129069, ""min_child_weight"": 10, ""gamma"": 0.0029000235855067835, ""reg_alpha"": 4.4432402030833975, ""reg_lambda"": 18.659173213223387}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,41,27.8294,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.011480433436476218, ""subsample"": 0.75662907801465, ""colsample_bytree"": 0.5445341638188467, ""min_child_weight"": 10, ""gamma"": 0.16177553492486932, ""reg_alpha"": 5.671243335107246, ""reg_lambda"": 19.809715501868965}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,42,27.8637,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.013311783243496886, ""subsample"": 0.7966641896126929, ""colsample_bytree"": 0.5268417262840435, ""min_child_weight"": 10, ""gamma"": 0.13635352594489134, ""reg_alpha"": 6.062031087885985, ""reg_lambda"": 17.645426237951483}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,43,27.861,"{""n_estimators"": 600, ""max_depth"": 2, ""learning_rate"": 0.0119150524918168, ""subsample"": 0.7472273608674743, ""colsample_bytree"": 0.5761905117148013, ""min_child_weight"": 9, ""gamma"": 0.07382040170585069, ""reg_alpha"": 6.7542161215192476, ""reg_lambda"": 19.079876767914442}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,44,27.8079,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.010778616741648235, ""subsample"": 0.7609388939605601, ""colsample_bytree"": 0.5461009979772403, ""min_child_weight"": 10, ""gamma"": 0.37957682957454375, ""reg_alpha"": 7.6262554386085855, ""reg_lambda"": 15.984283432097328}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,45,27.8669,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.010751665512527287, ""subsample"": 0.7700792474109438, ""colsample_bytree"": 0.5683981478310892, ""min_child_weight"": 10, ""gamma"": 0.3905185024360534, ""reg_alpha"": 7.738507167846967, ""reg_lambda"": 15.69116279011774}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,46,28.3839,"{""n_estimators"": 600, ""max_depth"": 4, ""learning_rate"": 0.010020177120297657, ""subsample"": 0.7387422695067901, ""colsample_bytree"": 0.5125271370156819, ""min_child_weight"": 9, ""gamma"": 0.5393255247984987, ""reg_alpha"": 7.076039083014345, ""reg_lambda"": 16.754983710570972}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,47,27.8418,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.012820742005811177, ""subsample"": 0.7192962691318519, ""colsample_bytree"": 0.5483431203176784, ""min_child_weight"": 10, ""gamma"": 0.33051511598506544, ""reg_alpha"": 3.7760596872444845, ""reg_lambda"": 17.808855507595467}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,48,27.8895,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.015354026487134813, ""subsample"": 0.7969436800297646, ""colsample_bytree"": 0.5252508086259418, ""min_child_weight"": 9, ""gamma"": 0.22007144882104185, ""reg_alpha"": 7.311056234203185, ""reg_lambda"": 16.212634680793002}",COMPLETE
xgboost__group_e_pm25_met_fire,xgboost,group_e_pm25_met_fire,49,27.8823,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.011149054048577578, ""subsample"": 0.7601816959359169, ""colsample_bytree"": 0.5942862417485687, ""min_child_weight"": 4, ""gamma"": 0.7868675477876583, ""reg_alpha"": 8.051385521317924, ""reg_lambda"": 17.06841914307315}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,0,28.7154,"{""n_estimators"": 300, ""max_depth"": 4, ""learning_rate"": 0.032481928697702896, ""subsample"": 0.7496646210492591, ""colsample_bytree"": 0.5546065241548528, ""min_child_weight"": 4, ""gamma"": 0.11616722433639892, ""reg_alpha"": 8.795585311974417, ""reg_lambda"": 12.421185223120967}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,1,29.0969,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.04763628595029446, ""subsample"": 0.8081106602001054, ""colsample_bytree"": 0.5743186887373967, ""min_child_weight"": 4, ""gamma"": 0.36680901970686763, ""reg_alpha"": 3.7381801866358395, ""reg_lambda"": 10.97037220101252}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,2,28.2468,"{""n_estimators"": 300, ""max_depth"": 2, ""learning_rate"": 0.02677113724214592, ""subsample"": 0.6348734651630105, ""colsample_bytree"": 0.6022506269873263, ""min_child_weight"": 5, ""gamma"": 0.9121399684340719, ""reg_alpha"": 8.066583652537123, ""reg_lambda"": 4.793801861008835}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,3,28.1714,"{""n_estimators"": 350, ""max_depth"": 3, ""learning_rate"": 0.010776244716748864, ""subsample"": 0.7518862129753596, ""colsample_bytree"": 0.559683443290552, ""min_child_weight"": 3, ""gamma"": 1.8977710745066665, ""reg_alpha"": 9.690688297671034, ""reg_lambda"": 16.35954961421276}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,4,28.2643,"{""n_estimators"": 250, ""max_depth"": 2, ""learning_rate"": 0.030078651475264572, ""subsample"": 0.7100381234349002, ""colsample_bytree"": 0.5427133821956726, ""min_child_weight"": 6, ""gamma"": 0.06877704223043679, ""reg_alpha"": 9.18388361870904, ""reg_lambda"": 5.916819650400321}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,5,28.0365,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.023094679892576613, ""subsample"": 0.7366775698358199, ""colsample_bytree"": 0.5646990594339345, ""min_child_weight"": 10, ""gamma"": 1.550265646722229, ""reg_alpha"": 9.455490474077703, ""reg_lambda"": 18.001719658125328}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,6,28.41,"{""n_estimators"": 400, ""max_depth"": 4, ""learning_rate"": 0.011530645080977573, ""subsample"": 0.6489957156047863, ""colsample_bytree"": 0.5158295511186883, ""min_child_weight"": 5, ""gamma"": 0.777354579378964, ""reg_alpha"": 3.442141285965063, ""reg_lambda"": 16.746012673886657}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,7,28.002,"{""n_estimators"": 250, ""max_depth"": 2, ""learning_rate"": 0.023951255499127366, ""subsample"": 0.6352310562436907, ""colsample_bytree"": 0.7807689432639139, ""min_child_weight"": 3, ""gamma"": 1.9737738732010346, ""reg_alpha"": 7.9502029236699165, ""reg_lambda"": 4.775597949149276}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,8,28.95,"{""n_estimators"": 100, ""max_depth"": 4, ""learning_rate"": 0.03119407275183074, ""subsample"": 0.7822517920102467, ""colsample_bytree"": 0.769944621340081, ""min_child_weight"": 3, ""gamma"": 0.7169314570885452, ""reg_alpha"": 2.0428215357261674, ""reg_lambda"": 17.398965091636278}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,9,27.8771,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.01107708224770985, ""subsample"": 0.6777455804289155, ""colsample_bytree"": 0.6138141627093614, ""min_child_weight"": 8, ""gamma"": 1.2751149427104262, ""reg_alpha"": 8.98491468318694, ""reg_lambda"": 9.972083578077036}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,10,28.4844,"{""n_estimators"": 600, ""max_depth"": 3, ""learning_rate"": 0.01573089306101593, ""subsample"": 0.8330725854779467, ""colsample_bytree"": 0.6758859261861787, ""min_child_weight"": 10, ""gamma"": 1.3087530455415064, ""reg_alpha"": 6.387815343890178, ""reg_lambda"": 9.433122119616426}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,11,28.7316,"{""n_estimators"": 150, ""max_depth"": 3, ""learning_rate"": 0.017737690956359183, ""subsample"": 0.6743507005378045, ""colsample_bytree"": 0.8462382039147076, ""min_child_weight"": 8, ""gamma"": 1.9097504188814736, ""reg_alpha"": 6.4646584662990305, ""reg_lambda"": 1.4594891223432995}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,12,28.087,"{""n_estimators"": 550, ""max_depth"": 2, ""learning_rate"": 0.015771148246710283, ""subsample"": 0.606060620925029, ""colsample_bytree"": 0.6813792279313967, ""min_child_weight"": 8, ""gamma"": 1.4023251907875196, ""reg_alpha"": 6.936598270006787, ""reg_lambda"": 6.942088312363869}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,13,29.114,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.04600354515127035, ""subsample"": 0.6728900476752911, ""colsample_bytree"": 0.6608604371213244, ""min_child_weight"": 7, ""gamma"": 1.11098381032856, ""reg_alpha"": 7.617960421628878, ""reg_lambda"": 1.7192734535143037}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,14,28.1279,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.02051257526788274, ""subsample"": 0.6015569893710224, ""colsample_bytree"": 0.7625434081526585, ""min_child_weight"": 9, ""gamma"": 1.699719292606726, ""reg_alpha"": 5.261938241097326, ""reg_lambda"": 8.319755779108998}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,15,27.9899,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.012979241873716784, ""subsample"": 0.6970676686418158, ""colsample_bytree"": 0.7545841021814546, ""min_child_weight"": 7, ""gamma"": 1.149365906808683, ""reg_alpha"": 8.168517153301392, ""reg_lambda"": 13.20487906665041}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,16,28.3286,"{""n_estimators"": 400, ""max_depth"": 3, ""learning_rate"": 0.012728371741535746, ""subsample"": 0.7013105163191969, ""colsample_bytree"": 0.6355795403204811, ""min_child_weight"": 7, ""gamma"": 1.1415022159076247, ""reg_alpha"": 5.631542765296692, ""reg_lambda"": 13.78323047655295}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,17,27.9357,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.013700811427803388, ""subsample"": 0.7090905702020965, ""colsample_bytree"": 0.7192676197430657, ""min_child_weight"": 8, ""gamma"": 0.49855404882928067, ""reg_alpha"": 9.995342636581107, ""reg_lambda"": 14.429804478773178}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,18,28.2306,"{""n_estimators"": 500, ""max_depth"": 3, ""learning_rate"": 0.013894386886986592, ""subsample"": 0.7331735775150845, ""colsample_bytree"": 0.7114554923254197, ""min_child_weight"": 9, ""gamma"": 0.48576845465413565, ""reg_alpha"": 9.728099206656132, ""reg_lambda"": 14.322363512718306}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,19,28.2647,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.01021776920565844, ""subsample"": 0.6726977242458501, ""colsample_bytree"": 0.8342131566702775, ""min_child_weight"": 8, ""gamma"": 0.4619624772180114, ""reg_alpha"": 9.993643294363695, ""reg_lambda"": 19.436035067900004}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,20,27.8605,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.01816667800031421, ""subsample"": 0.7818843156696039, ""colsample_bytree"": 0.6181953170415927, ""min_child_weight"": 9, ""gamma"": 0.27753987886119713, ""reg_alpha"": 8.803697932064974, ""reg_lambda"": 10.541229074802827}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,21,27.9992,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.016952728241497343, ""subsample"": 0.784073271997152, ""colsample_bytree"": 0.6094813406251223, ""min_child_weight"": 9, ""gamma"": 0.2757185740912047, ""reg_alpha"": 8.759271126110923, ""reg_lambda"": 10.908172952643655}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,22,27.9307,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.019074943169753788, ""subsample"": 0.8473653138830287, ""colsample_bytree"": 0.6302093710664687, ""min_child_weight"": 8, ""gamma"": 0.6336704225152461, ""reg_alpha"": 8.786302438482512, ""reg_lambda"": 15.20739530190689}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,23,28.1057,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.019900939292912957, ""subsample"": 0.8498233692709432, ""colsample_bytree"": 0.623176115998061, ""min_child_weight"": 9, ""gamma"": 0.6739686669430743, ""reg_alpha"": 8.721703125911016, ""reg_lambda"": 10.883838197565028}",COMPLETE
xgboost__group_f_pm25_met_fire_transport,xgboost,group_f_pm25_met_fire_transport,24,28.4708,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.0379557733413218, ""subsample"": 0.8149255582389937, ""colsample_bytree"": 0.644712280642057, ""min_child_weight"": 10, ""gamma"": 0.20244192900737934, ""reg_alpha"": 7.414319616169315, ""reg_lambda"": 11.81440085274902}",COMPLETE
