date,eval_fold,year,method,nominal_coverage,lower_bound,upper_bound,interval_width,observed_pm25,covered,season,pollution_regime,is_extreme_episode,is_clipped
2023-10-19,2,2023,ensemble_scaled_conformal,0.9,79.26562870280496,241.49603297439774,162.23040427159276,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,ensemble_regime_conformal_hybrid,0.9,99.96235266632931,220.7993090108734,120.83695634454409,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,standard_conformal,0.95,109.4803961777346,211.2812654994681,101.8008693217335,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,time_aware_conformal,0.95,109.4803961777346,211.2812654994681,101.8008693217335,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,regime_conditioned_conformal,0.95,100.43829329937597,220.32336837782674,119.88507507845077,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,normalized_conformal,0.95,106.40483996929163,214.35682170791108,107.95198173861945,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,ensemble_scaled_conformal,0.95,59.445265780961165,261.31639589624154,201.87113011528038,172.88,True,Post-Monsoon,High,True,True
2023-10-19,2,2023,ensemble_regime_conformal_hybrid,0.95,81.52262949905345,239.23903217814927,157.71640267909584,172.88,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,standard_conformal,0.8,178.60591150018197,230.58306032900893,51.977148828826955,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,time_aware_conformal,0.8,178.60591150018197,230.58306032900893,51.977148828826955,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,regime_conditioned_conformal,0.8,174.18855189898954,235.00041993020136,60.811868031211816,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,normalized_conformal,0.8,171.64732338263045,237.54164844656046,65.89432506393001,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,ensemble_scaled_conformal,0.8,177.76648085144507,231.42249097774584,53.65601012630077,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,ensemble_regime_conformal_hybrid,0.8,176.8887332558929,232.300238573298,55.4115053174051,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,standard_conformal,0.9,168.2034248054543,240.98554702373661,72.78212221828232,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,time_aware_conformal,0.9,168.2034248054543,240.98554702373661,72.78212221828232,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,regime_conditioned_conformal,0.9,160.91775547802612,248.27121635116478,87.35346087313866,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,normalized_conformal,0.9,161.2175710744823,247.9714007547086,86.75382968022632,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,ensemble_scaled_conformal,0.9,169.2738087599126,239.9151630692783,70.64135430936568,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,ensemble_regime_conformal_hybrid,0.9,166.40099334937503,242.78797847981588,76.38698513044085,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,standard_conformal,0.95,153.6940512537287,255.4949205754622,101.8008693217335,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,time_aware_conformal,0.95,153.6940512537287,255.4949205754622,101.8008693217335,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,regime_conditioned_conformal,0.95,144.65194837537007,264.53702345382084,119.88507507845077,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,normalized_conformal,0.95,150.61849504528573,258.5704767839052,107.95198173861945,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,ensemble_scaled_conformal,0.95,160.64326083032608,248.54571099886482,87.90245016853873,180.4,True,Post-Monsoon,High,True,True
2023-10-20,2,2023,ensemble_regime_conformal_hybrid,0.95,154.74433712433807,254.44463470485283,99.70029758051476,180.4,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,standard_conformal,0.8,204.62966373474387,256.6068125635708,51.977148828826955,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,time_aware_conformal,0.8,204.62966373474387,256.6068125635708,51.977148828826955,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,regime_conditioned_conformal,0.8,200.21230413355144,261.0241721647633,60.811868031211844,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,normalized_conformal,0.8,197.67107561719234,263.56540068112236,65.89432506393001,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,ensemble_scaled_conformal,0.8,203.72218935830676,257.51428694000793,53.79209758170117,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,ensemble_regime_conformal_hybrid,0.8,202.8809472653777,258.355529032937,55.4745817675593,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,standard_conformal,0.9,194.2271770400162,267.0092992582985,72.7821222182823,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,time_aware_conformal,0.9,194.2271770400162,267.0092992582985,72.7821222182823,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,regime_conditioned_conformal,0.9,186.94150771258802,274.2949685857267,87.35346087313866,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,normalized_conformal,0.9,187.2413233090442,273.9951529892705,86.75382968022629,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,ensemble_scaled_conformal,0.9,195.20797734735493,266.0284989509598,70.82052160360485,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,ensemble_regime_conformal_hybrid,0.9,192.38126887424988,268.8552074240648,76.47393854981493,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,standard_conformal,0.95,179.7178034882906,281.5186728100241,101.8008693217335,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,time_aware_conformal,0.95,179.7178034882906,281.5186728100241,101.8008693217335,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,regime_conditioned_conformal,0.95,170.67570060993197,290.5607756883827,119.88507507845074,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,normalized_conformal,0.95,176.64224727984762,284.5942290184671,107.95198173861948,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,ensemble_scaled_conformal,0.95,186.55553980458836,274.68093649372634,88.12539668913797,210.06,True,Post-Monsoon,High,True,True
2023-10-21,2,2023,ensemble_regime_conformal_hybrid,0.95,180.71134355480498,280.5251327435097,99.8137891887047,210.06,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,standard_conformal,0.8,141.53883444752682,193.51598327635378,51.977148828826955,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,time_aware_conformal,0.8,141.53883444752682,193.51598327635378,51.977148828826955,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,regime_conditioned_conformal,0.8,137.1214748463344,197.9333428775462,60.811868031211816,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,normalized_conformal,0.8,134.5802463299753,200.4745713939053,65.89432506393001,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,ensemble_scaled_conformal,0.8,134.63502988632223,200.41978783755837,65.78475795123614,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,ensemble_regime_conformal_hybrid,0.8,137.01082270149368,198.04399502238692,61.03317232089324,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,standard_conformal,0.9,131.13634775279914,203.91846997108146,72.78212221828232,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,time_aware_conformal,0.9,131.13634775279914,203.91846997108146,72.78212221828232,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,regime_conditioned_conformal,0.9,123.85067842537097,211.20413929850963,87.35346087313866,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,normalized_conformal,0.9,124.15049402182714,210.90432370205346,86.75382968022632,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,ensemble_scaled_conformal,0.9,124.22261985833872,210.8321978655419,86.60957800720318,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,ensemble_regime_conformal_hybrid,0.9,125.45906944547531,209.5957482784053,84.13667883292999,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,standard_conformal,0.95,116.62697420107355,218.42784352280705,101.8008693217335,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,time_aware_conformal,0.95,116.62697420107355,218.42784352280705,101.8008693217335,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,regime_conditioned_conformal,0.95,107.58487132271492,227.46994640116569,119.88507507845077,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,normalized_conformal,0.95,113.55141799263058,221.50339973125003,107.95198173861945,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,ensemble_scaled_conformal,0.95,113.64116765572533,221.41365006815528,107.77248241242995,182.07,True,Post-Monsoon,High,True,True
2023-10-22,2,2023,ensemble_regime_conformal_hybrid,0.95,112.61980972869182,222.43500799518878,109.81519826649696,182.07,True,Post-Monsoon,High,True,True
2023-10-23,2,2023,standard_conformal,0.8,108.48061925083877,160.45776807966573,51.977148828826955,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,time_aware_conformal,0.8,108.48061925083877,160.45776807966573,51.977148828826955,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,regime_conditioned_conformal,0.8,104.06325964964634,164.87512768085816,60.811868031211816,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,normalized_conformal,0.8,101.52203113328724,167.41635619721725,65.89432506393001,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,ensemble_scaled_conformal,0.8,76.56399433966087,192.37439299084363,115.81039865118277,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,ensemble_regime_conformal_hybrid,0.8,92.35918097345865,176.57920635704585,84.2200253835872,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,standard_conformal,0.9,98.07813255611109,170.8602547743934,72.78212221828232,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,time_aware_conformal,0.9,98.07813255611109,170.8602547743934,72.78212221828232,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,regime_conditioned_conformal,0.9,90.79246322868292,178.14592410182158,87.35346087313866,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,normalized_conformal,0.9,91.09227882513909,177.8461085053654,86.75382968022632,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,ensemble_scaled_conformal,0.9,58.23352701234758,210.70486031815693,152.47133330580937,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,ensemble_regime_conformal_hybrid,0.9,76.41885024098977,192.51953708951473,116.10068684852496,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,standard_conformal,0.95,83.5687590043855,185.369628326119,101.8008693217335,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,time_aware_conformal,0.95,83.5687590043855,185.369628326119,101.8008693217335,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,regime_conditioned_conformal,0.95,74.52665612602686,194.41173120447763,119.88507507845077,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,normalized_conformal,0.95,80.49320279594252,188.44518453456197,107.95198173861945,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,ensemble_scaled_conformal,0.95,39.60547036126937,229.33291696923513,189.72744660796576,121.64,True,Post-Monsoon,High,False,True
2023-10-23,2,2023,ensemble_regime_conformal_hybrid,0.95,58.70188194105087,210.2365053894536,151.53462344840273,121.64,True,Post-Monsoon,High,False,True
2023-10-24,2,2023,standard_conformal,0.8,143.9878982957939,195.96504712462087,51.977148828826955,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,time_aware_conformal,0.8,143.9878982957939,195.96504712462087,51.977148828826955,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,regime_conditioned_conformal,0.8,139.57053869460148,200.3824067258133,60.811868031211816,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,normalized_conformal,0.8,137.02931017824238,202.9236352421724,65.89432506393001,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,ensemble_scaled_conformal,0.8,150.3511384566982,189.60180696371657,39.25066850701836,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,ensemble_regime_conformal_hybrid,0.8,145.60915345056543,194.34379196984935,48.73463851928392,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,standard_conformal,0.9,133.58541160106623,206.36753381934855,72.78212221828232,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,time_aware_conformal,0.9,133.58541160106623,206.36753381934855,72.78212221828232,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,regime_conditioned_conformal,0.9,126.29974227363806,213.65320314677672,87.35346087313866,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,normalized_conformal,0.9,126.59955787009423,213.35338755032055,86.75382968022632,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,ensemble_scaled_conformal,0.9,144.1385435168417,195.81440190357307,51.67585838673136,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,ensemble_regime_conformal_hybrid,0.9,136.38514464046958,203.5678007799452,67.18265613947563,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,standard_conformal,0.95,119.07603804934064,220.87690737107414,101.8008693217335,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,time_aware_conformal,0.95,119.07603804934064,220.87690737107414,101.8008693217335,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,regime_conditioned_conformal,0.95,110.033935170982,229.91901024943277,119.88507507845077,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,normalized_conformal,0.95,116.00048184089766,223.95246357951712,107.95198173861945,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,ensemble_scaled_conformal,0.95,137.82508906838868,202.1278563520261,64.30276728363742,153.94,True,Post-Monsoon,High,True,True
2023-10-24,2,2023,ensemble_regime_conformal_hybrid,0.95,126.1330692958877,213.81987612452707,87.68680682863938,153.94,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,standard_conformal,0.8,159.7572256582254,211.73437448705235,51.977148828826955,216.04,False,Post-Monsoon,High,True,True
2023-10-25,2,2023,time_aware_conformal,0.8,159.7572256582254,211.73437448705235,51.977148828826955,216.04,False,Post-Monsoon,High,True,True
2023-10-25,2,2023,regime_conditioned_conformal,0.8,155.33986605703296,216.15173408824478,60.811868031211816,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,normalized_conformal,0.8,152.79863754067387,218.69296260460388,65.89432506393001,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,ensemble_scaled_conformal,0.8,154.72943384283502,216.76216630244272,62.0327324596077,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,ensemble_regime_conformal_hybrid,0.8,156.09874464228005,215.3928555029977,59.29411086071764,216.04,False,Post-Monsoon,High,True,True
2023-10-25,2,2023,standard_conformal,0.9,149.3547389634977,222.13686118178003,72.78212221828232,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,time_aware_conformal,0.9,149.3547389634977,222.13686118178003,72.78212221828232,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,regime_conditioned_conformal,0.9,142.06906963606954,229.4225305092082,87.35346087313866,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,normalized_conformal,0.9,142.3688852325257,229.12271491275203,86.75382968022632,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,ensemble_scaled_conformal,0.9,144.91089432636483,226.58070581891292,81.66981149254809,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,ensemble_regime_conformal_hybrid,0.9,144.87614368362836,226.6154564616494,81.73931277802103,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,standard_conformal,0.95,134.84536541177212,236.64623473350562,101.8008693217335,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,time_aware_conformal,0.95,134.84536541177212,236.64623473350562,101.8008693217335,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,regime_conditioned_conformal,0.95,125.80326253341349,245.68833761186426,119.88507507845077,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,normalized_conformal,0.95,131.76980920332915,239.7217909419486,107.95198173861945,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,ensemble_scaled_conformal,0.95,134.93295393468006,236.5586462105977,101.62569227591763,216.04,True,Post-Monsoon,High,True,True
2023-10-25,2,2023,ensemble_regime_conformal_hybrid,0.95,132.40272209882414,239.0888780464536,106.68615594762946,216.04,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,standard_conformal,0.8,123.42287643748307,175.40002526631002,51.977148828826955,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,time_aware_conformal,0.8,123.42287643748307,175.40002526631002,51.977148828826955,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,regime_conditioned_conformal,0.8,119.00551683629064,179.81738486750245,60.811868031211816,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,normalized_conformal,0.8,116.46428831993154,182.35861338386155,65.89432506393001,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,ensemble_scaled_conformal,0.8,122.5977104525852,176.2251912512079,53.627480798622685,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,ensemble_regime_conformal_hybrid,0.8,121.71230985592929,177.11059184786382,55.398281991934525,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,standard_conformal,0.9,113.02038974275538,185.8025119610377,72.78212221828232,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,time_aware_conformal,0.9,113.02038974275538,185.8025119610377,72.78212221828232,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,regime_conditioned_conformal,0.9,105.73472041532722,193.08818128846588,87.35346087313866,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,normalized_conformal,0.9,106.03453601178339,192.7883656920097,86.75382968022632,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,ensemble_scaled_conformal,0.9,114.10955398240424,184.71334772138886,70.60379373898462,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,ensemble_regime_conformal_hybrid,0.9,111.2270727292482,187.59582897454487,76.36875624529667,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,standard_conformal,0.95,98.5110161910298,200.3118855127633,101.8008693217335,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,time_aware_conformal,0.95,98.5110161910298,200.3118855127633,101.8008693217335,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,regime_conditioned_conformal,0.95,89.46891331267116,209.35398839112193,119.88507507845077,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,normalized_conformal,0.95,95.43545998258682,203.38744172120627,107.95198173861945,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,ensemble_scaled_conformal,0.95,105.48359498384974,193.33930671994335,87.85571173609361,172.16,True,Post-Monsoon,High,True,True
2023-10-26,2,2023,ensemble_regime_conformal_hybrid,0.95,99.57319823263173,199.24970347116135,99.67650523852963,172.16,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,standard_conformal,0.8,119.56644761309326,171.54359644192022,51.977148828826955,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,time_aware_conformal,0.8,119.56644761309326,171.54359644192022,51.977148828826955,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,regime_conditioned_conformal,0.8,115.14908801190083,175.96095604311265,60.811868031211816,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,normalized_conformal,0.8,112.60785949554173,178.50218455947174,65.89432506393001,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,ensemble_scaled_conformal,0.8,109.96379437583737,181.1462496791761,71.18245530333873,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,ensemble_regime_conformal_hybrid,0.8,113.78752119981199,177.3225228552015,63.53500165538951,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,standard_conformal,0.9,109.16396091836558,181.9460831366479,72.78212221828232,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,time_aware_conformal,0.9,109.16396091836558,181.9460831366479,72.78212221828232,188.76,False,Post-Monsoon,High,True,True
2023-10-27,2,2023,regime_conditioned_conformal,0.9,101.87829159093741,189.23175246407607,87.35346087313866,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,normalized_conformal,0.9,102.17810718739358,188.9319368676199,86.75382968022632,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,ensemble_scaled_conformal,0.9,98.69703693080146,192.41300712421202,93.71597019341056,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,ensemble_regime_conformal_hybrid,0.9,101.76224651173008,189.34779754328338,87.5855510315533,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,standard_conformal,0.95,94.65458736663999,196.4554566883735,101.8008693217335,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,time_aware_conformal,0.95,94.65458736663999,196.4554566883735,101.8008693217335,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,regime_conditioned_conformal,0.95,85.61248448828135,205.49755956673212,119.88507507845077,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,normalized_conformal,0.95,91.57903115819701,199.53101289681646,107.95198173861945,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,ensemble_scaled_conformal,0.95,87.24736725176618,203.8626768032473,116.61530955148112,188.76,True,Post-Monsoon,High,True,True
2023-10-27,2,2023,ensemble_regime_conformal_hybrid,0.95,88.39668879385664,202.71335526115683,114.3166664673002,188.76,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,standard_conformal,0.8,146.9252986841471,198.90244751297405,51.977148828826955,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,time_aware_conformal,0.8,146.9252986841471,198.90244751297405,51.977148828826955,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,regime_conditioned_conformal,0.8,142.50793908295466,203.31980711416648,60.811868031211816,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,normalized_conformal,0.8,139.96671056659557,205.86103563052558,65.89432506393001,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,ensemble_scaled_conformal,0.8,121.7473053355767,224.08044086154445,102.33313552596775,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,ensemble_regime_conformal_hybrid,0.8,133.92721190611076,211.9005342910104,77.97332238489963,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,standard_conformal,0.9,136.5228119894194,209.30493420770173,72.78212221828232,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,time_aware_conformal,0.9,136.5228119894194,209.30493420770173,72.78212221828232,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,regime_conditioned_conformal,0.9,129.23714266199124,216.5906035351299,87.35346087313866,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,normalized_conformal,0.9,129.5369582584474,216.29078793867373,86.75382968022632,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,ensemble_scaled_conformal,0.9,105.55001891650335,240.2777272806178,134.72770836411445,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,ensemble_regime_conformal_hybrid,0.9,119.16919513440197,226.65855106271917,107.4893559283172,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,standard_conformal,0.95,122.01343843769382,223.81430775942732,101.8008693217335,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,time_aware_conformal,0.95,122.01343843769382,223.81430775942732,101.8008693217335,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,regime_conditioned_conformal,0.95,112.97133555933519,232.85641063778596,119.88507507845077,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,normalized_conformal,0.95,118.93788222925085,226.8898639678703,107.95198173861945,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,ensemble_scaled_conformal,0.95,89.0897746891969,256.73797150792427,167.64819681872737,177.12,True,Post-Monsoon,High,True,True
2023-10-28,2,2023,ensemble_regime_conformal_hybrid,0.95,102.76631619151105,243.06143000561008,140.295113814099,177.12,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,standard_conformal,0.8,177.33549510503792,229.31264393386488,51.977148828826955,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,time_aware_conformal,0.8,177.33549510503792,229.31264393386488,51.977148828826955,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,regime_conditioned_conformal,0.8,172.9181355038455,233.7300035350573,60.811868031211816,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,normalized_conformal,0.8,170.3769069874864,236.2712320514164,65.89432506393001,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,ensemble_scaled_conformal,0.8,181.1857627049986,225.4623763339042,44.27661362890558,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,ensemble_regime_conformal_hybrid,0.8,177.7919890552369,228.8561499836659,51.064160928428976,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,standard_conformal,0.9,166.93300841031024,239.71513062859256,72.78212221828232,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,time_aware_conformal,0.9,166.93300841031024,239.71513062859256,72.78212221828232,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,regime_conditioned_conformal,0.9,159.64733908288207,247.00079995602073,87.35346087313866,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,normalized_conformal,0.9,159.94715467933824,246.70098435956456,86.75382968022632,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,ensemble_scaled_conformal,0.9,174.17766128283466,232.47047775606814,58.29281647323347,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,ensemble_regime_conformal_hybrid,0.9,168.12707135819474,238.52106768070806,70.39399632251332,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,standard_conformal,0.95,152.42363485858465,254.22450418031815,101.8008693217335,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,time_aware_conformal,0.95,152.42363485858465,254.22450418031815,101.8008693217335,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,regime_conditioned_conformal,0.95,143.38153198022601,263.26660705867675,119.88507507845074,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,normalized_conformal,0.95,149.34807865014167,257.30006038876115,107.95198173861948,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,ensemble_scaled_conformal,0.95,167.05578555661953,239.59235348228327,72.53656792566375,214.59,True,Post-Monsoon,High,True,True
2023-10-29,2,2023,ensemble_regime_conformal_hybrid,0.95,157.38494540523507,249.26319363366773,91.87824822843265,214.59,True,Post-Monsoon,High,True,True
2023-10-30,2,2023,standard_conformal,0.8,178.6037068280415,230.58085565686847,51.977148828826955,210.88,True,Post-Monsoon,High,True,True
2023-10-30,2,2023,time_aware_conformal,0.8,178.6037068280415,230.58085565686847,51.977148828826955,210.88,True,Post-Monsoon,High,True,True
2023-10-30,2,2023,regime_conditioned_conformal,0.8,174.18634722684908,234.9982152580609,60.811868031211816,210.88,True,Post-Monsoon,High,True,True
2023-10-30,2,2023,normalized_conformal,0.8,171.64511871048998,237.53944377442,65.89432506393001,210.88,True,Post-Monsoon,High,True,True
2023-10-30,2,2023,ensemble_scaled_conformal,0.8,182.76374530972726,226.42081717518272,43.657071865455464,210.88,True,Post-Monsoon,High,True,True
