date,year,eval_fold,scenario_name,pollution_regime,season,ood_score,ood_percentile,ood_status,cf_mean_delta,cf_delta_std,cf_interval_width_90,directional_stability
2022-06-22,2022,1,meteorology_normal,Moderate,Monsoon,1.033438082565619,51.47127563288724,IN_DISTRIBUTION,-0.6687616513123837,0.6345785330226577,1.8727325889643258,0.8333333333333334
2022-06-23,2022,1,meteorology_normal,Moderate,Monsoon,1.0064774122075453,50.28500613713199,IN_DISTRIBUTION,0.1295482441509037,1.20874494348936,1.4446801628723671,0.43333333333333335
2022-06-24,2022,1,meteorology_normal,Moderate,Monsoon,1.0902507475817331,53.97103289359626,IN_DISTRIBUTION,1.805014951634664,2.515060503626377,3.09645150205678,0.9666666666666667
2022-06-25,2022,1,meteorology_normal,High,Monsoon,1.0056686552308023,50.249420830155294,IN_DISTRIBUTION,-0.11337310461604441,1.1003802696073313,3.2296929598051123,0.5333333333333333
2022-06-26,2022,1,meteorology_normal,Moderate,Monsoon,1.0379441626942019,51.66954315854488,IN_DISTRIBUTION,0.7588832538840374,2.0761818767067357,4.039925929197109,0.6666666666666666
2022-06-27,2022,1,meteorology_normal,Moderate,Monsoon,1.0072558432180012,50.31925710159205,IN_DISTRIBUTION,-0.1451168643600231,1.4283321208183724,3.7827447896271806,0.6333333333333333
2022-06-28,2022,1,meteorology_normal,High,Monsoon,1.0423748040551999,51.864491378428795,IN_DISTRIBUTION,0.8474960811039963,1.7792770716803372,5.529607307548247,0.6666666666666666
2022-06-29,2022,1,meteorology_normal,Moderate,Monsoon,1.177314342984125,57.80183109130151,IN_DISTRIBUTION,3.5462868596825032,2.0475482836405012,5.971408277066799,0.9666666666666667
2022-06-30,2022,1,meteorology_normal,Moderate,Monsoon,1.084530075251411,53.71932331106209,IN_DISTRIBUTION,1.6906015050282217,1.6407654783242853,4.341218075681374,0.9333333333333333
2022-07-01,2022,1,meteorology_normal,Low,Monsoon,1.0139827947472564,50.615242968879286,IN_DISTRIBUTION,-0.27965589494512905,1.2314091259870954,2.3696007042351344,0.6
2022-07-02,2022,1,meteorology_normal,Low,Monsoon,1.0235766126332413,51.03737095586261,IN_DISTRIBUTION,0.47153225266482507,1.672773669929248,3.7889189471851266,0.6333333333333333
2022-07-03,2022,1,meteorology_normal,Low,Monsoon,1.0932193533627985,54.10165154796313,IN_DISTRIBUTION,1.8643870672559695,1.7574243100755982,5.583388104310813,1.0
2022-07-04,2022,1,meteorology_normal,Low,Monsoon,1.08749173452353,53.84963631903532,IN_DISTRIBUTION,1.7498346904705981,2.2150576343371684,6.4931831285479165,0.9666666666666667
2022-07-05,2022,1,meteorology_normal,Low,Monsoon,1.0650658766986738,52.86289857474165,IN_DISTRIBUTION,1.3013175339734784,1.8998600519358333,6.1057624984436005,0.9
2022-07-06,2022,1,meteorology_normal,Moderate,Monsoon,1.0557625488652056,52.45355215006905,IN_DISTRIBUTION,1.1152509773041133,1.7298922448250746,5.972775492172799,0.8
2022-07-07,2022,1,meteorology_normal,Low,Monsoon,1.0356433382483188,51.56830688292603,IN_DISTRIBUTION,0.7128667649663761,1.432816955088456,4.752318499451359,0.7
2022-07-08,2022,1,meteorology_normal,Low,Monsoon,1.048930586241348,52.15294579461931,IN_DISTRIBUTION,0.978611724826959,1.5847697830859035,4.92413263139471,0.7666666666666667
2022-07-09,2022,1,meteorology_normal,Moderate,Monsoon,1.0505049444275067,52.22221755481029,IN_DISTRIBUTION,1.0100988885501343,1.8609247457014633,5.984958258863538,0.7
2022-07-10,2022,1,meteorology_normal,Moderate,Monsoon,1.0230218465733287,51.01296124922647,IN_DISTRIBUTION,0.4604369314665765,1.2534929562262824,4.197557401602371,0.6
2022-07-11,2022,1,meteorology_normal,Low,Monsoon,1.0732367074459737,53.222415127622845,IN_DISTRIBUTION,1.4647341489194745,1.2412568533000365,2.587056116236178,0.9333333333333333
2022-07-12,2022,1,meteorology_normal,Low,Monsoon,1.03414166144063,51.502233103387724,IN_DISTRIBUTION,0.6828332288126009,1.0910925353035716,3.3390729901276104,0.6666666666666666
2022-07-13,2022,1,meteorology_normal,Low,Monsoon,1.0388914906692552,51.711225589447224,IN_DISTRIBUTION,0.7778298133851028,1.3650798586131099,3.950570687632504,0.7666666666666667
2022-07-14,2022,1,meteorology_normal,Low,Monsoon,1.0262807475106392,51.15635289046813,IN_DISTRIBUTION,0.525614950212784,1.7668751056912066,5.922912487938116,0.7333333333333333
2022-07-15,2022,1,meteorology_normal,Low,Monsoon,1.0644309208210547,52.83496051612641,IN_DISTRIBUTION,1.2886184164210959,1.5154849139763067,5.0609705501946625,0.9333333333333333
2022-07-16,2022,1,meteorology_normal,Low,Monsoon,1.0467179991539806,52.055591962775146,IN_DISTRIBUTION,0.9343599830796113,1.4498559012952605,3.9662051184810547,0.8
2022-07-17,2022,1,meteorology_normal,Low,Monsoon,1.030649543033538,51.34857989347568,IN_DISTRIBUTION,0.612990860670763,1.3913281158325088,3.5945245682791223,0.6
2022-07-18,2022,1,meteorology_normal,Low,Monsoon,1.0899323116576682,53.957021712937404,IN_DISTRIBUTION,1.7986462331533661,1.7288499759191862,5.151111834540564,0.9333333333333333
2022-07-19,2022,1,meteorology_normal,Low,Monsoon,1.0642726318822011,52.82799580281685,IN_DISTRIBUTION,1.2854526376440227,1.9237333105665195,6.248837461680671,0.8
2022-07-20,2022,1,meteorology_normal,Low,Monsoon,1.0765422714816404,53.36785994519218,IN_DISTRIBUTION,1.530845429632809,1.5391655950432297,4.4042597650713295,0.9666666666666667
2022-07-21,2022,1,meteorology_normal,Low,Monsoon,1.0691460381637494,53.042425679204975,IN_DISTRIBUTION,1.3829207632749885,1.7306890576439118,5.079796473843615,0.7666666666666667
2022-07-22,2022,1,meteorology_normal,Low,Monsoon,1.0625802656945307,52.75353169055935,IN_DISTRIBUTION,1.2516053138906116,1.5536520348288125,5.115754013438821,0.8333333333333334
2022-07-23,2022,1,meteorology_normal,Low,Monsoon,1.0594901587992807,52.61756698716835,IN_DISTRIBUTION,1.189803175985614,1.5199486341417272,4.62426554480894,0.8333333333333334
2022-07-24,2022,1,meteorology_normal,Low,Monsoon,1.0445733642504724,51.96122802702078,IN_DISTRIBUTION,0.8914672850094464,1.5444331198341987,4.985146785037071,0.6666666666666666
2022-07-25,2022,1,meteorology_normal,Low,Monsoon,1.055571806736147,52.44515949639047,IN_DISTRIBUTION,1.1114361347229402,1.514819171650201,4.420748328499639,0.7333333333333333
2022-07-26,2022,1,meteorology_normal,Low,Monsoon,1.0778990189934785,53.427556835713055,IN_DISTRIBUTION,1.557980379869572,1.540070007354829,4.838741711614831,0.9
2022-07-27,2022,1,meteorology_normal,Low,Monsoon,1.0628532120090577,52.76554132839854,IN_DISTRIBUTION,1.2570642401811547,1.1529131847211858,3.6704265270766068,0.8333333333333334
2022-07-28,2022,1,meteorology_normal,Low,Monsoon,1.060594181434798,52.66614398313111,IN_DISTRIBUTION,1.2118836286959584,1.4920540781129292,4.191639273074272,0.8333333333333334
2022-07-29,2022,1,meteorology_normal,Low,Monsoon,1.0559041154671358,52.45978108055398,IN_DISTRIBUTION,1.118082309342717,1.5764730322113887,4.449016541902237,0.7333333333333333
2022-07-30,2022,1,meteorology_normal,Low,Monsoon,1.0053386047229604,50.23489860781026,IN_DISTRIBUTION,-0.106772094459208,0.8792191402218879,2.692605898602781,0.6333333333333333
2022-07-31,2022,1,meteorology_normal,Low,Monsoon,1.0363077661650604,51.59754171126266,IN_DISTRIBUTION,0.726155323301208,1.4857914064308142,4.777679385213687,0.6333333333333333
2022-08-01,2022,1,meteorology_normal,Low,Monsoon,1.036070487499898,51.587101449995515,IN_DISTRIBUTION,0.7214097499979623,1.07331256563484,3.1777926521699635,0.8
2022-08-02,2022,1,meteorology_normal,Low,Monsoon,1.0473214671237732,52.08214455344602,IN_DISTRIBUTION,0.9464293424754644,1.3313506723477502,3.670335784242852,0.7666666666666667
2022-08-03,2022,1,meteorology_normal,Low,Monsoon,1.0050114725612844,50.22050479269652,IN_DISTRIBUTION,0.10022945122568933,1.3044425548017093,4.806207513069146,0.43333333333333335
2022-08-04,2022,1,meteorology_normal,Low,Monsoon,1.0556827059824911,52.45003906322961,IN_DISTRIBUTION,1.1136541196498213,1.9038129445221577,6.006187259064485,0.6666666666666666
2022-08-05,2022,1,meteorology_normal,Moderate,Monsoon,1.0431264954133026,51.89756579818531,IN_DISTRIBUTION,0.8625299082660511,1.2845262053505981,3.892141904404801,0.7
2022-08-06,2022,1,meteorology_normal,Moderate,Monsoon,1.0380866205080244,51.675811302353075,IN_DISTRIBUTION,0.7617324101604874,1.521283009227658,4.85034023454069,0.7
2022-08-07,2022,1,meteorology_normal,Low,Monsoon,1.080631841249768,53.54780101498979,IN_DISTRIBUTION,1.6126368249953589,1.5781045568389305,5.47602753013619,0.9
2022-08-08,2022,1,meteorology_normal,Low,Monsoon,1.0778687123449995,53.42622334317998,IN_DISTRIBUTION,1.55737424689999,1.4424182513880592,4.022124442161085,1.0
2022-08-09,2022,1,meteorology_normal,Moderate,Monsoon,1.101609364322489,54.470812030189514,IN_DISTRIBUTION,2.032187286449779,1.8687528579884245,4.858841360000002,0.9666666666666667
2022-08-10,2022,1,meteorology_normal,Low,Monsoon,1.085618494000386,53.767213736016984,IN_DISTRIBUTION,1.71236988000772,1.459980363391026,4.526762945546943,0.9666666666666667
2022-08-11,2022,1,meteorology_normal,Low,Monsoon,1.0728553763231243,53.20563655821747,IN_DISTRIBUTION,1.4571075264624862,1.853411951444211,6.181506382346867,0.8333333333333334
2022-08-12,2022,1,meteorology_normal,Low,Monsoon,1.0769346378678288,53.38512406618447,IN_DISTRIBUTION,1.5386927573565752,1.5983340013048748,4.224249863899244,0.9666666666666667
2022-08-13,2022,1,meteorology_normal,Low,Monsoon,1.0733159208281713,53.22590051643954,IN_DISTRIBUTION,1.4663184165634269,1.0858171546910136,2.8964151882325053,0.9666666666666667
2022-08-14,2022,1,meteorology_normal,Low,Monsoon,1.1127655822060587,54.961685617066586,IN_DISTRIBUTION,2.255311644121174,1.731510945532248,4.607805112118437,1.0
2022-08-15,2022,1,meteorology_normal,Low,Monsoon,1.0375246149628747,51.65108305836649,IN_DISTRIBUTION,0.7504922992574959,1.078267569707488,3.1798167561922863,0.7333333333333333
2022-08-16,2022,1,meteorology_normal,Moderate,Monsoon,1.0543763781628195,52.39256063916405,IN_DISTRIBUTION,1.087527563256388,1.9625921249324554,6.028108653171547,0.7
2022-08-17,2022,1,meteorology_normal,Low,Monsoon,1.0062229211983216,50.27380853272615,IN_DISTRIBUTION,-0.12445842396643082,0.9823483999577985,3.3540896238791804,0.7666666666666667
2022-08-18,2022,1,meteorology_normal,Low,Monsoon,1.0857346910873564,53.772326407843686,IN_DISTRIBUTION,1.7146938217471301,1.7579900640321842,5.253475520705768,0.9333333333333333
2022-08-19,2022,1,meteorology_normal,Low,Monsoon,1.0860482629350035,53.78612356914015,IN_DISTRIBUTION,1.7209652587000694,1.9517319513402354,6.1719317330739445,0.9
2022-08-20,2022,1,meteorology_normal,Low,Monsoon,1.0591116326821635,52.60091183801519,IN_DISTRIBUTION,1.182232653643268,0.9615538875458512,2.5846801374247548,0.9333333333333333
2022-08-21,2022,1,meteorology_normal,Low,Monsoon,1.0575486055615428,52.532138644707885,IN_DISTRIBUTION,1.1509721112308564,1.5636511181323314,3.717179183737186,0.8666666666666667
2022-08-22,2022,1,meteorology_normal,Low,Monsoon,1.0660691436317513,52.90704231979706,IN_DISTRIBUTION,1.321382872635027,1.218277105114382,3.7202450937309886,0.9
2022-08-23,2022,1,meteorology_normal,Low,Monsoon,1.0860715768381934,53.78714938088051,IN_DISTRIBUTION,1.7214315367638675,1.6170138028515775,5.13080269845462,0.9666666666666667
2022-08-24,2022,1,meteorology_normal,Low,Monsoon,1.0262468126383493,51.15485975608737,IN_DISTRIBUTION,0.5249362527669845,1.4547650422171332,4.36001280317063,0.5666666666666667
2022-08-25,2022,1,meteorology_normal,Low,Monsoon,1.0420103842698336,51.84845690787268,IN_DISTRIBUTION,0.8402076853966733,0.9047118517428663,2.7978516465703707,0.8666666666666667
2022-08-26,2022,1,meteorology_normal,Low,Monsoon,1.0821394005915468,53.61413362602806,IN_DISTRIBUTION,1.642788011830936,1.6069333513398716,4.515075161810414,0.9
2022-08-27,2022,1,meteorology_normal,Moderate,Monsoon,1.054025210236757,52.37710925041731,IN_DISTRIBUTION,1.080504204735141,1.183615602457286,3.200837838552946,0.8666666666666667
2022-08-28,2022,1,meteorology_normal,Low,Monsoon,1.0308709816605892,51.35832319306592,IN_DISTRIBUTION,0.6174196332117835,0.9677658725167139,3.1054637491993944,0.8
2022-08-29,2022,1,meteorology_normal,Moderate,Monsoon,1.0542700539961307,52.38788237582975,IN_DISTRIBUTION,1.085401079922613,1.49784837218213,4.970571662541159,0.7666666666666667
2022-08-30,2022,1,meteorology_normal,Low,Monsoon,1.0113991066039756,50.50156069057493,IN_DISTRIBUTION,-0.2279821320795134,0.9107712979727395,2.862454651535569,0.5666666666666667
2022-08-31,2022,1,meteorology_normal,Low,Monsoon,1.0100620796050224,50.44273150262098,IN_DISTRIBUTION,-0.20124159210044681,1.111458543628103,3.4849472838001336,0.6
2022-09-01,2022,1,meteorology_normal,Low,Monsoon,1.0445803556575748,51.96153564893329,IN_DISTRIBUTION,-0.8916071131514957,0.9637714596265267,2.8051909835606694,0.8333333333333334
2022-09-02,2022,1,meteorology_normal,Low,Monsoon,1.0636916367737121,52.80243201804334,IN_DISTRIBUTION,-1.2738327354742447,1.2424124810260668,3.1510086137674427,0.9666666666666667
2022-09-03,2022,1,meteorology_normal,Low,Monsoon,1.0183519036241009,50.80748375946044,IN_DISTRIBUTION,-0.3670380724820177,1.0624959902457405,3.6430291692933716,0.6
2022-09-04,2022,1,meteorology_normal,Low,Monsoon,1.0487427324105567,52.1446802260645,IN_DISTRIBUTION,-0.9748546482111363,1.2744186381004057,3.6305645125574406,0.7666666666666667
2022-09-05,2022,1,meteorology_normal,Low,Monsoon,1.0342108427281522,51.5052770800387,IN_DISTRIBUTION,-0.6842168545630457,1.3268511044422227,4.190181484056356,0.7
2022-09-06,2022,1,meteorology_normal,Low,Monsoon,1.0343521121002432,51.511492932410704,IN_DISTRIBUTION,-0.6870422420048641,1.556335237575657,4.487296119081608,0.6
2022-09-07,2022,1,meteorology_normal,Low,Monsoon,1.0427019744206103,51.878886874506854,IN_DISTRIBUTION,-0.8540394884122063,1.5775021921141055,4.308670259846771,0.8
2022-09-08,2022,1,meteorology_normal,Low,Monsoon,1.0580759033810814,52.55533974876758,IN_DISTRIBUTION,-1.161518067621628,1.551804256516743,3.7978768335958293,0.8
2022-09-09,2022,1,meteorology_normal,Low,Monsoon,1.0731395761429479,53.218141350289706,IN_DISTRIBUTION,-1.462791522858956,1.201682581021702,3.7641010679609774,0.8666666666666667
2022-09-10,2022,1,meteorology_normal,Low,Monsoon,1.0640363823661838,52.817600824112084,IN_DISTRIBUTION,-1.280727647323676,1.4207602275270006,3.3906522216887347,0.9666666666666667
2022-09-11,2022,1,meteorology_normal,Low,Monsoon,1.0400290101251906,51.761276445508386,IN_DISTRIBUTION,-0.8005802025038133,1.0451079827802479,3.312336647420591,0.8333333333333334
2022-09-12,2022,1,meteorology_normal,Low,Monsoon,1.0022781632515383,50.100239183067686,IN_DISTRIBUTION,0.0455632650307661,1.2372170007163197,2.977223467869682,1.0
2022-09-13,2022,1,meteorology_normal,Low,Monsoon,1.0003091035874834,50.013600557849266,IN_DISTRIBUTION,0.006182071749666799,0.7077045472534611,2.069933512821694,1.0
2022-09-14,2022,1,meteorology_normal,Moderate,Monsoon,1.0293767313856015,51.29257618096647,IN_DISTRIBUTION,-0.5875346277120312,0.810075923724198,2.458052495725381,0.7333333333333333
2022-09-15,2022,1,meteorology_normal,Low,Monsoon,1.0014741459416792,50.06486242143388,IN_DISTRIBUTION,-0.02948291883358228,0.8095177098076134,1.968864306717451,1.0
2022-09-16,2022,1,meteorology_normal,Low,Monsoon,1.0216739876192928,50.953655455248885,IN_DISTRIBUTION,0.4334797523858576,0.9830651511128968,2.6805649125774655,0.6666666666666666
2022-09-17,2022,1,meteorology_normal,Low,Monsoon,1.026775175604391,51.178107726593204,IN_DISTRIBUTION,0.5355035120878203,1.2470809807635403,4.301827135792334,0.6
2022-09-18,2022,1,meteorology_normal,Low,Monsoon,1.052572590653959,52.313193988774195,IN_DISTRIBUTION,1.05145181307918,1.21254565719337,3.781586062532967,0.9333333333333333
2022-09-19,2022,1,meteorology_normal,Low,Monsoon,1.067752006676099,52.98108829374836,IN_DISTRIBUTION,1.3550401335219806,1.2317613485913443,3.8013014837845973,0.9333333333333333
2022-09-20,2022,1,meteorology_normal,Low,Monsoon,1.0392420345955682,51.726649522204994,IN_DISTRIBUTION,0.7848406919113622,1.3249882171707017,4.151194227162062,0.6666666666666666
2022-09-21,2022,1,meteorology_normal,Low,Monsoon,1.0287160301350524,51.26350532594231,IN_DISTRIBUTION,0.5743206027010501,1.3319951550221376,3.9718868784324934,0.6
2022-09-22,2022,1,meteorology_normal,Low,Monsoon,1.0099308962842632,50.43695943650758,IN_DISTRIBUTION,0.19861792568526393,0.8949740312605171,2.6869062222823503,0.6
2022-09-23,2022,1,meteorology_normal,Low,Monsoon,1.030090234807001,51.32397033150804,IN_DISTRIBUTION,0.6018046961400193,0.9185628015944379,2.84418950235552,0.7333333333333333
2022-09-24,2022,1,meteorology_normal,Low,Monsoon,1.0633956561009816,52.78940886844319,IN_DISTRIBUTION,1.2679131220196318,1.3197001413159495,3.8209981356582303,0.8666666666666667
2022-09-25,2022,1,meteorology_normal,Low,Monsoon,1.0528562839460054,52.32567649362424,IN_DISTRIBUTION,1.0571256789201098,1.1714375779284467,3.673032522272929,0.8666666666666667
2022-09-26,2022,1,meteorology_normal,Low,Monsoon,1.054864372895566,52.4140324074049,IN_DISTRIBUTION,1.097287457911318,1.1419177310734163,3.6634609391762383,0.8
2022-09-27,2022,1,meteorology_normal,Low,Monsoon,1.05448492222066,52.39733657770904,IN_DISTRIBUTION,1.0896984444132007,1.2305293781012638,3.439653172156444,0.8333333333333334
2022-09-28,2022,1,meteorology_normal,Low,Monsoon,1.0706381739311734,53.10807965297163,IN_DISTRIBUTION,1.4127634786234686,1.2204155472433562,3.6595744334420237,0.9666666666666667
2022-09-29,2022,1,meteorology_normal,Moderate,Monsoon,1.060648578188014,52.668537440272615,IN_DISTRIBUTION,1.2129715637602805,1.1887899199659868,3.846930190364471,0.8666666666666667
2022-09-30,2022,1,meteorology_normal,Low,Monsoon,1.0447844363477983,51.97051519930312,IN_DISTRIBUTION,0.8956887269559651,0.7564971502439773,2.2555675837602016,0.9666666666666667
2022-10-01,2022,1,meteorology_normal,High,Post-Monsoon,1.00638018058205,50.2807279456102,IN_DISTRIBUTION,-0.12760361164100117,1.4833230531304271,5.295170279673023,0.43333333333333335
2022-10-02,2022,1,meteorology_normal,High,Post-Monsoon,1.0017700067370736,50.07788029643124,IN_DISTRIBUTION,-0.03540013474147372,0.8977894589284057,2.656514092167044,1.0
2022-10-03,2022,1,meteorology_normal,High,Post-Monsoon,1.0519928679363233,52.28768618919822,IN_DISTRIBUTION,-1.0398573587264641,1.5430656691351723,4.739057063453307,0.7333333333333333
2022-10-04,2022,1,meteorology_normal,High,Post-Monsoon,1.0252746701294952,51.1120854856978,IN_DISTRIBUTION,-0.5054934025899063,1.191972313439117,2.9522741523472,0.6666666666666666
2022-10-05,2022,1,meteorology_normal,High,Post-Monsoon,1.006315235069733,50.27787034306826,IN_DISTRIBUTION,0.1263047013946623,0.26221451945534635,0.7243820185504717,0.7333333333333333
2022-10-06,2022,1,meteorology_normal,High,Post-Monsoon,1.0677425395700892,52.980671741083924,IN_DISTRIBUTION,-1.354850791401785,1.3129657798449355,4.001164599701489,0.9333333333333333
2022-10-07,2022,1,meteorology_normal,High,Post-Monsoon,1.0586789875590288,52.58187545259727,IN_DISTRIBUTION,-1.1735797511805752,1.048516216498873,3.173784192878377,0.9333333333333333
2022-10-08,2022,1,meteorology_normal,High,Post-Monsoon,1.109070686130692,54.79911018975045,IN_DISTRIBUTION,-2.18141372261384,2.6258421112931574,7.861265264490149,0.7666666666666667
2022-10-09,2022,1,meteorology_normal,High,Post-Monsoon,1.099630079801882,54.38372351128281,IN_DISTRIBUTION,-1.9926015960376418,2.7266031169901797,8.186708207797286,0.8
2022-10-10,2022,1,meteorology_normal,Moderate,Post-Monsoon,1.1556188964732774,56.8472314448242,IN_DISTRIBUTION,-3.1123779294655467,3.125568417237425,8.572409247185522,0.9333333333333333
2022-10-11,2022,1,meteorology_normal,High,Post-Monsoon,1.0785812384680353,53.45757449259356,IN_DISTRIBUTION,-1.5716247693607082,1.5535986305077751,4.604902919856701,0.9333333333333333
2022-10-12,2022,1,meteorology_normal,High,Post-Monsoon,1.1843511913688993,58.111452420231565,IN_DISTRIBUTION,-3.6870238273779847,2.989949998966103,8.916891178287672,1.0
2022-10-13,2022,1,meteorology_normal,Moderate,Post-Monsoon,1.2012227085972853,58.85379917828055,IN_DISTRIBUTION,-4.024454171945706,3.728001231043451,9.902812382847188,1.0
2022-10-14,2022,1,meteorology_normal,High,Post-Monsoon,1.154513458496344,56.79859217383913,IN_DISTRIBUTION,-3.0902691699268785,2.689405878770059,8.73454554722896,0.9333333333333333
2022-10-15,2022,1,meteorology_normal,High,Post-Monsoon,1.0735708226118816,53.2371161949228,IN_DISTRIBUTION,-1.4714164522376345,1.4357717883733385,4.397181763892179,0.9
2022-10-16,2022,1,meteorology_normal,High,Post-Monsoon,1.0281068340465236,51.23670069804704,IN_DISTRIBUTION,-0.5621366809304713,1.1203062985647396,2.479048827053032,0.7666666666666667
2022-10-17,2022,1,meteorology_normal,High,Post-Monsoon,1.040632805456931,51.787843440104965,IN_DISTRIBUTION,-0.8126561091386189,1.8845504699892741,5.765735918589259,0.6333333333333333
2022-10-18,2022,1,meteorology_normal,High,Post-Monsoon,1.0612692764699079,52.69584816467595,IN_DISTRIBUTION,-1.2253855293981588,1.5869303763298508,5.151644210040131,0.8
2022-10-19,2022,1,meteorology_normal,High,Post-Monsoon,1.0033328742546879,50.14664646720627,IN_DISTRIBUTION,-0.06665748509375931,1.4205649128223132,4.951070560748736,1.0
2022-10-20,2022,1,meteorology_normal,High,Post-Monsoon,1.0289036206217297,51.271759307356106,IN_DISTRIBUTION,-0.5780724124345947,1.5360377705337604,5.10477908413538,0.6333333333333333
2022-10-21,2022,1,meteorology_normal,High,Post-Monsoon,1.0156031676944537,50.68653937855596,IN_DISTRIBUTION,-0.3120633538890748,1.20403152327501,1.408235075424464,0.6333333333333333
2022-10-22,2022,1,meteorology_normal,High,Post-Monsoon,1.0050210018569545,50.220924081706,IN_DISTRIBUTION,-0.10042003713909271,0.8908991012206053,2.9694647406693813,0.43333333333333335
2022-10-23,2022,1,meteorology_normal,Moderate,Post-Monsoon,1.0521537890664296,52.29476671892291,IN_DISTRIBUTION,-1.0430757813285945,1.247385282173914,3.7804443389050215,0.8666666666666667
2022-10-24,2022,1,meteorology_normal,High,Post-Monsoon,1.0626914389331747,52.75842331305969,IN_DISTRIBUTION,-1.2538287786634943,1.9538517375394675,6.202433167404548,0.8333333333333334
2022-10-25,2022,1,meteorology_normal,High,Post-Monsoon,1.0099716948568866,50.438754573703015,IN_DISTRIBUTION,-0.1994338971377336,1.710779732732601,5.488078998663141,0.5333333333333333
2022-10-26,2022,1,meteorology_normal,High,Post-Monsoon,1.0152563107077548,50.671277671141205,IN_DISTRIBUTION,-0.30512621415509406,2.0977329980277655,6.8399585714202065,0.5333333333333333
2022-10-27,2022,1,meteorology_normal,High,Post-Monsoon,1.0316471113206147,51.392472898107044,IN_DISTRIBUTION,-0.632942226412293,1.1874837117441435,2.3825114351157803,0.7333333333333333
2022-10-28,2022,1,meteorology_normal,High,Post-Monsoon,1.0118814025881304,50.52278171387774,IN_DISTRIBUTION,-0.23762805176260998,0.9916363412021907,1.9419625494366741,0.5333333333333333
2022-10-29,2022,1,meteorology_normal,High,Post-Monsoon,1.014005398196232,50.61623752063421,IN_DISTRIBUTION,-0.2801079639246391,0.9979969381501465,2.434690206275797,0.5333333333333333
2022-10-30,2022,1,meteorology_normal,High,Post-Monsoon,1.0109594731408518,50.48221681819748,IN_DISTRIBUTION,-0.21918946281703502,1.353409124585885,4.754314287018063,0.5666666666666667
2022-10-31,2022,1,meteorology_normal,High,Post-Monsoon,1.021488666319973,50.94550131807881,IN_DISTRIBUTION,-0.42977332639945964,1.0575034130611782,1.8115614142194743,0.7666666666666667
2022-11-01,2022,1,meteorology_normal,High,Post-Monsoon,1.0193417786008736,50.851038258438436,IN_DISTRIBUTION,-0.38683557201747004,1.1297522064472278,1.2765788775495586,0.7666666666666667
2022-11-02,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0189169661068986,50.83234650870354,IN_DISTRIBUTION,-0.3783393221379716,0.5503765704817338,1.8550843577641127,0.8333333333333334
2022-11-03,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0294116294216147,51.29411169455105,IN_DISTRIBUTION,-0.5882325884322939,0.6894925168756932,2.0837838893477363,0.8666666666666667
2022-11-04,2022,1,meteorology_normal,High,Post-Monsoon,1.026164666828469,51.15124534045263,IN_DISTRIBUTION,-0.5232933365693782,0.6825001123829963,2.192730105245331,0.7666666666666667
2022-11-05,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0201349434050406,50.88593750982179,IN_DISTRIBUTION,-0.4026988681008125,0.6010620638657964,1.288185491619609,0.8
2022-11-06,2022,1,meteorology_normal,High,Post-Monsoon,1.0290760320708474,51.27934541111728,IN_DISTRIBUTION,-0.5815206414169476,1.0489753918158142,2.8249707907591315,0.7666666666666667
2022-11-07,2022,1,meteorology_normal,High,Post-Monsoon,1.0479408096413516,52.109395624219474,IN_DISTRIBUTION,-0.9588161928270343,1.261403357449432,4.034059960859853,0.9
2022-11-08,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0020568791057647,50.09050268065364,IN_DISTRIBUTION,0.04113758211529254,0.4340924321902492,1.3424664831537956,1.0
2022-11-09,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0295815247761693,51.30158709015144,IN_DISTRIBUTION,0.5916304955233841,1.0169514064695027,3.06554942656939,0.7333333333333333
2022-11-10,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.004055966774267,50.17846253806775,IN_DISTRIBUTION,0.08111933548534012,0.5882099430880994,1.7543082597687571,1.0
2022-11-11,2022,1,meteorology_normal,High,Post-Monsoon,1.042332439802974,51.86262735133086,IN_DISTRIBUTION,-0.8466487960594795,0.9178927545505818,2.557523924874806,0.8333333333333334
2022-11-12,2022,1,meteorology_normal,High,Post-Monsoon,1.0103994439904913,50.45757553558161,IN_DISTRIBUTION,-0.2079888798098248,0.9719770473709421,1.8366732209799448,0.7333333333333333
2022-11-13,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.014486541427451,50.637407822807845,IN_DISTRIBUTION,-0.2897308285490207,0.7437974873346292,2.209376457632654,0.7
2022-11-14,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.007477567996995,50.32901299186778,IN_DISTRIBUTION,-0.1495513599399004,0.6697874466418308,1.895567658080895,0.5666666666666667
2022-11-15,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0044696995062234,50.19666677827383,IN_DISTRIBUTION,0.08939399012446832,1.2651397189968416,2.6853882068104324,1.0
2022-11-16,2022,1,meteorology_normal,High,Post-Monsoon,1.0291027049071864,51.2805190159162,IN_DISTRIBUTION,-0.582054098143728,0.6196798078417676,1.8197025625249976,0.9333333333333333
