date,scenario,target_group,observed_shap_value,delta_prediction,directional_consistency,counterfactual_shap_conflict
2022-02-27,biomass_high,biomass_burning,-2.0498640744581444,17.7393584129658,True,False
2022-02-28,biomass_high,biomass_burning,-1.8639215164990168,17.89325199034701,True,False
2022-03-01,biomass_high,biomass_burning,-2.062239161701263,18.031977806152298,True,False
2022-03-02,biomass_high,biomass_burning,-1.369086112518046,13.329566417007356,True,False
2022-03-03,biomass_high,biomass_burning,-1.0077476288845395,6.5984056010631775,True,False
2022-03-04,biomass_high,biomass_burning,-0.471961892665744,0.7887888499107589,True,False
2022-03-05,biomass_high,biomass_burning,-0.5592428525245104,0.535375010684632,True,False
2022-03-06,biomass_high,biomass_burning,-0.4771415184753125,0.3607164697334184,True,False
2022-03-07,biomass_high,biomass_burning,-0.467151624755807,0.44280160093914844,True,False
2022-03-08,biomass_high,biomass_burning,-0.4139326446043551,-0.05341924701842515,True,False
2022-03-09,biomass_high,biomass_burning,-0.4106916084923989,-0.00940371904640358,True,False
2022-03-10,biomass_high,biomass_burning,-0.4392021588427532,0.0591603060180006,True,False
2022-03-11,biomass_high,biomass_burning,-0.3850713039493722,-0.17491187505902417,True,False
2022-03-12,biomass_high,biomass_burning,-0.4207230607485921,-0.05341924701841094,True,False
2022-03-13,biomass_high,biomass_burning,-0.4316027837918016,-0.016952357137469676,True,False
2022-03-14,biomass_high,biomass_burning,-0.5449620463697402,-0.09749992761227588,True,False
2022-03-15,biomass_high,biomass_burning,-0.8198918836698849,-0.05219518363561804,True,False
2022-03-16,biomass_high,biomass_burning,-0.6411400330523164,-0.1204257143447478,True,False
2022-03-17,biomass_high,biomass_burning,-0.4479563277508819,-0.05341924701842515,True,False
2022-03-18,biomass_high,biomass_burning,-0.4645931947698133,-0.06509059878654,True,False
2022-03-19,biomass_high,biomass_burning,-0.470465317098619,-0.053419247018439364,True,False
2022-03-20,biomass_high,biomass_burning,-0.6779368953818591,0.025079897665193585,True,False
2022-03-21,biomass_high,biomass_burning,-0.465396400497411,0.060322724163341945,True,False
2022-03-22,biomass_high,biomass_burning,-0.709179996596372,-0.02268244162418398,True,False
2022-03-23,biomass_high,biomass_burning,-0.7018226579747453,-0.0917147167564707,True,False
2022-03-24,biomass_high,biomass_burning,-0.5470656282779803,-0.1402101299291587,True,False
2022-03-25,biomass_high,biomass_burning,-0.5612782006353702,-0.053419247018439364,True,False
2022-03-26,biomass_high,biomass_burning,-0.6996920292998419,-0.012474189452632345,True,False
2022-03-27,biomass_high,biomass_burning,-0.7500216569488639,-0.2012437958880895,True,False
2022-03-28,biomass_high,biomass_burning,-0.789427645994687,0.17472725115923993,True,False
2022-03-29,biomass_high,biomass_burning,-0.9046863089078986,0.24407783683525963,True,False
2022-03-30,biomass_high,biomass_burning,-0.8470083845874545,0.3308687197459932,True,False
2022-03-31,biomass_high,biomass_burning,-0.9022553007354112,0.36413485279371116,True,False
2022-04-01,biomass_high,biomass_burning,-0.391689952612328,0.12647255300610993,True,False
2022-04-02,biomass_high,biomass_burning,0.2475820805823135,-0.014911231561939076,True,False
2022-04-03,biomass_high,biomass_burning,0.1621690371338049,-0.04466917613635246,True,False
2022-04-04,biomass_high,biomass_burning,0.1550144759561726,0.029757944574427597,True,False
2022-04-05,biomass_high,biomass_burning,0.2390565421354648,-0.11929066767802965,True,False
2022-04-06,biomass_high,biomass_burning,0.2009593639940454,-0.03837606080190881,True,False
2022-04-07,biomass_high,biomass_burning,0.198636824414972,-0.06813400537635061,True,False
2022-04-08,biomass_high,biomass_burning,0.1930475364652197,-0.062213314176247536,True,False
2022-04-09,biomass_high,biomass_burning,0.2107347161076448,-0.06221331417626175,True,False
2022-04-10,biomass_high,biomass_burning,0.2113802463290549,2.842170943040401e-14,True,False
2022-04-11,biomass_high,biomass_burning,0.2199019818859271,1.4210854715202004e-14,True,False
2022-04-12,biomass_high,biomass_burning,0.2387036194385444,0.029757944574427597,True,False
2022-04-13,biomass_high,biomass_burning,0.3494931667975897,-0.04578881313132399,True,False
2022-04-14,biomass_high,biomass_burning,0.2796292849690877,2.842170943040401e-14,True,False
2022-04-15,biomass_high,biomass_burning,-0.0268878048728219,0.8072028912387736,True,False
2022-04-16,biomass_high,biomass_burning,0.429797563057846,1.4210854715202004e-14,True,False
2022-04-17,biomass_high,biomass_burning,0.648598149135458,-0.062213314176247536,True,False
2022-04-18,biomass_high,biomass_burning,1.5554915688085498,-0.12884799905020827,True,False
2022-04-19,biomass_high,biomass_burning,2.2759716040141265,-0.06221331417626175,True,False
2022-04-20,biomass_high,biomass_burning,2.3205194077027524,0.0,True,False
2022-04-21,biomass_high,biomass_burning,2.3192975805801583,0.0,True,False
2022-04-22,biomass_high,biomass_burning,2.3271653705706346,0.0,True,False
2022-04-23,biomass_high,biomass_burning,2.273710566402791,0.029757944574441808,True,False
2022-04-24,biomass_high,biomass_burning,2.303179372871702,0.0,True,False
2022-04-25,biomass_high,biomass_burning,2.38035756489739,-0.03687674029951893,True,False
2022-04-26,biomass_high,biomass_burning,2.335088425557861,0.02975794457445602,True,False
2022-04-27,biomass_high,biomass_burning,2.327712337557598,0.0,True,False
2022-04-28,biomass_high,biomass_burning,2.346018977847447,0.029757944574427597,True,False
2022-04-29,biomass_high,biomass_burning,2.3123831865522906,0.0,True,False
2022-04-30,biomass_high,biomass_burning,2.3335099463330824,0.029757944574427597,True,False
2022-05-01,biomass_high,biomass_burning,2.3784416454413697,-1.4210854715202004e-14,True,False
2022-05-02,biomass_high,biomass_burning,2.375656503773843,-1.4210854715202004e-14,True,False
2022-05-03,biomass_high,biomass_burning,2.393965971678441,0.029757944574441808,True,False
2022-05-04,biomass_high,biomass_burning,2.3967313961262917,-2.842170943040401e-14,True,False
2022-05-05,biomass_high,biomass_burning,2.3901163957187066,0.029757944574427597,True,False
2022-05-06,biomass_high,biomass_burning,1.9590523929192545,0.8072028912387736,True,False
2022-05-07,biomass_high,biomass_burning,1.9186354224176183,0.8369608358132297,True,False
2022-05-08,biomass_high,biomass_burning,1.952884958681688,0.8072028912388021,True,False
2022-05-09,biomass_high,biomass_burning,1.9907758898859045,0.7833208489884385,True,False
2022-05-10,biomass_high,biomass_burning,1.93973450908996,0.8072028912387736,True,False
2022-05-11,biomass_high,biomass_burning,2.0236733465026955,0.7449895770625403,True,False
2022-05-12,biomass_high,biomass_burning,1.9464051521579095,0.7747475216369679,True,False
2022-05-13,biomass_high,biomass_burning,1.9765973083729684,0.8072028912387879,True,False
2022-05-14,biomass_high,biomass_burning,2.160774700735137,0.6278563874921872,True,False
2022-05-15,biomass_high,biomass_burning,1.975153553161596,0.68149637431695,True,False
2022-05-16,biomass_high,biomass_burning,2.023738398869483,0.6148616894430035,True,False
2022-05-17,biomass_high,biomass_burning,1.985911339851848,0.68149637431695,True,False
2022-05-18,biomass_high,biomass_burning,1.997424167549422,0.6148616894430035,True,False
2022-05-19,biomass_high,biomass_burning,2.375823978571717,-0.04466917613636667,True,False
2022-05-20,biomass_high,biomass_burning,2.427534891609844,-0.1113038610103132,True,False
2022-05-21,biomass_high,biomass_burning,2.4420082987867486,-0.08154591643587139,True,False
2022-05-22,biomass_high,biomass_burning,2.3793716614707097,0.0,True,False
2022-05-23,biomass_high,biomass_burning,2.374894653459578,0.0,True,False
2022-05-24,biomass_high,biomass_burning,2.3805597764581363,-0.014911231561924865,True,False
2022-05-25,biomass_high,biomass_burning,2.379895382732035,-0.04466917613636667,True,False
2022-05-26,biomass_high,biomass_burning,2.374131861963753,0.0,True,False
2022-05-27,biomass_high,biomass_burning,2.371024840849937,0.0,True,False
2022-05-28,biomass_high,biomass_burning,2.370890208643841,-0.014911231561910654,True,False
2022-05-29,biomass_high,biomass_burning,2.345765521273249,0.029757944574427597,True,False
2022-05-30,biomass_high,biomass_burning,2.3949130656273607,0.029757944574441808,True,False
2022-05-31,biomass_high,biomass_burning,2.293674858762411,0.029757944574427597,True,False
2022-06-01,biomass_high,biomass_burning,2.3617551700250625,0.0,True,False
2022-06-02,biomass_high,biomass_burning,2.3829812983802565,-0.04466917613636667,True,False
2022-06-03,biomass_high,biomass_burning,2.413942771812589,-0.13911317932999623,True,False
2022-06-04,biomass_high,biomass_burning,2.1814278093895063,-0.053419247018453575,True,False
2022-06-05,biomass_high,biomass_burning,2.1754721437096185,-0.053419247018439364,True,False
2022-06-06,biomass_high,biomass_burning,2.1349885356777123,-0.12005393189237168,True,False
2022-06-07,biomass_high,biomass_burning,2.1214833207346957,-0.025609928698742124,True,False
2022-06-08,biomass_high,biomass_burning,2.135895581771781,-0.05341924701842515,True,False
2022-06-09,biomass_high,biomass_burning,1.9449482584110929,-0.024385865315949218,True,False
2022-06-10,biomass_high,biomass_burning,2.113175614977425,-0.05341924701842515,True,False
2022-06-11,biomass_high,biomass_burning,1.3061456142635977,-0.17491187505902417,True,False
2022-06-12,biomass_high,biomass_burning,1.245083760055374,-0.2415465599329707,True,False
2022-06-13,biomass_high,biomass_burning,1.0467587643863705,0.15467852014791106,True,False
2022-06-14,biomass_high,biomass_burning,0.5857795357767865,0.09020086643961633,True,False
2022-06-15,biomass_high,biomass_burning,0.3600426552556575,0.0,True,False
2022-06-16,biomass_high,biomass_burning,0.1230755745589232,-0.02780931831971145,True,False
2022-06-17,biomass_high,biomass_burning,0.0843392624600065,-0.02780931831968303,True,False
2022-06-18,biomass_high,biomass_burning,-0.0735423777124136,-0.12042571434476201,True,False
2022-06-19,biomass_high,biomass_burning,0.0368506170012152,-0.17491187505902417,True,False
2022-06-20,biomass_high,biomass_burning,-0.0110284462375563,-0.053419247018439364,True,False
2022-06-21,biomass_high,biomass_burning,0.0293045225761389,-0.05341924701842515,True,False
2022-06-22,biomass_high,biomass_burning,-0.2095905938977506,-0.1204257143447478,True,False
2022-06-23,biomass_high,biomass_burning,-0.5397879966428664,-0.10913893966261412,True,False
2022-06-24,biomass_high,biomass_burning,-0.1374024035229226,-0.09261639602506477,True,False
2022-06-25,biomass_high,biomass_burning,-0.1883246417217812,-0.05341924701839673,True,False
2022-06-26,biomass_high,biomass_burning,-0.2527914145588386,-0.05341924701842515,True,False
2022-06-27,biomass_high,biomass_burning,-0.5357469162189881,-0.1452928306763397,True,False
2022-06-28,biomass_high,biomass_burning,-0.4493308730653781,-0.12535625207780754,True,False
2022-06-29,biomass_high,biomass_burning,-0.2140416314935272,-0.14021012992917292,True,False
2022-06-30,biomass_high,biomass_burning,-0.1488224589363484,-0.053419247018453575,True,False
2022-07-01,biomass_high,biomass_burning,-0.5019095628054642,0.10433825213534931,True,False
2022-07-02,biomass_high,biomass_burning,-0.6963866747070893,0.7979781212989678,True,False
2022-07-03,biomass_high,biomass_burning,-0.7488184752280607,2.768476672176355,True,False
2022-07-04,biomass_high,biomass_burning,-0.8322792111146556,4.136654058369373,True,False
2022-07-05,biomass_high,biomass_burning,-0.8232818328785448,4.1173577120156395,True,False
2022-07-06,biomass_high,biomass_burning,-0.4992991014267219,3.603130197521544,True,False
2022-07-07,biomass_high,biomass_burning,-0.3163365329338792,3.4067065490517905,True,False
2022-07-08,biomass_high,biomass_burning,-0.5385797187545754,3.3962525867010385,True,False
2022-07-09,biomass_high,biomass_burning,-0.759066851565678,3.7814428733261494,True,False
2022-07-10,biomass_high,biomass_burning,-0.4547279423303836,3.2312998854987427,True,False
2022-07-11,biomass_high,biomass_burning,-0.4723355140685098,3.350789143868383,True,False
2022-07-12,biomass_high,biomass_burning,-0.3678397935829016,3.6328432521835126,True,False
2022-07-13,biomass_high,biomass_burning,-0.6296873378597473,4.233083773207085,True,False
2022-07-14,biomass_high,biomass_burning,-0.9421315333540774,4.807766850202121,True,False
2022-07-15,biomass_high,biomass_burning,-0.9667544800720868,4.7709266292217265,True,False
2022-07-16,biomass_high,biomass_burning,-0.9365883073256598,4.608092506301439,True,False
2022-07-17,biomass_high,biomass_burning,-0.8173374177565478,4.422811651331301,True,False
2022-07-18,biomass_high,biomass_burning,-0.8604027839981199,4.3373022466342945,True,False
2022-07-19,biomass_high,biomass_burning,-0.9396769259341992,4.508322695890037,True,False
2022-07-20,biomass_high,biomass_burning,-1.1100131779331772,4.256324785559286,True,False
2022-07-21,biomass_high,biomass_burning,-1.017846568182947,4.632615508642395,True,False
2022-07-22,biomass_high,biomass_burning,-1.0066088612529682,4.56790687568278,True,False
2022-07-23,biomass_high,biomass_burning,-0.9130143104117354,4.587844629255407,True,False
2022-07-24,biomass_high,biomass_burning,-0.5309802034263883,2.271278091039626,True,False
2022-07-25,biomass_high,biomass_burning,-1.0597404341282868,4.613612195116573,True,False
2022-07-26,biomass_high,biomass_burning,-0.9680970842021576,4.2851209571463755,True,False
2022-07-27,biomass_high,biomass_burning,-1.019796402955879,4.649511473447838,True,False
2022-07-28,biomass_high,biomass_burning,-0.6902905520500731,4.520975354459615,True,False
2022-07-29,biomass_high,biomass_burning,-0.8010479660328625,4.86504588426412,True,False
2022-07-30,biomass_high,biomass_burning,-0.1043455646367961,3.8098645265847964,True,False
2022-07-31,biomass_high,biomass_burning,0.1689492435969728,3.3710005010885666,True,False
2022-08-01,biomass_high,biomass_burning,-0.2402057886521073,3.9593595569949898,True,False
2022-08-02,biomass_high,biomass_burning,-0.8798972527327537,5.580034223580142,True,False
2022-08-03,biomass_high,biomass_burning,-1.0838937170760314,5.916290061242442,True,False
2022-08-04,biomass_high,biomass_burning,-0.7923427355593906,5.279029962619063,True,False
2022-08-05,biomass_high,biomass_burning,-0.8338701499848801,5.381986310012962,True,False
2022-08-06,biomass_high,biomass_burning,-0.9138130212543186,4.901328665031777,True,False
2022-08-07,biomass_high,biomass_burning,-0.8497870402574133,4.602438547552701,True,False
2022-08-08,biomass_high,biomass_burning,-1.0458571558297949,4.852497113955806,True,False
2022-08-09,biomass_high,biomass_burning,0.1791867702265464,2.6419926840356425,True,False
2022-08-10,biomass_high,biomass_burning,-1.6413732887637975,5.150238002105517,True,False
2022-08-11,biomass_high,biomass_burning,-1.6079253475629158,4.857529985955374,True,False
2022-08-12,biomass_high,biomass_burning,-1.4046192825369546,4.810920586635014,True,False
2022-08-13,biomass_high,biomass_burning,-1.2859609695462093,4.634250408983654,True,False
2022-08-14,biomass_high,biomass_burning,-1.2601918243526384,4.360919234290613,True,False
2022-08-15,biomass_high,biomass_burning,-1.2660768543138137,4.311816542972622,True,False
2022-08-16,biomass_high,biomass_burning,-1.3240953193768876,4.225328407014743,True,False
2022-08-17,biomass_high,biomass_burning,-0.8890931253416262,4.243593732657814,True,False
2022-08-18,biomass_high,biomass_burning,-0.6866751488570271,3.6896355566574996,True,False
2022-08-19,biomass_high,biomass_burning,-0.7462783625124717,4.3939335671709046,True,False
2022-08-20,biomass_high,biomass_burning,-1.147840912611497,4.424557211297916,True,False
2022-08-21,biomass_high,biomass_burning,-0.9499957647730904,4.715463740147406,True,False
2022-08-22,biomass_high,biomass_burning,-0.5039257238137573,4.264103930981001,True,False
2022-08-23,biomass_high,biomass_burning,-0.2697362898342277,4.0704211736785325,True,False
2022-08-24,biomass_high,biomass_burning,-0.5177722073097079,3.502734771870969,True,False
2022-08-25,biomass_high,biomass_burning,-0.7941831310618747,4.693685659416033,True,False
2022-08-26,biomass_high,biomass_burning,-0.9866571640021076,4.982178057427021,True,False
2022-08-27,biomass_high,biomass_burning,-0.7220259961383906,5.014620858540688,True,False
2022-08-28,biomass_high,biomass_burning,-0.6493486229895702,5.036180893708405,True,False
2022-08-29,biomass_high,biomass_burning,-0.1350398729977313,3.843012296479408,True,False
2022-08-30,biomass_high,biomass_burning,-0.7716006810152825,4.987446760090457,True,False
2022-08-31,biomass_high,biomass_burning,-0.9189732077072912,5.183454255669808,True,False
2022-09-01,biomass_high,biomass_burning,-0.6085400238870584,4.049797686823041,True,False
2022-09-02,biomass_high,biomass_burning,0.1248131843700684,3.0931210525850403,True,False
2022-09-03,biomass_high,biomass_burning,-0.1808705394123219,3.178726228571449,True,False
2022-09-04,biomass_high,biomass_burning,0.1156227716147093,2.2448646702153567,True,False
2022-09-05,biomass_high,biomass_burning,-0.6532044194944555,3.2583328716486193,True,False
2022-09-06,biomass_high,biomass_burning,-1.0546014492287776,4.269295416453346,True,False
2022-09-07,biomass_high,biomass_burning,-0.9628843554951456,3.970362191572235,True,False
2022-09-08,biomass_high,biomass_burning,-1.1263561182696669,4.236453175898191,True,False
2022-09-09,biomass_high,biomass_burning,-1.1811664918999405,4.41259785344748,True,False
2022-09-10,biomass_high,biomass_burning,-1.537792713722556,4.1013396043228525,True,False
2022-09-11,biomass_high,biomass_burning,-1.0021455692506192,4.426792518770995,True,False
2022-09-12,biomass_high,biomass_burning,-0.7229558921234154,4.2667544902901255,True,False
2022-09-13,biomass_high,biomass_burning,-0.8813400542044276,4.956571074717196,True,False
2022-09-14,biomass_high,biomass_burning,-1.1687491439899502,6.022001581718953,True,False
2022-09-15,biomass_high,biomass_burning,-1.107920743683848,5.606372770951452,True,False
2022-09-16,biomass_high,biomass_burning,-0.9176170004972068,5.214107330996427,True,False
2022-09-17,biomass_high,biomass_burning,-0.864686078813371,5.431908616579584,True,False
2022-09-18,biomass_high,biomass_burning,-1.0442959723278336,4.926895131597895,True,False
2022-09-19,biomass_high,biomass_burning,-0.9685846580859488,5.652600744319635,True,False
2022-09-20,biomass_high,biomass_burning,-1.0116283108570665,5.736539610050379,True,False
2022-09-21,biomass_high,biomass_burning,-0.874342368034014,5.628155920975338,True,False
2022-09-22,biomass_high,biomass_burning,-1.0547095211025408,5.466162790886649,True,False
2022-09-23,biomass_high,biomass_burning,-1.5451706463035348,5.879549871667507,True,False
2022-09-24,biomass_high,biomass_burning,-1.5228502395461512,5.347434201660967,True,False
2022-09-25,biomass_high,biomass_burning,-1.4678978629001334,5.407151474481182,True,False
2022-09-26,biomass_high,biomass_burning,-1.5097361095351276,5.152488580961325,True,False
2022-09-27,biomass_high,biomass_burning,-1.5112505061069907,5.145122236062946,True,False
2022-09-28,biomass_high,biomass_burning,-1.2300698207066432,4.87768291967798,True,False
2022-09-29,biomass_high,biomass_burning,-1.2563087968959048,4.657545066160679,True,False
2022-09-30,biomass_high,biomass_burning,-0.8112217008614148,4.035212776154545,True,False
2022-10-01,biomass_high,biomass_burning,0.3257591558157112,0.3994040064933131,True,False
2022-10-02,biomass_high,biomass_burning,-0.6545205240319828,5.265766727715999,True,False
2022-10-03,biomass_high,biomass_burning,-1.4755461644485184,10.850481911362607,True,False
2022-10-04,biomass_high,biomass_burning,-1.704650623940542,9.65741218189737,True,False
2022-10-05,biomass_high,biomass_burning,-0.9850662955224924,10.768787456673863,True,False
2022-10-06,biomass_high,biomass_burning,-1.0840251666864582,11.340717275093652,True,False
2022-10-07,biomass_high,biomass_burning,-0.943321661331874,10.91448961842292,True,False
2022-10-08,biomass_high,biomass_burning,-1.3408980251656983,14.847032388015805,True,False
2022-10-09,biomass_high,biomass_burning,-1.0751878091204383,14.40709821643594,True,False
2022-10-10,biomass_high,biomass_burning,-1.4342214450813109,15.38427965731293,True,False
2022-10-11,biomass_high,biomass_burning,-0.8348519124681982,7.209290779901551,True,False
2022-10-12,biomass_high,biomass_burning,-0.972999772206978,10.210838547416188,True,False
2022-10-13,biomass_high,biomass_burning,-1.3586595661925045,10.617417488433887,True,False
2022-10-14,biomass_high,biomass_burning,-1.138925571661365,8.359978098146314,True,False
2022-10-15,biomass_high,biomass_burning,-0.8731152553696743,7.665618759031247,True,False
2022-10-16,biomass_high,biomass_burning,0.2098350495832983,6.077782192001649,True,False
2022-10-17,biomass_high,biomass_burning,-0.3522114678323589,11.106985108982485,True,False
2022-10-18,biomass_high,biomass_burning,-0.8594480569487027,15.556960867538322,True,False
2022-10-19,biomass_high,biomass_burning,-0.9018304535225012,14.939774266302805,True,False
2022-10-20,biomass_high,biomass_burning,-0.8928853788199418,14.710582503053189,True,False
2022-10-21,biomass_high,biomass_burning,-0.9772012180649804,15.484255507851856,True,False
2022-10-22,biomass_high,biomass_burning,-0.6952082388779274,14.705316650444956,True,False
2022-10-23,biomass_high,biomass_burning,-0.8630946026973614,15.662189759162658,True,False
2022-10-24,biomass_high,biomass_burning,-0.5702943018420917,10.807376544317151,True,False
2022-10-25,biomass_high,biomass_burning,-0.5405558472077758,13.102380141820134,True,False
2022-10-26,biomass_high,biomass_burning,0.4806979235041977,12.05494855221653,True,False
2022-10-27,biomass_high,biomass_burning,3.065351110810328,9.278168021360955,True,False
2022-10-28,biomass_high,biomass_burning,8.110958804754548,-0.2749640916548799,True,False
2022-10-29,biomass_high,biomass_burning,8.806027450595689,0.0846592839888558,True,False
2022-10-30,biomass_high,biomass_burning,8.360804704415274,1.5548752464346478,True,False
2022-10-31,biomass_high,biomass_burning,11.827564489948628,-6.545731089964676,True,False
2022-11-01,biomass_high,biomass_burning,20.55303140565059,-22.37577558924096,True,False
2022-11-02,biomass_high,biomass_burning,21.01404906875051,-28.13620430811011,True,False
2022-11-03,biomass_high,biomass_burning,12.702174542665084,-15.538611871335888,True,False
2022-11-04,biomass_high,biomass_burning,9.251853879885612,-8.331704776414199,True,False
2022-11-05,biomass_high,biomass_burning,9.938859277273831,-9.732718535394667,True,False
2022-11-06,biomass_high,biomass_burning,7.585048799840808,-5.202301455628572,True,False
2022-11-07,biomass_high,biomass_burning,7.330644582591727,-4.1385201947810515,True,False
2022-11-08,biomass_high,biomass_burning,6.25935899531404,-3.0866281709234045,True,False
2022-11-09,biomass_high,biomass_burning,5.7969420969355285,-2.0211900117743085,True,False
2022-11-10,biomass_high,biomass_burning,4.670665637647618,-0.93981367233431,True,False
2022-11-11,biomass_high,biomass_burning,4.641118410186849,-1.0030811772020911,True,False
2022-11-12,biomass_high,biomass_burning,4.886699848877098,-1.2611180117497724,True,False
2022-11-13,biomass_high,biomass_burning,6.395341280224946,-2.613692141250965,True,False
2022-11-14,biomass_high,biomass_burning,7.902345154994961,-4.526040709779124,True,False
2022-11-15,biomass_high,biomass_burning,4.876605499841788,-0.9900685611058861,True,False
2022-11-16,biomass_high,biomass_burning,5.504321336523755,-2.2350112781800817,True,False
2022-11-17,biomass_high,biomass_burning,5.889726493808121,-2.386615440505068,True,False
2022-11-18,biomass_high,biomass_burning,6.047182764998283,-2.987004185750493,True,False
2022-11-19,biomass_high,biomass_burning,5.788908386464727,-2.345953125477024,True,False
2022-11-20,biomass_high,biomass_burning,5.6379110551092,-2.2476245729808397,True,False
2022-11-21,biomass_high,biomass_burning,4.863085970490036,-0.5167286488052696,True,False
2022-11-22,biomass_high,biomass_burning,4.690976882067166,-0.45363756165369296,True,False
2022-11-23,biomass_high,biomass_burning,4.719725124165733,-0.8335072102687491,True,False
2022-11-24,biomass_high,biomass_burning,4.759193758433624,-0.7947442026322165,True,False
2022-11-25,biomass_high,biomass_burning,4.453818721441568,-0.1329001376277006,True,False
2022-11-26,biomass_high,biomass_burning,4.880716707183523,-0.5451736492488521,True,False
2022-11-27,biomass_high,biomass_burning,4.521155454972589,0.4253593194713403,True,False
2022-11-28,biomass_high,biomass_burning,4.180803740946042,0.6347336909271348,True,False
2022-11-29,biomass_high,biomass_burning,3.9770100966192,0.49974036811283895,True,False
2022-11-30,biomass_high,biomass_burning,3.9835373479419873,0.23328507661454978,True,False
2022-12-01,biomass_high,biomass_burning,4.037092840873886,0.1777987127270535,True,False
2022-12-02,biomass_high,biomass_burning,4.224432183623852,-0.2461137192231604,True,False
2022-12-03,biomass_high,biomass_burning,3.87708906132078,0.46898528738364575,True,False
2022-12-04,biomass_high,biomass_burning,3.857257769193483,0.314936270684143,True,False
2022-12-05,biomass_high,biomass_burning,3.845841365174273,0.29686609060576075,True,False
2022-12-06,biomass_high,biomass_burning,3.7809255940339943,0.5114016122166731,True,False
2022-12-07,biomass_high,biomass_burning,3.8145854539456057,-0.026647963337040892,True,False
2022-12-08,biomass_high,biomass_burning,3.623124147115705,0.1520926700674181,True,False
2022-12-09,biomass_high,biomass_burning,3.478345625294251,0.4708903707127092,True,False
2022-12-10,biomass_high,biomass_burning,2.4646848088187507,0.6882703248890607,True,False
2022-12-11,biomass_high,biomass_burning,7.704240813395261,-5.0062367317405005,True,False
2022-12-12,biomass_high,biomass_burning,6.025308206692063,-5.023022400530692,True,False
2022-12-13,biomass_high,biomass_burning,1.6633080751381275,0.7514359055062414,True,False
2022-12-14,biomass_high,biomass_burning,0.2945537965774111,0.7157059122841929,True,False
2022-12-15,biomass_high,biomass_burning,-0.0009285529316292,0.8356855759965356,True,False
2022-12-16,biomass_high,biomass_burning,0.1612470004710697,0.833168454963868,True,False
2022-12-17,biomass_high,biomass_burning,-0.1140529015720174,0.8849744408514084,True,False
2022-12-18,biomass_high,biomass_burning,-0.0429038673606571,0.7405408006029006,True,False
2022-12-19,biomass_high,biomass_burning,-1.644470929550273,4.124661700982756,True,False
2022-12-20,biomass_high,biomass_burning,-1.6292929410324066,4.095987839596262,True,False
2022-12-21,biomass_high,biomass_burning,-1.659253345584112,4.6673647756881,True,False
2022-12-22,biomass_high,biomass_burning,1.769059331537686,2.812181382236872,True,False
2022-12-23,biomass_high,biomass_burning,-1.9670116704393907,4.007484600359817,True,False
2022-12-24,biomass_high,biomass_burning,-0.4579486937865417,1.6453119026271565,True,False
2022-12-25,biomass_high,biomass_burning,-0.3733626281076631,0.7997429323455094,True,False
2022-12-26,biomass_high,biomass_burning,-0.8066056043388832,0.8974231419092575,True,False
2022-12-27,biomass_high,biomass_burning,-0.6397416050277491,0.5365592309150884,True,False
2022-12-28,biomass_high,biomass_burning,-0.4495926583882347,0.2582619435631841,True,False
2022-12-29,biomass_high,biomass_burning,-0.831753014752798,0.7943819051886862,True,False
2022-12-30,biomass_high,biomass_burning,-0.3898808680785676,-0.1279406765943918,True,False
2022-12-31,biomass_high,biomass_burning,-0.6328793923715877,0.4747416508058109,True,False
2023-01-01,biomass_high,biomass_burning,-0.3420656006821332,0.0604454480358072,True,False
2023-01-02,biomass_high,biomass_burning,-0.4685641756521514,0.022846106081601647,True,False
2023-01-03,biomass_high,biomass_burning,-0.3629338711253034,-0.1477420137900367,True,False
2023-01-04,biomass_high,biomass_burning,-0.6277606499838447,0.399079808190379,True,False
2023-01-05,biomass_high,biomass_burning,-0.4596518583571289,0.11975433845253747,True,False
2023-01-06,biomass_high,biomass_burning,-0.5917624818564223,0.21160176426968746,True,False
2023-01-07,biomass_high,biomass_burning,-0.102400196955512,-0.729273038601832,True,False
2023-01-08,biomass_high,biomass_burning,-0.8108327908689864,0.3570012197528172,True,False
2023-01-09,biomass_high,biomass_burning,-0.2904602776455516,-0.24686032135400637,True,False
2023-01-10,biomass_high,biomass_burning,-0.6106978643184934,0.06187860713208693,True,False
2023-01-11,biomass_high,biomass_burning,-0.2359786409552646,-0.8698274863034499,True,False
2023-01-12,biomass_high,biomass_burning,-0.6189746887547991,0.053785107147803046,True,False
2023-01-13,biomass_high,biomass_burning,-0.4071743164114528,-0.131442182735384,True,False
2023-01-14,biomass_high,biomass_burning,-0.4611198984611967,-0.06067583727121928,True,False
2023-01-15,biomass_high,biomass_burning,-1.0245495726117542,0.8059498251892023,True,False
2023-01-16,biomass_high,biomass_burning,-0.4060446636685321,0.06242007462873289,True,False
2023-01-17,biomass_high,biomass_burning,-0.1100208786914324,-0.5637013685803254,True,False
2023-01-18,biomass_high,biomass_burning,-0.6099407469576845,0.283555878262689,True,False
2023-01-19,biomass_high,biomass_burning,-0.6277025067428272,0.345737737218883,True,False
2023-01-20,biomass_high,biomass_burning,-0.2985115314105208,-0.1563757597753579,True,False
2023-01-21,biomass_high,biomass_burning,-0.6358241864701256,0.6390816778593944,True,False
2023-01-22,biomass_high,biomass_burning,-0.5523736208901066,0.5681578364367397,True,False
2023-01-23,biomass_high,biomass_burning,-0.1936260746555372,-0.12226176825464563,True,False
