date,scenario,ood_flag,ood_score,ood_reason
2020-08-19,wind_normal,False,1.4919998046447276,Normal feature distribution
2020-08-20,wind_normal,False,1.6969971361034197,Normal feature distribution
2020-08-21,wind_normal,False,1.8461988915785223,Normal feature distribution
2020-08-22,wind_normal,False,1.5918640232195167,Normal feature distribution
2020-08-23,wind_normal,False,1.9200615062973223,Normal feature distribution
2020-08-24,wind_normal,False,1.3515565193130783,Normal feature distribution
2020-08-25,wind_normal,False,1.3310924049520771,Normal feature distribution
2020-08-26,wind_normal,False,1.5408364748935401,Normal feature distribution
2020-08-27,wind_normal,False,1.6923963925774628,Normal feature distribution
2020-08-28,wind_normal,False,1.3911547063760965,Normal feature distribution
2020-08-29,wind_normal,False,1.3911547063760965,Normal feature distribution
2020-08-30,wind_normal,False,1.3911547063760965,Normal feature distribution
2020-08-31,wind_normal,False,1.3911547063760965,Normal feature distribution
2020-09-01,wind_normal,False,1.3911547063760965,Normal feature distribution
2020-09-02,wind_normal,False,1.5364234199564466,Normal feature distribution
2020-09-03,wind_normal,False,1.5884144108301186,Normal feature distribution
2020-09-04,wind_normal,False,1.6367925007802688,Normal feature distribution
2020-09-05,wind_normal,False,1.6082634199012469,Normal feature distribution
2020-09-06,wind_normal,False,1.6111624664755666,Normal feature distribution
2020-09-07,wind_normal,False,1.618131171216399,Normal feature distribution
2020-09-08,wind_normal,False,1.6985115256394285,Normal feature distribution
2020-09-09,wind_normal,False,1.7147535889319558,Normal feature distribution
2020-09-10,wind_normal,False,1.6632404171083626,Normal feature distribution
2020-09-11,wind_normal,False,1.6178745655190505,Normal feature distribution
2020-09-12,wind_normal,False,1.5842762343995849,Normal feature distribution
2020-09-13,wind_normal,False,1.618633828877067,Normal feature distribution
2020-09-14,wind_normal,False,1.6009941304826902,Normal feature distribution
2020-09-15,wind_normal,False,1.5698359646962472,Normal feature distribution
2020-09-16,wind_normal,False,1.462582345416616,Normal feature distribution
2020-09-17,wind_normal,False,1.3093735098624513,Normal feature distribution
2020-09-18,wind_normal,False,1.1855403800259785,Normal feature distribution
2020-09-19,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-20,wind_normal,False,1.2244774747144143,Normal feature distribution
2020-09-21,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-22,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-23,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-24,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-25,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-26,wind_normal,False,1.1931822246231114,Normal feature distribution
2020-09-27,wind_normal,False,1.1931822246231105,Normal feature distribution
2020-09-28,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-29,wind_normal,False,1.1852461445622193,Normal feature distribution
2020-09-30,wind_normal,False,1.1998773013619677,Normal feature distribution
2020-10-01,wind_normal,False,1.1998773013619677,Normal feature distribution
2020-10-02,wind_normal,False,1.1697578838556528,Normal feature distribution
2020-10-03,wind_normal,False,1.1220911926590047,Normal feature distribution
2020-10-04,wind_normal,False,1.1511030940025744,Normal feature distribution
2020-10-05,wind_normal,False,1.1520053031032673,Normal feature distribution
2020-10-06,wind_normal,False,0.9830709419244783,Normal feature distribution
2020-10-07,wind_normal,False,1.3901454942163345,Normal feature distribution
2020-10-08,wind_normal,False,1.8220980098738178,Normal feature distribution
2020-10-09,wind_normal,False,1.832245663890707,Normal feature distribution
2020-10-10,wind_normal,False,1.958329964614064,Normal feature distribution
2020-10-11,wind_normal,False,1.6775832379554116,Normal feature distribution
2020-10-12,wind_normal,False,1.3774083970717599,Normal feature distribution
2020-10-13,wind_normal,False,1.367798445899742,Normal feature distribution
2020-10-14,wind_normal,False,1.4146870784897105,Normal feature distribution
2020-10-15,wind_normal,False,2.602780759188463,Normal feature distribution
2020-10-16,wind_normal,False,2.602780759188463,Normal feature distribution
2020-10-17,wind_normal,False,2.602780759188463,Normal feature distribution
2020-10-18,wind_normal,False,3.01316057718958,Normal feature distribution
2020-10-19,wind_normal,False,3.0131674891308555,Normal feature distribution
2020-10-20,wind_normal,False,3.0131705277411913,Normal feature distribution
2020-10-21,wind_normal,False,3.8163783423415727,Normal feature distribution
2020-10-22,wind_normal,False,3.8163936684992037,Normal feature distribution
2020-10-23,wind_normal,True,4.9649046794280665,Extreme z-score (4.96) on feature 'fire_hotspot_count_lag_1d'
2020-10-24,wind_normal,True,4.96493203712871,Extreme z-score (4.96) on feature 'fire_hotspot_count_lag_2d'
2020-10-25,wind_normal,True,4.964945028399985,Extreme z-score (4.96) on feature 'fire_hotspot_count_lag_3d'
2020-10-26,wind_normal,False,3.003474480348499,Normal feature distribution
2020-10-27,wind_normal,False,3.8164628248898076,Normal feature distribution
2020-10-28,wind_normal,False,2.6928361232541627,Normal feature distribution
2020-10-29,wind_normal,True,4.965054157539403,Extreme z-score (4.97) on feature 'fire_hotspot_count_lag_7d'
2020-10-30,wind_normal,False,2.602780759188463,Normal feature distribution
2020-10-31,wind_normal,True,4.867317474316143,Extreme z-score (4.87) on feature 'fire_hotspot_count_lag_1d'
2020-11-01,wind_normal,True,4.867343809728817,Extreme z-score (4.87) on feature 'fire_hotspot_count_lag_2d'
2020-11-02,wind_normal,True,6.187212839653791,Extreme z-score (6.19) on feature 'pm25_roll_var_3d'
2020-11-03,wind_normal,False,3.936502256068302,Normal feature distribution
2020-11-04,wind_normal,False,4.139298265680799,Normal feature distribution
2020-11-05,wind_normal,True,5.027217610753447,Extreme z-score (5.03) on feature 'fire_hotspot_count_roll_min_7d'
2020-11-06,wind_normal,True,4.867461429928653,Extreme z-score (4.87) on feature 'fire_hotspot_count_lag_7d'
2020-11-07,wind_normal,True,5.430320580731091,Extreme z-score (5.43) on feature 'fire_hotspot_count_lag_1d'
2020-11-08,wind_normal,True,5.430352813958968,Extreme z-score (5.43) on feature 'fire_hotspot_count_lag_2d'
2020-11-09,wind_normal,True,5.430368178557082,Extreme z-score (5.43) on feature 'fire_hotspot_count_lag_3d'
2020-11-10,wind_normal,False,4.16234504298845,Normal feature distribution
2020-11-11,wind_normal,False,4.289412197157288,Normal feature distribution
2020-11-12,wind_normal,False,4.1355637295299434,Normal feature distribution
2020-11-13,wind_normal,True,5.430496396913749,Extreme z-score (5.43) on feature 'fire_hotspot_count_lag_7d'
2020-11-14,wind_normal,False,3.208385060545904,Normal feature distribution
2020-11-15,wind_normal,False,3.9367229230262755,Normal feature distribution
2020-11-16,wind_normal,False,3.7919144217897545,Normal feature distribution
2020-11-17,wind_normal,False,3.868925298940301,Normal feature distribution
2020-11-18,wind_normal,False,4.289589668549808,Normal feature distribution
2020-11-19,wind_normal,False,3.868948578030047,Normal feature distribution
2020-11-20,wind_normal,True,5.430775739179104,Extreme z-score (5.43) on feature 'fire_hotspot_count_lag_14d'
2020-11-21,wind_normal,True,4.724690020691022,Extreme z-score (4.72) on feature 'fire_hotspot_count_lag_1d'
2020-11-22,wind_normal,True,4.724714861990512,Extreme z-score (4.72) on feature 'fire_hotspot_count_lag_2d'
2020-11-23,wind_normal,True,4.724726628318903,Extreme z-score (4.72) on feature 'fire_hotspot_count_lag_3d'
2020-11-24,wind_normal,False,3.6364107991764607,Normal feature distribution
2020-11-25,wind_normal,True,5.3252266675336335,Extreme z-score (5.33) on feature 'fire_hotspot_count_lag_1d'
2020-11-26,wind_normal,True,5.325257799836007,Extreme z-score (5.33) on feature 'fire_hotspot_count_lag_2d'
2020-11-27,wind_normal,True,5.325272628521609,Extreme z-score (5.33) on feature 'fire_hotspot_count_lag_3d'
2020-11-28,wind_normal,False,4.08206824361262,Normal feature distribution
2020-11-29,wind_normal,False,3.8891301466028065,Normal feature distribution
2020-11-30,wind_normal,False,4.353365622395263,Normal feature distribution
2020-12-01,wind_normal,True,5.3253965364098645,Extreme z-score (5.33) on feature 'fire_hotspot_count_lag_7d'
2020-12-02,wind_normal,False,3.763912894637865,Normal feature distribution
2020-12-03,wind_normal,False,3.595967099713051,Normal feature distribution
2020-12-04,wind_normal,True,4.7250422481320395,Extreme z-score (4.73) on feature 'fire_hotspot_count_lag_14d'
2020-12-05,wind_normal,False,2.970622986271155,Normal feature distribution
2020-12-06,wind_normal,False,2.8387193922011282,Normal feature distribution
2020-12-07,wind_normal,False,2.758442750519846,Normal feature distribution
2020-12-08,wind_normal,True,5.325666495831669,Extreme z-score (5.33) on feature 'fire_hotspot_count_lag_14d'
2020-12-09,wind_normal,False,3.7640434518126322,Normal feature distribution
2020-12-10,wind_normal,False,2.4453112507360193,Normal feature distribution
2020-12-11,wind_normal,False,2.344205645944592,Normal feature distribution
2020-12-12,wind_normal,False,2.609422298528356,Normal feature distribution
2020-12-13,wind_normal,False,2.945173427872337,Normal feature distribution
2020-12-14,wind_normal,False,2.380920783091775,Normal feature distribution
2020-12-15,wind_normal,False,4.072384951359493,Normal feature distribution
2020-12-16,wind_normal,False,4.293847857396029,Normal feature distribution
2020-12-17,wind_normal,True,4.6142215811236555,Extreme z-score (4.61) on feature 'temperature_c_roll_var_7d'
2020-12-18,wind_normal,True,4.729123549549187,Extreme z-score (4.73) on feature 'temperature_c_roll_var_7d'
2020-12-19,wind_normal,False,4.059838704400107,Normal feature distribution
2020-12-20,wind_normal,False,4.061262595448508,Normal feature distribution
2020-12-21,wind_normal,False,3.6994667565175123,Normal feature distribution
2020-12-22,wind_normal,False,3.3679339153918333,Normal feature distribution
2020-12-23,wind_normal,False,2.940107785603314,Normal feature distribution
2020-12-24,wind_normal,False,2.4212439629189624,Normal feature distribution
2020-12-25,wind_normal,False,3.4765929625625147,Normal feature distribution
2020-12-26,wind_normal,False,3.4677617357587405,Normal feature distribution
2020-12-27,wind_normal,False,2.2220830803567235,Normal feature distribution
2020-12-28,wind_normal,False,2.159551636584034,Normal feature distribution
2020-12-29,wind_normal,False,1.9098368091367686,Normal feature distribution
2020-12-30,wind_normal,False,3.0013798198136774,Normal feature distribution
2020-12-31,wind_normal,False,2.805867151987688,Normal feature distribution
2021-01-01,wind_normal,False,2.0828362297073,Normal feature distribution
2021-01-02,wind_normal,False,2.100904163457717,Normal feature distribution
2021-01-03,wind_normal,False,2.510260771185807,Normal feature distribution
2021-01-04,wind_normal,False,4.469053518598676,Normal feature distribution
2021-01-05,wind_normal,False,3.510261492329545,Normal feature distribution
2021-01-06,wind_normal,True,4.678206206678282,Extreme z-score (4.68) on feature 'temperature_c_roll_var_7d'
2021-01-07,wind_normal,False,4.256448393163436,Normal feature distribution
2021-01-08,wind_normal,False,2.5529212933042995,Normal feature distribution
2021-01-09,wind_normal,False,2.43223561237574,Normal feature distribution
2021-01-10,wind_normal,False,2.310965581440499,Normal feature distribution
2021-01-11,wind_normal,False,2.310965581440499,Normal feature distribution
2021-01-12,wind_normal,False,2.2839452665466276,Normal feature distribution
2021-01-13,wind_normal,False,2.2024081332731065,Normal feature distribution
2021-01-14,wind_normal,False,2.0428575593814458,Normal feature distribution
2021-01-15,wind_normal,False,2.2400001791353126,Normal feature distribution
2021-01-16,wind_normal,False,2.280699834122128,Normal feature distribution
2021-01-17,wind_normal,False,2.098945199561723,Normal feature distribution
2021-01-18,wind_normal,False,2.841661767115386,Normal feature distribution
2021-01-19,wind_normal,False,1.9778242378182378,Normal feature distribution
2021-01-20,wind_normal,False,2.2027665115663164,Normal feature distribution
2021-01-21,wind_normal,False,1.8312630684236277,Normal feature distribution
2021-01-22,wind_normal,False,2.240366460796841,Normal feature distribution
2021-01-23,wind_normal,False,2.2810746724970885,Normal feature distribution
2021-01-24,wind_normal,False,2.23055316706438,Normal feature distribution
2021-01-25,wind_normal,False,2.2294546838283993,Normal feature distribution
2021-01-26,wind_normal,False,1.9022101345758373,Normal feature distribution
2021-01-27,wind_normal,False,2.26937377481554,Normal feature distribution
2021-01-28,wind_normal,False,2.430573261282546,Normal feature distribution
2021-01-29,wind_normal,False,2.4328339104037036,Normal feature distribution
2021-01-30,wind_normal,False,2.4316619106741255,Normal feature distribution
2021-01-31,wind_normal,False,1.9774275990393044,Normal feature distribution
2021-02-01,wind_normal,False,2.095531570754652,Normal feature distribution
2021-02-02,wind_normal,False,2.2671666976117333,Normal feature distribution
2021-02-03,wind_normal,False,2.428261144813241,Normal feature distribution
2021-02-04,wind_normal,False,1.9089423329409225,Normal feature distribution
2021-02-05,wind_normal,False,2.2266299460112893,Normal feature distribution
2021-02-06,wind_normal,False,2.123918407603536,Normal feature distribution
2021-02-07,wind_normal,False,1.848029307925217,Normal feature distribution
2021-02-08,wind_normal,False,2.1322181136028453,Normal feature distribution
2021-02-09,wind_normal,False,2.2675386907740998,Normal feature distribution
2021-02-10,wind_normal,False,2.428667006543307,Normal feature distribution
2021-02-11,wind_normal,False,1.889901252022278,Normal feature distribution
2021-02-12,wind_normal,False,1.7647551823647774,Normal feature distribution
2021-02-13,wind_normal,False,1.723039825812277,Normal feature distribution
2021-02-14,wind_normal,False,1.6535142315581097,Normal feature distribution
2021-02-15,wind_normal,False,1.533311730737891,Normal feature distribution
2021-02-16,wind_normal,False,1.4839767924902507,Normal feature distribution
2021-02-17,wind_normal,False,1.4767295027139873,Normal feature distribution
2021-02-18,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-19,wind_normal,False,1.5283681619006089,Normal feature distribution
2021-02-20,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-21,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-22,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-23,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-24,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-25,wind_normal,False,1.4595451273026128,Normal feature distribution
2021-02-26,wind_normal,False,1.5532085886668177,Normal feature distribution
2021-02-27,wind_normal,False,1.7349103252991893,Normal feature distribution
2021-02-28,wind_normal,False,1.8268772360280872,Normal feature distribution
2021-03-01,wind_normal,False,1.6970902812906656,Normal feature distribution
2021-03-02,wind_normal,False,2.0172032493475633,Normal feature distribution
2021-03-03,wind_normal,False,1.187593056477904,Normal feature distribution
2021-03-04,wind_normal,False,1.2176505034715126,Normal feature distribution
2021-03-05,wind_normal,False,1.3709977313789126,Normal feature distribution
2021-03-06,wind_normal,False,1.3713563744057025,Normal feature distribution
2021-03-07,wind_normal,False,1.3708547823100932,Normal feature distribution
2021-03-08,wind_normal,False,1.3825179782673387,Normal feature distribution
2021-03-09,wind_normal,False,1.2262999911313932,Normal feature distribution
2021-03-10,wind_normal,False,1.5892979922003396,Normal feature distribution
2021-03-11,wind_normal,False,1.1159249108734295,Normal feature distribution
2021-03-12,wind_normal,False,0.9987108763481439,Normal feature distribution
2021-03-13,wind_normal,False,1.0631261237271563,Normal feature distribution
2021-03-14,wind_normal,False,1.0618412119377851,Normal feature distribution
2021-03-15,wind_normal,False,1.2224363293964324,Normal feature distribution
2021-03-16,wind_normal,False,1.1671081054745005,Normal feature distribution
2021-03-17,wind_normal,False,1.2190990963481725,Normal feature distribution
2021-03-18,wind_normal,False,1.0616005967766153,Normal feature distribution
2021-03-19,wind_normal,False,1.0616318816701917,Normal feature distribution
2021-03-20,wind_normal,False,1.0616538576139778,Normal feature distribution
2021-03-21,wind_normal,False,1.2388668252604658,Normal feature distribution
2021-03-22,wind_normal,False,1.0999073953038554,Normal feature distribution
2021-03-23,wind_normal,False,1.1491950012036058,Normal feature distribution
2021-03-24,wind_normal,False,1.232802679843008,Normal feature distribution
2021-03-25,wind_normal,False,1.4662035330871033,Normal feature distribution
2021-03-26,wind_normal,False,1.4662035330871033,Normal feature distribution
2021-03-27,wind_normal,False,1.4662035330871033,Normal feature distribution
2021-03-28,wind_normal,False,1.496468274940431,Normal feature distribution
2021-03-29,wind_normal,False,2.5753088617344546,Normal feature distribution
2021-03-30,wind_normal,False,2.050389470538141,Normal feature distribution
2021-03-31,wind_normal,False,2.808458293024414,Normal feature distribution
2021-04-01,wind_normal,False,2.5128673468003426,Normal feature distribution
2021-04-02,wind_normal,False,2.432235612375929,Normal feature distribution
2021-04-03,wind_normal,False,2.4143944998492586,Normal feature distribution
2021-04-04,wind_normal,False,2.510877406646018,Normal feature distribution
2021-04-05,wind_normal,False,2.362658363584101,Normal feature distribution
2021-04-06,wind_normal,False,2.5508607730869177,Normal feature distribution
2021-04-07,wind_normal,False,2.3433939603431817,Normal feature distribution
2021-04-08,wind_normal,False,2.415233609090074,Normal feature distribution
2021-04-09,wind_normal,False,2.363180055353448,Normal feature distribution
2021-04-10,wind_normal,False,2.259072947880195,Normal feature distribution
2021-04-11,wind_normal,False,2.3099998503357924,Normal feature distribution
2021-04-12,wind_normal,False,2.4045220360567345,Normal feature distribution
2021-04-13,wind_normal,False,2.75413768858235,Normal feature distribution
2021-04-14,wind_normal,False,2.75413768858235,Normal feature distribution
2021-04-15,wind_normal,False,2.75413768858235,Normal feature distribution
2021-04-16,wind_normal,False,2.75413768858235,Normal feature distribution
2021-04-17,wind_normal,False,2.6283707472181583,Normal feature distribution
2021-04-18,wind_normal,False,3.381473838030615,Normal feature distribution
2021-04-19,wind_normal,False,2.385184814982002,Normal feature distribution
2021-04-20,wind_normal,False,2.385184814982002,Normal feature distribution
2021-04-21,wind_normal,False,2.385184814982002,Normal feature distribution
2021-04-22,wind_normal,False,2.385184814982002,Normal feature distribution
2021-04-23,wind_normal,False,2.6149301354557264,Normal feature distribution
2021-04-24,wind_normal,False,2.6149301354557264,Normal feature distribution
2021-04-25,wind_normal,False,2.6149301354557264,Normal feature distribution
2021-04-26,wind_normal,False,2.691511908946968,Normal feature distribution
2021-04-27,wind_normal,False,2.76809368243821,Normal feature distribution
2021-04-28,wind_normal,False,2.76809368243821,Normal feature distribution
2021-04-29,wind_normal,False,3.2419316013590835,Normal feature distribution
2021-04-30,wind_normal,False,3.226611338902345,Normal feature distribution
2021-05-01,wind_normal,False,2.76809368243821,Normal feature distribution
2021-05-02,wind_normal,False,2.76809368243821,Normal feature distribution
2021-05-03,wind_normal,False,2.76809368243821,Normal feature distribution
2021-05-04,wind_normal,False,2.76809368243821,Normal feature distribution
2021-05-05,wind_normal,False,2.76809368243821,Normal feature distribution
2021-05-06,wind_normal,False,2.76809368243821,Normal feature distribution
2021-05-07,wind_normal,False,2.8058671519876865,Normal feature distribution
2021-05-08,wind_normal,False,2.464771288657183,Normal feature distribution
2021-05-09,wind_normal,False,2.4230144857012226,Normal feature distribution
2021-05-10,wind_normal,False,2.4230144857012226,Normal feature distribution
2021-05-11,wind_normal,False,2.4230144857012226,Normal feature distribution
2021-05-12,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-13,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-14,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-15,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-16,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-17,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-18,wind_normal,False,2.3812576827452623,Normal feature distribution
2021-05-19,wind_normal,True,4.689424944843116,Extreme z-score (4.69) on feature 'temperature_c_roll_var_3d'
2021-05-20,wind_normal,True,17.99765537571772,Extreme z-score (18.00) on feature 'temperature_c_roll_var_3d'
2021-05-21,wind_normal,True,6.665817870157931,Extreme z-score (6.67) on feature 'humidity_pct_roll_var_3d'
2021-05-22,wind_normal,True,7.1698159207288965,Extreme z-score (7.17) on feature 'humidity_pct_roll_var_7d'
2021-05-23,wind_normal,True,6.258534081358986,Extreme z-score (6.26) on feature 'humidity_pct_roll_var_7d'
2021-05-24,wind_normal,True,4.622332308306364,Extreme z-score (4.62) on feature 'temperature_c_roll_var_7d'
2021-05-25,wind_normal,False,3.424245053843161,Normal feature distribution
2021-05-26,wind_normal,True,5.532748723069709,Extreme z-score (5.53) on feature 'humidity_pct_roll_var_7d'
2021-05-27,wind_normal,True,4.830454185528644,Extreme z-score (4.83) on feature 'humidity_pct_roll_var_7d'
2021-05-28,wind_normal,False,3.440445619876421,Normal feature distribution
2021-05-29,wind_normal,False,3.10050094052708,Normal feature distribution
2021-05-30,wind_normal,False,2.940831669898974,Normal feature distribution
2021-05-31,wind_normal,False,2.673955888991997,Normal feature distribution
2021-06-01,wind_normal,False,2.2977440768333417,Normal feature distribution
2021-06-02,wind_normal,False,2.24113811611081,Normal feature distribution
2021-06-03,wind_normal,False,1.5850162689803322,Normal feature distribution
2021-06-04,wind_normal,False,1.2493481772791637,Normal feature distribution
2021-06-05,wind_normal,False,1.001712357970239,Normal feature distribution
2021-06-06,wind_normal,False,1.0120450136766135,Normal feature distribution
2021-06-07,wind_normal,False,1.0631261237271563,Normal feature distribution
2021-06-08,wind_normal,False,1.4270630598428609,Normal feature distribution
2021-06-09,wind_normal,False,1.571342719842135,Normal feature distribution
2021-06-10,wind_normal,False,1.7667284149830385,Normal feature distribution
2021-06-11,wind_normal,False,2.619641459444382,Normal feature distribution
2021-06-12,wind_normal,False,2.95823362770493,Normal feature distribution
2021-06-13,wind_normal,False,1.4148973950781951,Normal feature distribution
2021-06-14,wind_normal,False,1.5364047031323,Normal feature distribution
2021-06-15,wind_normal,False,1.6280101948157446,Normal feature distribution
2021-06-16,wind_normal,False,1.6186935296153482,Normal feature distribution
2021-06-17,wind_normal,False,1.305176507725844,Normal feature distribution
2021-06-18,wind_normal,False,1.305176507725844,Normal feature distribution
2021-06-19,wind_normal,False,1.305176507725844,Normal feature distribution
2021-06-20,wind_normal,False,1.305176507725844,Normal feature distribution
2021-06-21,wind_normal,False,1.305176507725844,Normal feature distribution
2021-06-22,wind_normal,False,1.4751375098794108,Normal feature distribution
2021-06-23,wind_normal,False,3.466121880095752,Normal feature distribution
2021-06-24,wind_normal,False,2.450420250111429,Normal feature distribution
2021-06-25,wind_normal,False,1.9638402476706198,Normal feature distribution
2021-06-26,wind_normal,False,1.8076668766335553,Normal feature distribution
2021-06-27,wind_normal,False,1.2082500171214325,Normal feature distribution
2021-06-28,wind_normal,False,1.2578818470601099,Normal feature distribution
2021-06-29,wind_normal,False,1.3840352267349538,Normal feature distribution
2021-06-30,wind_normal,False,1.6363419860846427,Normal feature distribution
2021-07-01,wind_normal,False,1.9507228736674367,Normal feature distribution
2021-07-02,wind_normal,False,2.0183614788538704,Normal feature distribution
2021-07-03,wind_normal,False,1.7706469406384557,Normal feature distribution
2021-07-04,wind_normal,False,2.0371533483133075,Normal feature distribution
2021-07-05,wind_normal,False,1.5635540405017452,Normal feature distribution
2021-07-06,wind_normal,False,1.6326609652349393,Normal feature distribution
2021-07-07,wind_normal,False,1.744400450191667,Normal feature distribution
2021-07-08,wind_normal,False,1.7583678858112581,Normal feature distribution
2021-07-09,wind_normal,False,1.649939886164468,Normal feature distribution
2021-07-10,wind_normal,False,2.353651042920677,Normal feature distribution
2021-07-11,wind_normal,False,2.450420250111429,Normal feature distribution
2021-07-12,wind_normal,False,1.5007640384170902,Normal feature distribution
2021-07-13,wind_normal,False,1.8251045484538408,Normal feature distribution
2021-07-14,wind_normal,False,2.53321392201483,Normal feature distribution
2021-07-15,wind_normal,False,2.500002761646671,Normal feature distribution
2021-07-16,wind_normal,False,1.8396316843530356,Normal feature distribution
2021-07-17,wind_normal,False,1.855881275456761,Normal feature distribution
2021-07-18,wind_normal,False,1.8342847301223173,Normal feature distribution
2021-07-19,wind_normal,False,1.9876020741567764,Normal feature distribution
2021-07-20,wind_normal,True,6.302543784949194,Extreme z-score (6.30) on feature 'temperature_c_roll_var_3d'
2021-07-21,wind_normal,False,2.587207004012394,Normal feature distribution
2021-07-22,wind_normal,False,2.031062538922464,Normal feature distribution
2021-07-23,wind_normal,False,2.26257301219114,Normal feature distribution
2021-07-24,wind_normal,False,2.3693540254019605,Normal feature distribution
2021-07-25,wind_normal,False,2.5126617023716595,Normal feature distribution
2021-07-26,wind_normal,False,2.5966427067546998,Normal feature distribution
2021-07-27,wind_normal,False,2.7540385733223314,Normal feature distribution
2021-07-28,wind_normal,False,2.9373133245901375,Normal feature distribution
2021-07-29,wind_normal,False,3.05828748907636,Normal feature distribution
2021-07-30,wind_normal,False,2.925336030950177,Normal feature distribution
2021-07-31,wind_normal,False,2.5489551179583927,Normal feature distribution
2021-08-01,wind_normal,False,2.1521999771292006,Normal feature distribution
2021-08-02,wind_normal,False,1.8772586942059741,Normal feature distribution
2021-08-03,wind_normal,False,1.7789892982597548,Normal feature distribution
2021-08-04,wind_normal,False,1.6237187734061838,Normal feature distribution
2021-08-05,wind_normal,False,1.4460844025966408,Normal feature distribution
2021-08-06,wind_normal,False,1.4460844025966408,Normal feature distribution
2021-08-07,wind_normal,False,1.4460844025966408,Normal feature distribution
2021-08-08,wind_normal,False,1.4460844025966408,Normal feature distribution
2021-08-09,wind_normal,False,1.4460844025966408,Normal feature distribution
2021-08-10,wind_normal,False,1.4846830070060497,Normal feature distribution
2021-08-11,wind_normal,False,1.4324414382091024,Normal feature distribution
2021-08-12,wind_normal,False,2.772007935161636,Normal feature distribution
2021-08-13,wind_normal,False,1.3804504473354304,Normal feature distribution
2021-08-14,wind_normal,False,1.654447072549066,Normal feature distribution
2021-08-15,wind_normal,False,1.5815612613238292,Normal feature distribution
2021-08-16,wind_normal,False,1.3284594564617582,Normal feature distribution
2021-08-17,wind_normal,False,1.44545824745791,Normal feature distribution
2021-08-18,wind_normal,False,1.4507631056661072,Normal feature distribution
2021-08-19,wind_normal,False,1.4653783880662108,Normal feature distribution
2021-08-20,wind_normal,False,1.3000170711883479,Normal feature distribution
2021-08-21,wind_normal,False,2.134862037124394,Normal feature distribution
2021-08-22,wind_normal,False,2.520450113599505,Normal feature distribution
2021-08-23,wind_normal,False,1.6406248906284668,Normal feature distribution
2021-08-24,wind_normal,False,1.488314974087464,Normal feature distribution
2021-08-25,wind_normal,False,1.4846830070060497,Normal feature distribution
2021-08-26,wind_normal,False,2.450420250111435,Normal feature distribution
2021-08-27,wind_normal,False,2.619641459444391,Normal feature distribution
2021-08-28,wind_normal,False,1.6229511073131713,Normal feature distribution
2021-08-29,wind_normal,False,1.3326222599470343,Normal feature distribution
2021-08-30,wind_normal,False,1.7880470440189755,Normal feature distribution
2021-08-31,wind_normal,False,1.2805687062104076,Normal feature distribution
2021-09-01,wind_normal,False,1.3799385104987976,Normal feature distribution
2021-09-02,wind_normal,False,1.4351979103417383,Normal feature distribution
2021-09-03,wind_normal,False,1.4846830070060497,Normal feature distribution
2021-09-04,wind_normal,False,1.4846830070060497,Normal feature distribution
2021-09-05,wind_normal,False,1.5973154034194414,Normal feature distribution
2021-09-06,wind_normal,False,1.6499732028067984,Normal feature distribution
2021-09-07,wind_normal,False,1.5446576040320845,Normal feature distribution
2021-09-08,wind_normal,False,1.5446576040320845,Normal feature distribution
2021-09-09,wind_normal,False,1.3340264064826568,Normal feature distribution
2021-09-10,wind_normal,False,1.3846758136836608,Normal feature distribution
2021-09-11,wind_normal,False,1.3340264064826568,Normal feature distribution
2021-09-12,wind_normal,False,1.5523572532450214,Normal feature distribution
2021-09-13,wind_normal,False,1.5523572532450214,Normal feature distribution
2021-09-14,wind_normal,False,1.5523572532450214,Normal feature distribution
2021-09-15,wind_normal,False,1.5523572532450214,Normal feature distribution
2021-09-16,wind_normal,False,1.3929479772724507,Normal feature distribution
2021-09-17,wind_normal,False,1.3929479772724507,Normal feature distribution
2021-09-18,wind_normal,False,1.4887829211569137,Normal feature distribution
2021-09-19,wind_normal,False,1.4887829211569137,Normal feature distribution
2021-09-20,wind_normal,False,1.3428251009436358,Normal feature distribution
2021-09-21,wind_normal,False,1.3385246014846717,Normal feature distribution
2021-09-22,wind_normal,False,1.3412854314119504,Normal feature distribution
2021-09-23,wind_normal,False,1.4351979103417383,Normal feature distribution
2021-09-24,wind_normal,False,1.4357760288142398,Normal feature distribution
