isolation_pass,max_untargeted_diff,bounds_pass,out_of_bounds_count,overall_plausibility_pass,date,scenario
True,0.0,True,0,True,2020-04-17,meteorology_normal
True,0.0,True,0,True,2020-04-18,meteorology_normal
True,0.0,True,0,True,2020-04-19,meteorology_normal
True,0.0,True,0,True,2020-04-20,meteorology_normal
True,0.0,True,0,True,2020-04-21,meteorology_normal
True,0.0,True,0,True,2020-04-22,meteorology_normal
True,0.0,True,0,True,2020-04-23,meteorology_normal
True,0.0,True,0,True,2020-04-24,meteorology_normal
True,0.0,True,0,True,2020-04-25,meteorology_normal
True,0.0,True,0,True,2020-04-26,meteorology_normal
True,0.0,True,0,True,2020-04-27,meteorology_normal
True,0.0,True,0,True,2020-04-28,meteorology_normal
True,0.0,True,0,True,2020-04-29,meteorology_normal
True,0.0,True,0,True,2020-04-30,meteorology_normal
True,0.0,True,0,True,2020-05-01,meteorology_normal
True,0.0,True,0,True,2020-05-02,meteorology_normal
True,0.0,True,0,True,2020-05-03,meteorology_normal
True,0.0,True,0,True,2020-05-04,meteorology_normal
True,0.0,True,0,True,2020-05-05,meteorology_normal
True,0.0,True,0,True,2020-05-06,meteorology_normal
True,0.0,True,0,True,2020-05-07,meteorology_normal
True,0.0,True,0,True,2020-05-08,meteorology_normal
True,0.0,True,0,True,2020-05-09,meteorology_normal
True,0.0,True,0,True,2020-05-10,meteorology_normal
True,0.0,True,0,True,2020-05-11,meteorology_normal
True,0.0,True,0,True,2020-05-12,meteorology_normal
True,0.0,True,0,True,2020-05-13,meteorology_normal
True,0.0,True,0,True,2020-05-14,meteorology_normal
True,0.0,True,0,True,2020-05-15,meteorology_normal
True,0.0,True,0,True,2020-05-16,meteorology_normal
True,0.0,True,0,True,2020-05-17,meteorology_normal
True,0.0,True,0,True,2020-05-18,meteorology_normal
True,0.0,True,0,True,2020-05-19,meteorology_normal
True,0.0,True,0,True,2020-05-20,meteorology_normal
True,0.0,True,0,True,2020-05-21,meteorology_normal
True,0.0,True,0,True,2020-05-22,meteorology_normal
True,0.0,True,0,True,2020-05-23,meteorology_normal
True,0.0,True,0,True,2020-05-24,meteorology_normal
True,0.0,True,0,True,2020-05-25,meteorology_normal
True,0.0,True,0,True,2020-05-26,meteorology_normal
True,0.0,True,0,True,2020-05-27,meteorology_normal
True,0.0,True,0,True,2020-05-28,meteorology_normal
True,0.0,True,0,True,2020-05-29,meteorology_normal
True,0.0,True,0,True,2020-05-30,meteorology_normal
True,0.0,True,0,True,2020-05-31,meteorology_normal
True,0.0,True,0,True,2020-06-01,meteorology_normal
True,0.0,True,0,True,2020-06-02,meteorology_normal
True,0.0,True,0,True,2020-06-03,meteorology_normal
True,0.0,True,0,True,2020-06-04,meteorology_normal
True,0.0,True,0,True,2020-06-05,meteorology_normal
True,0.0,True,0,True,2020-06-06,meteorology_normal
True,0.0,True,0,True,2020-06-07,meteorology_normal
True,0.0,True,0,True,2020-06-08,meteorology_normal
True,0.0,True,0,True,2020-06-09,meteorology_normal
True,0.0,True,0,True,2020-06-10,meteorology_normal
True,0.0,True,0,True,2020-06-11,meteorology_normal
True,0.0,True,0,True,2020-06-12,meteorology_normal
True,0.0,True,0,True,2020-06-13,meteorology_normal
True,0.0,True,0,True,2020-06-14,meteorology_normal
True,0.0,True,0,True,2020-06-15,meteorology_normal
True,0.0,True,0,True,2020-06-16,meteorology_normal
True,0.0,True,0,True,2020-06-17,meteorology_normal
True,0.0,True,0,True,2020-06-18,meteorology_normal
True,0.0,True,0,True,2020-06-19,meteorology_normal
True,0.0,True,0,True,2020-06-20,meteorology_normal
True,0.0,True,0,True,2020-06-21,meteorology_normal
True,0.0,True,0,True,2020-06-22,meteorology_normal
True,0.0,True,0,True,2020-06-23,meteorology_normal
True,0.0,True,0,True,2020-06-24,meteorology_normal
True,0.0,True,0,True,2020-06-25,meteorology_normal
True,0.0,True,0,True,2020-06-26,meteorology_normal
True,0.0,True,0,True,2020-06-27,meteorology_normal
True,0.0,True,0,True,2020-06-28,meteorology_normal
True,0.0,True,0,True,2020-06-29,meteorology_normal
True,0.0,True,0,True,2020-06-30,meteorology_normal
True,0.0,True,0,True,2020-07-01,meteorology_normal
True,0.0,True,0,True,2020-07-02,meteorology_normal
True,0.0,True,0,True,2020-07-03,meteorology_normal
True,0.0,True,0,True,2020-07-04,meteorology_normal
True,0.0,True,0,True,2020-07-05,meteorology_normal
True,0.0,True,0,True,2020-07-06,meteorology_normal
True,0.0,True,0,True,2020-07-07,meteorology_normal
True,0.0,True,0,True,2020-07-08,meteorology_normal
True,0.0,True,0,True,2020-07-09,meteorology_normal
True,0.0,True,0,True,2020-07-10,meteorology_normal
True,0.0,True,0,True,2020-07-11,meteorology_normal
True,0.0,True,0,True,2020-07-12,meteorology_normal
True,0.0,True,0,True,2020-07-13,meteorology_normal
True,0.0,True,0,True,2020-07-14,meteorology_normal
True,0.0,True,0,True,2020-07-15,meteorology_normal
True,0.0,True,0,True,2020-07-16,meteorology_normal
True,0.0,True,0,True,2020-07-17,meteorology_normal
True,0.0,True,0,True,2020-07-18,meteorology_normal
True,0.0,True,0,True,2020-07-19,meteorology_normal
True,0.0,True,0,True,2020-07-20,meteorology_normal
True,0.0,True,0,True,2020-07-21,meteorology_normal
True,0.0,True,0,True,2020-07-22,meteorology_normal
True,0.0,True,0,True,2020-07-23,meteorology_normal
True,0.0,True,0,True,2020-07-24,meteorology_normal
True,0.0,True,0,True,2020-07-25,meteorology_normal
True,0.0,True,0,True,2020-07-26,meteorology_normal
True,0.0,True,0,True,2020-07-27,meteorology_normal
True,0.0,True,0,True,2020-07-28,meteorology_normal
True,0.0,True,0,True,2020-07-29,meteorology_normal
True,0.0,True,0,True,2020-07-30,meteorology_normal
True,0.0,True,0,True,2020-07-31,meteorology_normal
True,0.0,True,0,True,2020-08-01,meteorology_normal
True,0.0,True,0,True,2020-08-02,meteorology_normal
True,0.0,True,0,True,2020-08-03,meteorology_normal
True,0.0,True,0,True,2020-08-04,meteorology_normal
True,0.0,True,0,True,2020-08-05,meteorology_normal
True,0.0,True,0,True,2020-08-06,meteorology_normal
True,0.0,True,0,True,2020-08-07,meteorology_normal
True,0.0,True,0,True,2020-08-08,meteorology_normal
True,0.0,True,0,True,2020-08-09,meteorology_normal
True,0.0,True,0,True,2020-08-10,meteorology_normal
True,0.0,True,0,True,2020-08-11,meteorology_normal
True,0.0,True,0,True,2020-08-12,meteorology_normal
True,0.0,True,0,True,2020-08-13,meteorology_normal
True,0.0,True,0,True,2020-08-14,meteorology_normal
True,0.0,True,0,True,2020-08-15,meteorology_normal
True,0.0,True,0,True,2020-08-16,meteorology_normal
True,0.0,True,0,True,2020-08-17,meteorology_normal
True,0.0,True,0,True,2020-08-18,meteorology_normal
True,0.0,True,0,True,2020-08-19,meteorology_normal
True,0.0,True,0,True,2020-08-20,meteorology_normal
True,0.0,True,0,True,2020-08-21,meteorology_normal
True,0.0,True,0,True,2020-08-22,meteorology_normal
True,0.0,True,0,True,2020-08-23,meteorology_normal
True,0.0,True,0,True,2020-08-24,meteorology_normal
True,0.0,True,0,True,2020-08-25,meteorology_normal
True,0.0,True,0,True,2020-08-26,meteorology_normal
True,0.0,True,0,True,2020-08-27,meteorology_normal
True,0.0,True,0,True,2020-08-28,meteorology_normal
True,0.0,True,0,True,2020-08-29,meteorology_normal
True,0.0,True,0,True,2020-08-30,meteorology_normal
True,0.0,True,0,True,2020-08-31,meteorology_normal
True,0.0,True,0,True,2020-09-01,meteorology_normal
True,0.0,True,0,True,2020-09-02,meteorology_normal
True,0.0,True,0,True,2020-09-03,meteorology_normal
True,0.0,True,0,True,2020-09-04,meteorology_normal
True,0.0,True,0,True,2020-09-05,meteorology_normal
True,0.0,True,0,True,2020-09-06,meteorology_normal
True,0.0,True,0,True,2020-09-07,meteorology_normal
True,0.0,True,0,True,2020-09-08,meteorology_normal
True,0.0,True,0,True,2020-09-09,meteorology_normal
True,0.0,True,0,True,2020-09-10,meteorology_normal
True,0.0,True,0,True,2020-09-11,meteorology_normal
True,0.0,True,0,True,2020-09-12,meteorology_normal
True,0.0,True,0,True,2020-09-13,meteorology_normal
True,0.0,True,0,True,2020-09-14,meteorology_normal
True,0.0,True,0,True,2020-09-15,meteorology_normal
True,0.0,True,0,True,2020-09-16,meteorology_normal
True,0.0,True,0,True,2020-09-17,meteorology_normal
True,0.0,True,0,True,2020-09-18,meteorology_normal
True,0.0,True,0,True,2020-09-19,meteorology_normal
True,0.0,True,0,True,2020-09-20,meteorology_normal
True,0.0,True,0,True,2020-09-21,meteorology_normal
True,0.0,True,0,True,2020-09-22,meteorology_normal
True,0.0,True,0,True,2020-09-23,meteorology_normal
True,0.0,True,0,True,2020-09-24,meteorology_normal
True,0.0,True,0,True,2020-09-25,meteorology_normal
True,0.0,True,0,True,2020-09-26,meteorology_normal
True,0.0,True,0,True,2020-09-27,meteorology_normal
True,0.0,True,0,True,2020-09-28,meteorology_normal
True,0.0,True,0,True,2020-09-29,meteorology_normal
True,0.0,True,0,True,2020-09-30,meteorology_normal
True,0.0,True,0,True,2020-10-01,meteorology_normal
True,0.0,True,0,True,2020-10-02,meteorology_normal
True,0.0,True,0,True,2020-10-03,meteorology_normal
True,0.0,True,0,True,2020-10-04,meteorology_normal
True,0.0,True,0,True,2020-10-05,meteorology_normal
True,0.0,True,0,True,2020-10-06,meteorology_normal
True,0.0,True,0,True,2020-10-07,meteorology_normal
True,0.0,True,0,True,2020-10-08,meteorology_normal
True,0.0,True,0,True,2020-10-09,meteorology_normal
True,0.0,True,0,True,2020-10-10,meteorology_normal
True,0.0,True,0,True,2020-10-11,meteorology_normal
True,0.0,True,0,True,2020-10-12,meteorology_normal
True,0.0,True,0,True,2020-10-13,meteorology_normal
True,0.0,True,0,True,2020-10-14,meteorology_normal
True,0.0,True,0,True,2020-10-15,meteorology_normal
True,0.0,True,0,True,2020-10-16,meteorology_normal
True,0.0,True,0,True,2020-10-17,meteorology_normal
True,0.0,True,0,True,2020-10-18,meteorology_normal
True,0.0,True,0,True,2020-10-19,meteorology_normal
True,0.0,True,0,True,2020-10-20,meteorology_normal
True,0.0,True,0,True,2020-10-21,meteorology_normal
True,0.0,True,0,True,2020-10-22,meteorology_normal
True,0.0,True,0,True,2020-10-23,meteorology_normal
True,0.0,True,0,True,2020-10-24,meteorology_normal
True,0.0,True,0,True,2020-10-25,meteorology_normal
True,0.0,True,0,True,2020-10-26,meteorology_normal
True,0.0,True,0,True,2020-10-27,meteorology_normal
True,0.0,True,0,True,2020-10-28,meteorology_normal
True,0.0,True,0,True,2020-10-29,meteorology_normal
True,0.0,True,0,True,2020-10-30,meteorology_normal
True,0.0,True,0,True,2020-10-31,meteorology_normal
True,0.0,True,0,True,2020-11-01,meteorology_normal
True,0.0,True,0,True,2020-11-02,meteorology_normal
True,0.0,True,0,True,2020-11-03,meteorology_normal
True,0.0,True,0,True,2020-11-04,meteorology_normal
True,0.0,True,0,True,2020-11-05,meteorology_normal
True,0.0,True,0,True,2020-11-06,meteorology_normal
True,0.0,True,0,True,2020-11-07,meteorology_normal
True,0.0,True,0,True,2020-11-08,meteorology_normal
True,0.0,True,0,True,2020-11-09,meteorology_normal
True,0.0,True,0,True,2020-11-10,meteorology_normal
True,0.0,True,0,True,2020-11-11,meteorology_normal
True,0.0,True,0,True,2020-11-12,meteorology_normal
True,0.0,True,0,True,2020-11-13,meteorology_normal
True,0.0,True,0,True,2020-11-14,meteorology_normal
True,0.0,True,0,True,2020-11-15,meteorology_normal
True,0.0,True,0,True,2020-11-16,meteorology_normal
True,0.0,True,0,True,2020-11-17,meteorology_normal
True,0.0,True,0,True,2020-11-18,meteorology_normal
True,0.0,True,0,True,2020-11-19,meteorology_normal
True,0.0,True,0,True,2020-11-20,meteorology_normal
True,0.0,True,0,True,2020-11-21,meteorology_normal
True,0.0,True,0,True,2020-11-22,meteorology_normal
True,0.0,True,0,True,2020-11-23,meteorology_normal
True,0.0,True,0,True,2020-11-24,meteorology_normal
True,0.0,True,0,True,2020-11-25,meteorology_normal
True,0.0,True,0,True,2020-11-26,meteorology_normal
True,0.0,True,0,True,2020-11-27,meteorology_normal
True,0.0,True,0,True,2020-11-28,meteorology_normal
True,0.0,True,0,True,2020-11-29,meteorology_normal
True,0.0,True,0,True,2020-11-30,meteorology_normal
True,0.0,True,0,True,2020-12-01,meteorology_normal
True,0.0,True,0,True,2020-12-02,meteorology_normal
True,0.0,True,0,True,2020-12-03,meteorology_normal
True,0.0,True,0,True,2020-12-04,meteorology_normal
True,0.0,True,0,True,2020-12-05,meteorology_normal
True,0.0,True,0,True,2020-12-06,meteorology_normal
True,0.0,True,0,True,2020-12-07,meteorology_normal
True,0.0,True,0,True,2020-12-08,meteorology_normal
True,0.0,True,0,True,2020-12-09,meteorology_normal
True,0.0,True,0,True,2020-12-10,meteorology_normal
True,0.0,True,0,True,2020-12-11,meteorology_normal
True,0.0,True,0,True,2020-12-12,meteorology_normal
True,0.0,True,0,True,2020-12-13,meteorology_normal
True,0.0,True,0,True,2020-12-14,meteorology_normal
True,0.0,True,0,True,2020-12-15,meteorology_normal
True,0.0,True,0,True,2020-12-16,meteorology_normal
True,0.0,True,0,True,2020-12-17,meteorology_normal
True,0.0,True,0,True,2020-12-18,meteorology_normal
True,0.0,True,0,True,2020-12-19,meteorology_normal
True,0.0,True,0,True,2020-12-20,meteorology_normal
True,0.0,True,0,True,2020-12-21,meteorology_normal
True,0.0,True,0,True,2020-12-22,meteorology_normal
True,0.0,True,0,True,2020-12-23,meteorology_normal
True,0.0,True,0,True,2020-12-24,meteorology_normal
True,0.0,True,0,True,2020-12-25,meteorology_normal
True,0.0,True,0,True,2020-12-26,meteorology_normal
True,0.0,True,0,True,2020-12-27,meteorology_normal
True,0.0,True,0,True,2020-12-28,meteorology_normal
True,0.0,True,0,True,2020-12-29,meteorology_normal
True,0.0,True,0,True,2020-12-30,meteorology_normal
True,0.0,True,0,True,2020-12-31,meteorology_normal
True,0.0,True,0,True,2021-01-01,meteorology_normal
True,0.0,True,0,True,2021-01-02,meteorology_normal
True,0.0,True,0,True,2021-01-03,meteorology_normal
True,0.0,True,0,True,2021-01-04,meteorology_normal
True,0.0,True,0,True,2021-01-05,meteorology_normal
True,0.0,True,0,True,2021-01-06,meteorology_normal
True,0.0,True,0,True,2021-01-07,meteorology_normal
True,0.0,True,0,True,2021-01-08,meteorology_normal
True,0.0,True,0,True,2021-01-09,meteorology_normal
True,0.0,True,0,True,2021-01-10,meteorology_normal
True,0.0,True,0,True,2021-01-11,meteorology_normal
True,0.0,True,0,True,2021-01-12,meteorology_normal
True,0.0,True,0,True,2021-01-13,meteorology_normal
True,0.0,True,0,True,2021-01-14,meteorology_normal
True,0.0,True,0,True,2021-01-15,meteorology_normal
True,0.0,True,0,True,2021-01-16,meteorology_normal
True,0.0,True,0,True,2021-01-17,meteorology_normal
True,0.0,True,0,True,2021-01-18,meteorology_normal
True,0.0,True,0,True,2021-01-19,meteorology_normal
True,0.0,True,0,True,2021-01-20,meteorology_normal
True,0.0,True,0,True,2021-01-21,meteorology_normal
True,0.0,True,0,True,2021-01-22,meteorology_normal
True,0.0,True,0,True,2021-01-23,meteorology_normal
True,0.0,True,0,True,2021-01-24,meteorology_normal
True,0.0,True,0,True,2021-01-25,meteorology_normal
True,0.0,True,0,True,2021-01-26,meteorology_normal
True,0.0,True,0,True,2021-01-27,meteorology_normal
True,0.0,True,0,True,2021-01-28,meteorology_normal
True,0.0,True,0,True,2021-01-29,meteorology_normal
True,0.0,True,0,True,2021-01-30,meteorology_normal
True,0.0,True,0,True,2021-01-31,meteorology_normal
True,0.0,True,0,True,2021-02-01,meteorology_normal
True,0.0,True,0,True,2021-02-02,meteorology_normal
True,0.0,True,0,True,2021-02-03,meteorology_normal
True,0.0,True,0,True,2021-02-04,meteorology_normal
True,0.0,True,0,True,2021-02-05,meteorology_normal
True,0.0,True,0,True,2021-02-06,meteorology_normal
True,0.0,True,0,True,2021-02-07,meteorology_normal
True,0.0,True,0,True,2021-02-08,meteorology_normal
True,0.0,True,0,True,2021-02-09,meteorology_normal
True,0.0,True,0,True,2021-02-10,meteorology_normal
True,0.0,True,0,True,2021-02-11,meteorology_normal
True,0.0,True,0,True,2021-02-12,meteorology_normal
True,0.0,True,0,True,2021-02-13,meteorology_normal
True,0.0,True,0,True,2021-02-14,meteorology_normal
True,0.0,True,0,True,2021-02-15,meteorology_normal
True,0.0,True,0,True,2021-02-16,meteorology_normal
True,0.0,True,0,True,2021-02-17,meteorology_normal
True,0.0,True,0,True,2021-02-18,meteorology_normal
True,0.0,True,0,True,2021-02-19,meteorology_normal
True,0.0,True,0,True,2021-02-20,meteorology_normal
True,0.0,True,0,True,2021-02-21,meteorology_normal
True,0.0,True,0,True,2021-02-22,meteorology_normal
True,0.0,True,0,True,2021-02-23,meteorology_normal
True,0.0,True,0,True,2021-02-24,meteorology_normal
True,0.0,True,0,True,2021-02-25,meteorology_normal
True,0.0,True,0,True,2021-02-26,meteorology_normal
True,0.0,True,0,True,2021-02-27,meteorology_normal
True,0.0,True,0,True,2021-02-28,meteorology_normal
True,0.0,True,0,True,2021-03-01,meteorology_normal
True,0.0,True,0,True,2021-03-02,meteorology_normal
True,0.0,True,0,True,2021-03-03,meteorology_normal
True,0.0,True,0,True,2021-03-04,meteorology_normal
True,0.0,True,0,True,2021-03-05,meteorology_normal
True,0.0,True,0,True,2021-03-06,meteorology_normal
True,0.0,True,0,True,2021-03-07,meteorology_normal
True,0.0,True,0,True,2021-03-08,meteorology_normal
True,0.0,True,0,True,2021-03-09,meteorology_normal
True,0.0,True,0,True,2021-03-10,meteorology_normal
True,0.0,True,0,True,2021-03-11,meteorology_normal
True,0.0,True,0,True,2021-03-12,meteorology_normal
True,0.0,True,0,True,2021-03-13,meteorology_normal
True,0.0,True,0,True,2021-03-14,meteorology_normal
True,0.0,True,0,True,2021-03-15,meteorology_normal
True,0.0,True,0,True,2021-03-16,meteorology_normal
True,0.0,True,0,True,2021-03-17,meteorology_normal
True,0.0,True,0,True,2021-03-18,meteorology_normal
True,0.0,True,0,True,2021-03-19,meteorology_normal
True,0.0,True,0,True,2021-03-20,meteorology_normal
True,0.0,True,0,True,2021-03-21,meteorology_normal
True,0.0,True,0,True,2021-03-22,meteorology_normal
True,0.0,True,0,True,2021-03-23,meteorology_normal
True,0.0,True,0,True,2021-03-24,meteorology_normal
True,0.0,True,0,True,2021-03-25,meteorology_normal
True,0.0,True,0,True,2021-03-26,meteorology_normal
True,0.0,True,0,True,2021-03-27,meteorology_normal
True,0.0,True,0,True,2021-03-28,meteorology_normal
True,0.0,True,0,True,2021-03-29,meteorology_normal
True,0.0,True,0,True,2021-03-30,meteorology_normal
True,0.0,True,0,True,2021-03-31,meteorology_normal
True,0.0,True,0,True,2021-04-01,meteorology_normal
True,0.0,True,0,True,2021-04-02,meteorology_normal
True,0.0,True,0,True,2021-04-03,meteorology_normal
True,0.0,True,0,True,2021-04-04,meteorology_normal
True,0.0,True,0,True,2021-04-05,meteorology_normal
True,0.0,True,0,True,2021-04-06,meteorology_normal
True,0.0,True,0,True,2021-04-07,meteorology_normal
True,0.0,True,0,True,2021-04-08,meteorology_normal
True,0.0,True,0,True,2021-04-09,meteorology_normal
True,0.0,True,0,True,2021-04-10,meteorology_normal
True,0.0,True,0,True,2021-04-11,meteorology_normal
True,0.0,True,0,True,2021-04-12,meteorology_normal
True,0.0,True,0,True,2021-04-13,meteorology_normal
True,0.0,True,0,True,2021-04-14,meteorology_normal
True,0.0,True,0,True,2021-04-15,meteorology_normal
True,0.0,True,0,True,2021-04-16,meteorology_normal
True,0.0,True,0,True,2021-04-17,meteorology_normal
True,0.0,True,0,True,2021-04-18,meteorology_normal
True,0.0,True,0,True,2021-04-19,meteorology_normal
True,0.0,True,0,True,2021-04-20,meteorology_normal
True,0.0,True,0,True,2021-04-21,meteorology_normal
True,0.0,True,0,True,2021-04-22,meteorology_normal
True,0.0,True,0,True,2021-04-23,meteorology_normal
True,0.0,True,0,True,2021-04-24,meteorology_normal
True,0.0,True,0,True,2021-04-25,meteorology_normal
True,0.0,True,0,True,2021-04-26,meteorology_normal
True,0.0,True,0,True,2021-04-27,meteorology_normal
True,0.0,True,0,True,2021-04-28,meteorology_normal
True,0.0,True,0,True,2021-04-29,meteorology_normal
True,0.0,True,0,True,2021-04-30,meteorology_normal
True,0.0,True,0,True,2021-05-01,meteorology_normal
True,0.0,True,0,True,2021-05-02,meteorology_normal
True,0.0,True,0,True,2021-05-03,meteorology_normal
True,0.0,True,0,True,2021-05-04,meteorology_normal
True,0.0,True,0,True,2021-05-05,meteorology_normal
True,0.0,True,0,True,2021-05-06,meteorology_normal
True,0.0,True,0,True,2021-05-07,meteorology_normal
True,0.0,True,0,True,2021-05-08,meteorology_normal
True,0.0,True,0,True,2021-05-09,meteorology_normal
True,0.0,True,0,True,2021-05-10,meteorology_normal
True,0.0,True,0,True,2021-05-11,meteorology_normal
True,0.0,True,0,True,2021-05-12,meteorology_normal
True,0.0,True,0,True,2021-05-13,meteorology_normal
True,0.0,True,0,True,2021-05-14,meteorology_normal
True,0.0,True,0,True,2021-05-15,meteorology_normal
True,0.0,True,0,True,2021-05-16,meteorology_normal
True,0.0,True,0,True,2021-05-17,meteorology_normal
True,0.0,True,0,True,2021-05-18,meteorology_normal
True,0.0,True,0,True,2021-05-19,meteorology_normal
True,0.0,True,0,True,2021-05-20,meteorology_normal
True,0.0,True,0,True,2021-05-21,meteorology_normal
True,0.0,True,0,True,2021-05-22,meteorology_normal
True,0.0,True,0,True,2021-05-23,meteorology_normal
True,0.0,True,0,True,2021-05-24,meteorology_normal
True,0.0,True,0,True,2021-05-25,meteorology_normal
True,0.0,True,0,True,2021-05-26,meteorology_normal
True,0.0,True,0,True,2021-05-27,meteorology_normal
True,0.0,True,0,True,2021-05-28,meteorology_normal
True,0.0,True,0,True,2021-05-29,meteorology_normal
True,0.0,True,0,True,2021-05-30,meteorology_normal
True,0.0,True,0,True,2021-05-31,meteorology_normal
True,0.0,True,0,True,2021-06-01,meteorology_normal
True,0.0,True,0,True,2021-06-02,meteorology_normal
True,0.0,True,0,True,2021-06-03,meteorology_normal
True,0.0,True,0,True,2021-06-04,meteorology_normal
True,0.0,True,0,True,2021-06-05,meteorology_normal
True,0.0,True,0,True,2021-06-06,meteorology_normal
True,0.0,True,0,True,2021-06-07,meteorology_normal
True,0.0,True,0,True,2021-06-08,meteorology_normal
True,0.0,True,0,True,2021-06-09,meteorology_normal
True,0.0,True,0,True,2021-06-10,meteorology_normal
True,0.0,True,0,True,2021-06-11,meteorology_normal
True,0.0,True,0,True,2021-06-12,meteorology_normal
True,0.0,True,0,True,2021-06-13,meteorology_normal
True,0.0,True,0,True,2021-06-14,meteorology_normal
True,0.0,True,0,True,2021-06-15,meteorology_normal
True,0.0,True,0,True,2021-06-16,meteorology_normal
True,0.0,True,0,True,2021-06-17,meteorology_normal
True,0.0,True,0,True,2021-06-18,meteorology_normal
True,0.0,True,0,True,2021-06-19,meteorology_normal
True,0.0,True,0,True,2021-06-20,meteorology_normal
True,0.0,True,0,True,2021-06-21,meteorology_normal
True,0.0,True,0,True,2021-06-22,meteorology_normal
True,0.0,True,0,True,2021-06-23,meteorology_normal
True,0.0,True,0,True,2021-06-24,meteorology_normal
True,0.0,True,0,True,2021-06-25,meteorology_normal
True,0.0,True,0,True,2021-06-26,meteorology_normal
True,0.0,True,0,True,2021-06-27,meteorology_normal
True,0.0,True,0,True,2021-06-28,meteorology_normal
True,0.0,True,0,True,2021-06-29,meteorology_normal
True,0.0,True,0,True,2021-06-30,meteorology_normal
True,0.0,True,0,True,2021-07-01,meteorology_normal
True,0.0,True,0,True,2021-07-02,meteorology_normal
True,0.0,True,0,True,2021-07-03,meteorology_normal
True,0.0,True,0,True,2021-07-04,meteorology_normal
True,0.0,True,0,True,2021-07-05,meteorology_normal
True,0.0,True,0,True,2021-07-06,meteorology_normal
True,0.0,True,0,True,2021-07-07,meteorology_normal
True,0.0,True,0,True,2021-07-08,meteorology_normal
True,0.0,True,0,True,2021-07-09,meteorology_normal
True,0.0,True,0,True,2021-07-10,meteorology_normal
True,0.0,True,0,True,2021-07-11,meteorology_normal
True,0.0,True,0,True,2021-07-12,meteorology_normal
True,0.0,True,0,True,2021-07-13,meteorology_normal
True,0.0,True,0,True,2021-07-14,meteorology_normal
True,0.0,True,0,True,2021-07-15,meteorology_normal
True,0.0,True,0,True,2021-07-16,meteorology_normal
True,0.0,True,0,True,2021-07-17,meteorology_normal
True,0.0,True,0,True,2021-07-18,meteorology_normal
True,0.0,True,0,True,2021-07-19,meteorology_normal
True,0.0,True,0,True,2021-07-20,meteorology_normal
True,0.0,True,0,True,2021-07-21,meteorology_normal
True,0.0,True,0,True,2021-07-22,meteorology_normal
True,0.0,True,0,True,2021-07-23,meteorology_normal
True,0.0,True,0,True,2021-07-24,meteorology_normal
True,0.0,True,0,True,2021-07-25,meteorology_normal
True,0.0,True,0,True,2021-07-26,meteorology_normal
True,0.0,True,0,True,2021-07-27,meteorology_normal
True,0.0,True,0,True,2021-07-28,meteorology_normal
True,0.0,True,0,True,2021-07-29,meteorology_normal
True,0.0,True,0,True,2021-07-30,meteorology_normal
True,0.0,True,0,True,2021-07-31,meteorology_normal
True,0.0,True,0,True,2021-08-01,meteorology_normal
True,0.0,True,0,True,2021-08-02,meteorology_normal
True,0.0,True,0,True,2021-08-03,meteorology_normal
True,0.0,True,0,True,2021-08-04,meteorology_normal
True,0.0,True,0,True,2021-08-05,meteorology_normal
True,0.0,True,0,True,2021-08-06,meteorology_normal
True,0.0,True,0,True,2021-08-07,meteorology_normal
True,0.0,True,0,True,2021-08-08,meteorology_normal
True,0.0,True,0,True,2021-08-09,meteorology_normal
True,0.0,True,0,True,2021-08-10,meteorology_normal
True,0.0,True,0,True,2021-08-11,meteorology_normal
True,0.0,True,0,True,2021-08-12,meteorology_normal
True,0.0,True,0,True,2021-08-13,meteorology_normal
True,0.0,True,0,True,2021-08-14,meteorology_normal
True,0.0,True,0,True,2021-08-15,meteorology_normal
True,0.0,True,0,True,2021-08-16,meteorology_normal
True,0.0,True,0,True,2021-08-17,meteorology_normal
True,0.0,True,0,True,2021-08-18,meteorology_normal
True,0.0,True,0,True,2021-08-19,meteorology_normal
True,0.0,True,0,True,2021-08-20,meteorology_normal
True,0.0,True,0,True,2021-08-21,meteorology_normal
True,0.0,True,0,True,2021-08-22,meteorology_normal
True,0.0,True,0,True,2021-08-23,meteorology_normal
True,0.0,True,0,True,2021-08-24,meteorology_normal
True,0.0,True,0,True,2021-08-25,meteorology_normal
True,0.0,True,0,True,2021-08-26,meteorology_normal
True,0.0,True,0,True,2021-08-27,meteorology_normal
True,0.0,True,0,True,2021-08-28,meteorology_normal
True,0.0,True,0,True,2021-08-29,meteorology_normal
True,0.0,True,0,True,2021-08-30,meteorology_normal
True,0.0,True,0,True,2021-08-31,meteorology_normal
True,0.0,True,0,True,2021-09-01,meteorology_normal
True,0.0,True,0,True,2021-09-02,meteorology_normal
True,0.0,True,0,True,2021-09-03,meteorology_normal
True,0.0,True,0,True,2021-09-04,meteorology_normal
True,0.0,True,0,True,2021-09-05,meteorology_normal
True,0.0,True,0,True,2021-09-06,meteorology_normal
True,0.0,True,0,True,2021-09-07,meteorology_normal
True,0.0,True,0,True,2021-09-08,meteorology_normal
True,0.0,True,0,True,2021-09-09,meteorology_normal
True,0.0,True,0,True,2021-09-10,meteorology_normal
True,0.0,True,0,True,2021-09-11,meteorology_normal
True,0.0,True,0,True,2021-09-12,meteorology_normal
True,0.0,True,0,True,2021-09-13,meteorology_normal
True,0.0,True,0,True,2021-09-14,meteorology_normal
