config_id,config_name,architecture,augmentation_ratio,corpus_type,seed,window_size,dimension,category,samples,mae,rmse
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Year,2024,366,32.44078826904297,43.69878698974378
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Season,Monsoon,366,17.59126853942871,22.31700759790613
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Season,Post-Monsoon,183,51.96156692504883,65.26332254437595
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Season,Summer,276,21.72836685180664,26.948616017774224
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Season,Winter,257,44.84426498413086,53.667435223938405
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Regime,Extreme,180,52.390159606933594,66.26231091394452
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Regime,High,327,42.151424407958984,49.22212538029138
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Regime,Low,245,16.041391372680664,20.64754331444482
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),TCN,0.25,8D,42,14,Regime,Moderate,330,19.168161392211914,25.54566725929578
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Year,2022,351,32.4051662632364,43.90025901580267
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Year,2023,365,33.38812712276605,43.33126816424757
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Year,2024,366,35.06398910958974,46.75547620364343
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Season,Monsoon,366,17.715464670158553,22.54870328994624
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Season,Post-Monsoon,183,55.84719701487546,67.70906246517538
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Season,Summer,276,27.076264538126676,33.075068280394625
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Season,Winter,257,47.53834099919153,56.9966684348225
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Regime,Extreme,180,48.933784273133696,61.095102725020055
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Regime,High,327,49.055973463938095,57.191992038284134
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Regime,Low,245,16.018678623553082,20.189794250479455
REAL_PLUS_8D_25,Real + 25% Phase 8D CAL-07 (Primary Test),Transformer,0.25,8D,42,14,Regime,Moderate,330,23.09193641719122,31.16692672686564
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Year,2022,351,33.24349150210258,44.04147746061572
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Year,2023,365,35.08000031486498,45.371158471434555
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Year,2024,366,33.343444176287214,44.95421640747661
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Season,Monsoon,366,21.764378189235998,28.0280316554648
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Season,Post-Monsoon,183,49.77143034827448,62.07338636998286
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Season,Summer,276,26.156923586889253,32.18758174782774
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Season,Winter,257,48.18335066034553,58.95470806356229
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Regime,Extreme,180,51.8827271624973,65.23473789893808
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Regime,High,327,44.201958369426634,53.25207283143801
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Regime,Low,245,17.03084613306727,21.442654058105205
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),LSTM,0.5,8D,42,14,Regime,Moderate,330,26.396598854640416,33.29739389730795
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Year,2022,351,29.821548461914062,41.02784936879004
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Year,2023,365,29.424604415893555,40.07008782716308
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Year,2024,366,31.16860580444336,42.186953121455396
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Season,Monsoon,366,16.793827056884766,21.305633602250822
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Season,Post-Monsoon,183,51.342105865478516,64.05648218686575
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Season,Summer,276,20.70570945739746,25.4650363952868
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Season,Winter,257,44.195068359375,53.378412142105724
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Regime,Extreme,180,50.0024528503418,63.743305408293665
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Regime,High,327,41.35061264038086,48.74469121735207
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Regime,Low,245,15.760841369628906,20.180292407697078
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),TCN,0.5,8D,42,14,Regime,Moderate,330,18.883502960205078,25.82848655599932
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Year,2022,351,31.451537016698154,42.35330251690719
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Year,2023,365,31.817723140602414,42.42439918711627
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Year,2024,366,33.67464799654186,45.442917102075725
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Season,Monsoon,366,17.074153646311117,21.610419902570108
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Season,Post-Monsoon,183,53.89744149503334,65.38917512146438
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Season,Summer,276,24.463251445199266,30.430014052751783
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Season,Winter,257,47.134825598829906,56.94611018379998
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Regime,Extreme,180,47.899862214449975,60.48729747503687
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Regime,High,327,46.78683521766357,55.006231847023756
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Regime,Low,245,15.44983248045534,19.750262808351597
REAL_PLUS_8D_50,Real + 50% Phase 8D CAL-07 (Upper Bound),Transformer,0.5,8D,42,14,Regime,Moderate,330,22.03454646492943,30.092710209685816
