date,eval_fold,year,method,nominal_coverage,lower_bound,upper_bound,interval_width,observed_pm25,covered,is_clipped,season,pollution_regime
2023-03-21,2,2023,bootstrap_raw,0.9,100.41887410596365,109.81204731157655,9.393173205612896,77.62,False,False,Summer,Moderate
2023-03-21,2,2023,bootstrap_clipped,0.9,100.41887410596365,109.81204731157655,9.393173205612896,77.62,False,True,Summer,Moderate
2023-03-21,2,2023,bootstrap_raw,0.95,99.70243711062518,110.3027787479338,10.600341637308617,77.62,False,False,Summer,Moderate
2023-03-21,2,2023,bootstrap_clipped,0.95,99.70243711062518,110.3027787479338,10.600341637308617,77.62,False,True,Summer,Moderate
2023-03-22,2,2023,bootstrap_raw,0.8,111.49731264388944,120.16058424652839,8.663271602638943,124.05,False,False,Summer,High
2023-03-22,2,2023,bootstrap_clipped,0.8,111.49731264388944,120.16058424652839,8.663271602638943,124.05,False,True,Summer,High
2023-03-22,2,2023,bootstrap_raw,0.9,110.38214072292196,121.12609885621548,10.743958133293518,124.05,False,False,Summer,High
2023-03-22,2,2023,bootstrap_clipped,0.9,110.38214072292196,121.12609885621548,10.743958133293518,124.05,False,True,Summer,High
2023-03-22,2,2023,bootstrap_raw,0.95,110.15132031141924,122.3379776614849,12.186657350065659,124.05,False,False,Summer,High
2023-03-22,2,2023,bootstrap_clipped,0.95,110.15132031141924,122.3379776614849,12.186657350065659,124.05,False,True,Summer,High
2023-03-23,2,2023,bootstrap_raw,0.8,97.84545467480169,107.77537186077862,9.929917185976933,96.0,False,False,Summer,Moderate
2023-03-23,2,2023,bootstrap_clipped,0.8,97.84545467480169,107.77537186077862,9.929917185976933,96.0,False,True,Summer,Moderate
2023-03-23,2,2023,bootstrap_raw,0.9,96.90498034469019,108.66429719502786,11.759316850337669,96.0,False,False,Summer,Moderate
2023-03-23,2,2023,bootstrap_clipped,0.9,96.90498034469019,108.66429719502786,11.759316850337669,96.0,False,True,Summer,Moderate
2023-03-23,2,2023,bootstrap_raw,0.95,95.45237714493767,109.48275922363173,14.03038207869406,96.0,True,False,Summer,Moderate
2023-03-23,2,2023,bootstrap_clipped,0.95,95.45237714493767,109.48275922363173,14.03038207869406,96.0,True,True,Summer,Moderate
2023-03-24,2,2023,bootstrap_raw,0.8,99.24663834205968,108.02561718605199,8.778978843992306,106.02,True,False,Summer,Moderate
2023-03-24,2,2023,bootstrap_clipped,0.8,99.24663834205968,108.02561718605199,8.778978843992306,106.02,True,True,Summer,Moderate
2023-03-24,2,2023,bootstrap_raw,0.9,98.74517931451413,109.02325039166618,10.278071077152049,106.02,True,False,Summer,Moderate
2023-03-24,2,2023,bootstrap_clipped,0.9,98.74517931451413,109.02325039166618,10.278071077152049,106.02,True,True,Summer,Moderate
2023-03-24,2,2023,bootstrap_raw,0.95,97.83510187692839,110.33289444362644,12.497792566698052,106.02,True,False,Summer,Moderate
2023-03-24,2,2023,bootstrap_clipped,0.95,97.83510187692839,110.33289444362644,12.497792566698052,106.02,True,True,Summer,Moderate
2023-03-25,2,2023,bootstrap_raw,0.8,97.86894248851766,107.93248391649998,10.063541427982315,129.35,False,False,Summer,High
2023-03-25,2,2023,bootstrap_clipped,0.8,97.86894248851766,107.93248391649998,10.063541427982315,129.35,False,True,Summer,High
2023-03-25,2,2023,bootstrap_raw,0.9,97.3671332288086,109.64274311317436,12.275609884365764,129.35,False,False,Summer,High
2023-03-25,2,2023,bootstrap_clipped,0.9,97.3671332288086,109.64274311317436,12.275609884365764,129.35,False,True,Summer,High
2023-03-25,2,2023,bootstrap_raw,0.95,97.00267063986303,110.24335469501791,13.240684055154887,129.35,False,False,Summer,High
2023-03-25,2,2023,bootstrap_clipped,0.95,97.00267063986303,110.24335469501791,13.240684055154887,129.35,False,True,Summer,High
2023-03-26,2,2023,bootstrap_raw,0.8,88.255819323761,99.65184375284036,11.396024429079361,67.38,False,False,Summer,Moderate
2023-03-26,2,2023,bootstrap_clipped,0.8,88.255819323761,99.65184375284036,11.396024429079361,67.38,False,True,Summer,Moderate
2023-03-26,2,2023,bootstrap_raw,0.9,86.36008413286369,100.71661508460105,14.356530951737355,67.38,False,False,Summer,Moderate
2023-03-26,2,2023,bootstrap_clipped,0.9,86.36008413286369,100.71661508460105,14.356530951737355,67.38,False,True,Summer,Moderate
2023-03-26,2,2023,bootstrap_raw,0.95,85.57834419311614,102.05406832364763,16.47572413053149,67.38,False,False,Summer,Moderate
2023-03-26,2,2023,bootstrap_clipped,0.95,85.57834419311614,102.05406832364763,16.47572413053149,67.38,False,True,Summer,Moderate
2023-03-27,2,2023,bootstrap_raw,0.8,87.44142318829982,99.38510042025243,11.943677231952606,119.31,False,False,Summer,Moderate
2023-03-27,2,2023,bootstrap_clipped,0.8,87.44142318829982,99.38510042025243,11.943677231952606,119.31,False,True,Summer,Moderate
2023-03-27,2,2023,bootstrap_raw,0.9,85.0881368738861,100.86715892800173,15.779022054115629,119.31,False,False,Summer,Moderate
2023-03-27,2,2023,bootstrap_clipped,0.9,85.0881368738861,100.86715892800173,15.779022054115629,119.31,False,True,Summer,Moderate
2023-03-27,2,2023,bootstrap_raw,0.95,84.35586114659677,101.99870341790364,17.642842271306876,119.31,False,False,Summer,Moderate
2023-03-27,2,2023,bootstrap_clipped,0.95,84.35586114659677,101.99870341790364,17.642842271306876,119.31,False,True,Summer,Moderate
2023-03-28,2,2023,bootstrap_raw,0.8,96.6974306872498,105.76553671869604,9.068106031446234,128.65,False,False,Summer,High
2023-03-28,2,2023,bootstrap_clipped,0.8,96.6974306872498,105.76553671869604,9.068106031446234,128.65,False,True,Summer,High
2023-03-28,2,2023,bootstrap_raw,0.9,95.52493601900058,106.12176416517431,10.596828146173735,128.65,False,False,Summer,High
2023-03-28,2,2023,bootstrap_clipped,0.9,95.52493601900058,106.12176416517431,10.596828146173735,128.65,False,True,Summer,High
2023-03-28,2,2023,bootstrap_raw,0.95,95.44196407149218,106.43904679455989,10.997082723067706,128.65,False,False,Summer,High
2023-03-28,2,2023,bootstrap_clipped,0.95,95.44196407149218,106.43904679455989,10.997082723067706,128.65,False,True,Summer,High
2023-03-29,2,2023,bootstrap_raw,0.8,143.71277125903737,162.58090284417963,18.868131585142265,116.65,False,False,Summer,Moderate
2023-03-29,2,2023,bootstrap_clipped,0.8,143.71277125903737,162.58090284417963,18.868131585142265,116.65,False,True,Summer,Moderate
2023-03-29,2,2023,bootstrap_raw,0.9,136.343216608315,163.46285219398547,27.119635585670466,116.65,False,False,Summer,Moderate
2023-03-29,2,2023,bootstrap_clipped,0.9,136.343216608315,163.46285219398547,27.119635585670466,116.65,False,True,Summer,Moderate
2023-03-29,2,2023,bootstrap_raw,0.95,128.9139032548191,164.37968119734208,35.465777942522976,116.65,False,False,Summer,Moderate
2023-03-29,2,2023,bootstrap_clipped,0.95,128.9139032548191,164.37968119734208,35.465777942522976,116.65,False,True,Summer,Moderate
2023-03-30,2,2023,bootstrap_raw,0.8,106.47090063182945,114.404521172926,7.933620541096545,136.66,False,False,Summer,High
2023-03-30,2,2023,bootstrap_clipped,0.8,106.47090063182945,114.404521172926,7.933620541096545,136.66,False,True,Summer,High
2023-03-30,2,2023,bootstrap_raw,0.9,105.63932621937842,115.7240102417684,10.084684022389979,136.66,False,False,Summer,High
2023-03-30,2,2023,bootstrap_clipped,0.9,105.63932621937842,115.7240102417684,10.084684022389979,136.66,False,True,Summer,High
2023-03-30,2,2023,bootstrap_raw,0.95,104.70646500951301,116.0686340814098,11.362169071896787,136.66,False,False,Summer,High
2023-03-30,2,2023,bootstrap_clipped,0.95,104.70646500951301,116.0686340814098,11.362169071896787,136.66,False,True,Summer,High
2023-03-31,2,2023,bootstrap_raw,0.8,104.81265774081719,113.04588229357748,8.23322455276029,76.84,False,False,Summer,Moderate
2023-03-31,2,2023,bootstrap_clipped,0.8,104.81265774081719,113.04588229357748,8.23322455276029,76.84,False,True,Summer,Moderate
2023-03-31,2,2023,bootstrap_raw,0.9,103.17834396546964,114.91318109127509,11.734837125805456,76.84,False,False,Summer,Moderate
2023-03-31,2,2023,bootstrap_clipped,0.9,103.17834396546964,114.91318109127509,11.734837125805456,76.84,False,True,Summer,Moderate
2023-03-31,2,2023,bootstrap_raw,0.95,102.21005880330469,115.98172945996932,13.771670656664625,76.84,False,False,Summer,Moderate
2023-03-31,2,2023,bootstrap_clipped,0.95,102.21005880330469,115.98172945996932,13.771670656664625,76.84,False,True,Summer,Moderate
2023-04-01,2,2023,bootstrap_raw,0.8,91.28192387505645,102.9668286422131,11.684904767156652,104.29,False,False,Summer,Moderate
2023-04-01,2,2023,bootstrap_clipped,0.8,91.28192387505645,102.9668286422131,11.684904767156652,104.29,False,True,Summer,Moderate
2023-04-01,2,2023,bootstrap_raw,0.9,89.72935106422712,105.78124544511022,16.0518943808831,104.29,True,False,Summer,Moderate
2023-04-01,2,2023,bootstrap_clipped,0.9,89.72935106422712,105.78124544511022,16.0518943808831,104.29,True,True,Summer,Moderate
2023-04-01,2,2023,bootstrap_raw,0.95,87.78284030514813,107.1505304964102,19.36769019126207,104.29,True,False,Summer,Moderate
2023-04-01,2,2023,bootstrap_clipped,0.95,87.78284030514813,107.1505304964102,19.36769019126207,104.29,True,True,Summer,Moderate
2023-04-02,2,2023,bootstrap_raw,0.8,99.1577502299059,104.81697263843792,5.659222408532017,128.98,False,False,Summer,High
2023-04-02,2,2023,bootstrap_clipped,0.8,99.1577502299059,104.81697263843792,5.659222408532017,128.98,False,True,Summer,High
2023-04-02,2,2023,bootstrap_raw,0.9,98.31579792440189,105.88355974627785,7.567761821875962,128.98,False,False,Summer,High
2023-04-02,2,2023,bootstrap_clipped,0.9,98.31579792440189,105.88355974627785,7.567761821875962,128.98,False,True,Summer,High
2023-04-02,2,2023,bootstrap_raw,0.95,96.52365270703419,106.739618016835,10.215965309800808,128.98,False,False,Summer,High
2023-04-02,2,2023,bootstrap_clipped,0.95,96.52365270703419,106.739618016835,10.215965309800808,128.98,False,True,Summer,High
2023-04-03,2,2023,bootstrap_raw,0.8,94.89147782073333,103.96884824187381,9.077370421140486,89.28,False,False,Summer,Moderate
2023-04-03,2,2023,bootstrap_clipped,0.8,94.89147782073333,103.96884824187381,9.077370421140486,89.28,False,True,Summer,Moderate
2023-04-03,2,2023,bootstrap_raw,0.9,94.19551004963776,105.73297734904106,11.537467299403303,89.28,False,False,Summer,Moderate
2023-04-03,2,2023,bootstrap_clipped,0.9,94.19551004963776,105.73297734904106,11.537467299403303,89.28,False,True,Summer,Moderate
2023-04-03,2,2023,bootstrap_raw,0.95,93.48098346701651,106.09608298411042,12.61509951709391,89.28,False,False,Summer,Moderate
2023-04-03,2,2023,bootstrap_clipped,0.95,93.48098346701651,106.09608298411042,12.61509951709391,89.28,False,True,Summer,Moderate
2023-04-04,2,2023,bootstrap_raw,0.8,98.5382990919137,108.95267040349296,10.41437131157926,95.57,False,False,Summer,Moderate
2023-04-04,2,2023,bootstrap_clipped,0.8,98.5382990919137,108.95267040349296,10.41437131157926,95.57,False,True,Summer,Moderate
2023-04-04,2,2023,bootstrap_raw,0.9,98.3540909550719,109.14472028590295,10.790629330831052,95.57,False,False,Summer,Moderate
2023-04-04,2,2023,bootstrap_clipped,0.9,98.3540909550719,109.14472028590295,10.790629330831052,95.57,False,True,Summer,Moderate
2023-04-04,2,2023,bootstrap_raw,0.95,98.21650360483625,109.40905593852447,11.192552333688226,95.57,False,False,Summer,Moderate
2023-04-04,2,2023,bootstrap_clipped,0.95,98.21650360483625,109.40905593852447,11.192552333688226,95.57,False,True,Summer,Moderate
2023-04-05,2,2023,bootstrap_raw,0.8,103.31374459125553,110.28877744405555,6.975032852800027,113.39,False,False,Summer,Moderate
2023-04-05,2,2023,bootstrap_clipped,0.8,103.31374459125553,110.28877744405555,6.975032852800027,113.39,False,True,Summer,Moderate
2023-04-05,2,2023,bootstrap_raw,0.9,103.10972809374617,110.50968351419887,7.399955420452699,113.39,False,False,Summer,Moderate
2023-04-05,2,2023,bootstrap_clipped,0.9,103.10972809374617,110.50968351419887,7.399955420452699,113.39,False,True,Summer,Moderate
2023-04-05,2,2023,bootstrap_raw,0.95,102.35230023317993,111.13987200412275,8.787571770942819,113.39,False,False,Summer,Moderate
2023-04-05,2,2023,bootstrap_clipped,0.95,102.35230023317993,111.13987200412275,8.787571770942819,113.39,False,True,Summer,Moderate
2023-04-06,2,2023,bootstrap_raw,0.8,101.93247071659854,111.51279830121435,9.580327584615802,100.27,False,False,Summer,Moderate
2023-04-06,2,2023,bootstrap_clipped,0.8,101.93247071659854,111.51279830121435,9.580327584615802,100.27,False,True,Summer,Moderate
2023-04-06,2,2023,bootstrap_raw,0.9,101.70224832372602,112.60518679334561,10.902938469619585,100.27,False,False,Summer,Moderate
2023-04-06,2,2023,bootstrap_clipped,0.9,101.70224832372602,112.60518679334561,10.902938469619585,100.27,False,True,Summer,Moderate
2023-04-06,2,2023,bootstrap_raw,0.95,100.72029256286221,114.05270641643492,13.332413853572703,100.27,False,False,Summer,Moderate
2023-04-06,2,2023,bootstrap_clipped,0.95,100.72029256286221,114.05270641643492,13.332413853572703,100.27,False,True,Summer,Moderate
2023-04-07,2,2023,bootstrap_raw,0.8,82.21431844589867,91.58752130645338,9.373202860554713,68.61,False,False,Summer,Moderate
2023-04-07,2,2023,bootstrap_clipped,0.8,82.21431844589867,91.58752130645338,9.373202860554713,68.61,False,True,Summer,Moderate
2023-04-07,2,2023,bootstrap_raw,0.9,80.58832238337492,92.9151958056937,12.326873422318783,68.61,False,False,Summer,Moderate
2023-04-07,2,2023,bootstrap_clipped,0.9,80.58832238337492,92.9151958056937,12.326873422318783,68.61,False,True,Summer,Moderate
2023-04-07,2,2023,bootstrap_raw,0.95,79.58736814667685,94.62248555053105,15.035117403854201,68.61,False,False,Summer,Moderate
2023-04-07,2,2023,bootstrap_clipped,0.95,79.58736814667685,94.62248555053105,15.035117403854201,68.61,False,True,Summer,Moderate
2023-04-08,2,2023,bootstrap_raw,0.8,97.07123867948337,109.24526001786684,12.174021338383469,105.8,True,False,Summer,Moderate
2023-04-08,2,2023,bootstrap_clipped,0.8,97.07123867948337,109.24526001786684,12.174021338383469,105.8,True,True,Summer,Moderate
2023-04-08,2,2023,bootstrap_raw,0.9,96.92313305160755,110.79170621465812,13.86857316305057,105.8,True,False,Summer,Moderate
2023-04-08,2,2023,bootstrap_clipped,0.9,96.92313305160755,110.79170621465812,13.86857316305057,105.8,True,True,Summer,Moderate
2023-04-08,2,2023,bootstrap_raw,0.95,94.93136117737606,112.13879923376646,17.2074380563904,105.8,True,False,Summer,Moderate
2023-04-08,2,2023,bootstrap_clipped,0.95,94.93136117737606,112.13879923376646,17.2074380563904,105.8,True,True,Summer,Moderate
2023-04-09,2,2023,bootstrap_raw,0.8,108.95888539481047,117.93154350878754,8.972658113977076,133.86,False,False,Summer,High
2023-04-09,2,2023,bootstrap_clipped,0.8,108.95888539481047,117.93154350878754,8.972658113977076,133.86,False,True,Summer,High
2023-04-09,2,2023,bootstrap_raw,0.9,106.45070656824323,118.30169734259812,11.850990774354884,133.86,False,False,Summer,High
2023-04-09,2,2023,bootstrap_clipped,0.9,106.45070656824323,118.30169734259812,11.850990774354884,133.86,False,True,Summer,High
2023-04-09,2,2023,bootstrap_raw,0.95,105.56734774377854,118.4476898887405,12.880342144961958,133.86,False,False,Summer,High
2023-04-09,2,2023,bootstrap_clipped,0.95,105.56734774377854,118.4476898887405,12.880342144961958,133.86,False,True,Summer,High
2023-04-10,2,2023,bootstrap_raw,0.8,102.03514347749777,110.25355234239824,8.218408864900468,88.52,False,False,Summer,Moderate
2023-04-10,2,2023,bootstrap_clipped,0.8,102.03514347749777,110.25355234239824,8.218408864900468,88.52,False,True,Summer,Moderate
2023-04-10,2,2023,bootstrap_raw,0.9,100.07978035520597,110.84351806960552,10.763737714399554,88.52,False,False,Summer,Moderate
2023-04-10,2,2023,bootstrap_clipped,0.9,100.07978035520597,110.84351806960552,10.763737714399554,88.52,False,True,Summer,Moderate
2023-04-10,2,2023,bootstrap_raw,0.95,98.79245718815423,111.42113123995838,12.628674051804154,88.52,False,False,Summer,Moderate
2023-04-10,2,2023,bootstrap_clipped,0.95,98.79245718815423,111.42113123995838,12.628674051804154,88.52,False,True,Summer,Moderate
2023-04-11,2,2023,bootstrap_raw,0.8,110.20004493385625,121.2767189136344,11.07667397977815,119.16,True,False,Summer,Moderate
2023-04-11,2,2023,bootstrap_clipped,0.8,110.20004493385625,121.2767189136344,11.07667397977815,119.16,True,True,Summer,Moderate
2023-04-11,2,2023,bootstrap_raw,0.9,109.42408548575749,126.03305811814118,16.608972632383697,119.16,True,False,Summer,Moderate
2023-04-11,2,2023,bootstrap_clipped,0.9,109.42408548575749,126.03305811814118,16.608972632383697,119.16,True,True,Summer,Moderate
2023-04-11,2,2023,bootstrap_raw,0.95,109.04957403799632,132.07645783004097,23.026883792044643,119.16,True,False,Summer,Moderate
2023-04-11,2,2023,bootstrap_clipped,0.95,109.04957403799632,132.07645783004097,23.026883792044643,119.16,True,True,Summer,Moderate
2023-04-12,2,2023,bootstrap_raw,0.8,85.54282391489491,95.90872599193565,10.365902077040744,73.24,False,False,Summer,Moderate
2023-04-12,2,2023,bootstrap_clipped,0.8,85.54282391489491,95.90872599193565,10.365902077040744,73.24,False,True,Summer,Moderate
2023-04-12,2,2023,bootstrap_raw,0.9,84.29481282197794,97.16559260581522,12.870779783837278,73.24,False,False,Summer,Moderate
2023-04-12,2,2023,bootstrap_clipped,0.9,84.29481282197794,97.16559260581522,12.870779783837278,73.24,False,True,Summer,Moderate
2023-04-12,2,2023,bootstrap_raw,0.95,81.47179255979529,98.23721491618929,16.765422356393998,73.24,False,False,Summer,Moderate
2023-04-12,2,2023,bootstrap_clipped,0.95,81.47179255979529,98.23721491618929,16.765422356393998,73.24,False,True,Summer,Moderate
2023-04-13,2,2023,bootstrap_raw,0.8,104.69744456371718,115.84268695827906,11.145242394561876,102.81,False,False,Summer,Moderate
2023-04-13,2,2023,bootstrap_clipped,0.8,104.69744456371718,115.84268695827906,11.145242394561876,102.81,False,True,Summer,Moderate
2023-04-13,2,2023,bootstrap_raw,0.9,103.13613095802448,116.44823745316268,13.312106495138195,102.81,False,False,Summer,Moderate
2023-04-13,2,2023,bootstrap_clipped,0.9,103.13613095802448,116.44823745316268,13.312106495138195,102.81,False,True,Summer,Moderate
2023-04-13,2,2023,bootstrap_raw,0.95,102.12636330445639,117.39970996331228,15.273346658855885,102.81,True,False,Summer,Moderate
2023-04-13,2,2023,bootstrap_clipped,0.95,102.12636330445639,117.39970996331228,15.273346658855885,102.81,True,True,Summer,Moderate
2023-04-14,2,2023,bootstrap_raw,0.8,96.80108998262541,109.75546962055024,12.95437963792483,125.08,False,False,Summer,High
2023-04-14,2,2023,bootstrap_clipped,0.8,96.80108998262541,109.75546962055024,12.95437963792483,125.08,False,True,Summer,High
2023-04-14,2,2023,bootstrap_raw,0.9,95.62008106399973,110.62275516008238,15.002674096082643,125.08,False,False,Summer,High
2023-04-14,2,2023,bootstrap_clipped,0.9,95.62008106399973,110.62275516008238,15.002674096082643,125.08,False,True,Summer,High
2023-04-14,2,2023,bootstrap_raw,0.95,94.65410716185103,110.64134622008069,15.987239058229662,125.08,False,False,Summer,High
2023-04-14,2,2023,bootstrap_clipped,0.95,94.65410716185103,110.64134622008069,15.987239058229662,125.08,False,True,Summer,High
2023-04-15,2,2023,bootstrap_raw,0.8,82.79564554589378,92.75452046854925,9.958874922655468,109.23,False,False,Summer,Moderate
2023-04-15,2,2023,bootstrap_clipped,0.8,82.79564554589378,92.75452046854925,9.958874922655468,109.23,False,True,Summer,Moderate
2023-04-15,2,2023,bootstrap_raw,0.9,82.21947299021315,93.84142919929283,11.621956209079684,109.23,False,False,Summer,Moderate
2023-04-15,2,2023,bootstrap_clipped,0.9,82.21947299021315,93.84142919929283,11.621956209079684,109.23,False,True,Summer,Moderate
2023-04-15,2,2023,bootstrap_raw,0.95,80.86371318528454,94.55041208255356,13.686698897269025,109.23,False,False,Summer,Moderate
2023-04-15,2,2023,bootstrap_clipped,0.95,80.86371318528454,94.55041208255356,13.686698897269025,109.23,False,True,Summer,Moderate
2023-04-16,2,2023,bootstrap_raw,0.8,103.00561341493461,114.27088269971583,11.265269284781212,82.23,False,False,Summer,Moderate
2023-04-16,2,2023,bootstrap_clipped,0.8,103.00561341493461,114.27088269971583,11.265269284781212,82.23,False,True,Summer,Moderate
2023-04-16,2,2023,bootstrap_raw,0.9,100.49027592208436,115.75690604920436,15.266630127119996,82.23,False,False,Summer,Moderate
2023-04-16,2,2023,bootstrap_clipped,0.9,100.49027592208436,115.75690604920436,15.266630127119996,82.23,False,True,Summer,Moderate
2023-04-16,2,2023,bootstrap_raw,0.95,99.16349970459389,116.93759490565657,17.77409520106268,82.23,False,False,Summer,Moderate
2023-04-16,2,2023,bootstrap_clipped,0.95,99.16349970459389,116.93759490565657,17.77409520106268,82.23,False,True,Summer,Moderate
2023-04-17,2,2023,bootstrap_raw,0.8,118.49299193467283,143.53816823128363,25.045176296610805,102.93,False,False,Summer,Moderate
2023-04-17,2,2023,bootstrap_clipped,0.8,118.49299193467283,143.53816823128363,25.045176296610805,102.93,False,True,Summer,Moderate
2023-04-17,2,2023,bootstrap_raw,0.9,115.89781171099222,145.6320665738322,29.734254862839975,102.93,False,False,Summer,Moderate
2023-04-17,2,2023,bootstrap_clipped,0.9,115.89781171099222,145.6320665738322,29.734254862839975,102.93,False,True,Summer,Moderate
2023-04-17,2,2023,bootstrap_raw,0.95,113.97100613679018,147.753020441841,33.78201430505081,102.93,False,False,Summer,Moderate
2023-04-17,2,2023,bootstrap_clipped,0.95,113.97100613679018,147.753020441841,33.78201430505081,102.93,False,True,Summer,Moderate
2023-04-18,2,2023,bootstrap_raw,0.8,108.7408424638832,118.7685854547738,10.027742990890602,120.09,False,False,Summer,High
2023-04-18,2,2023,bootstrap_clipped,0.8,108.7408424638832,118.7685854547738,10.027742990890602,120.09,False,True,Summer,High
2023-04-18,2,2023,bootstrap_raw,0.9,105.22354784731525,119.77714108087865,14.553593233563404,120.09,False,False,Summer,High
2023-04-18,2,2023,bootstrap_clipped,0.9,105.22354784731525,119.77714108087865,14.553593233563404,120.09,False,True,Summer,High
2023-04-18,2,2023,bootstrap_raw,0.95,104.56930343754877,121.11101769513238,16.541714257583607,120.09,True,False,Summer,High
2023-04-18,2,2023,bootstrap_clipped,0.95,104.56930343754877,121.11101769513238,16.541714257583607,120.09,True,True,Summer,High
2023-04-19,2,2023,bootstrap_raw,0.8,104.2861058372507,116.43455726672468,12.14845142947398,133.3,False,False,Summer,High
2023-04-19,2,2023,bootstrap_clipped,0.8,104.2861058372507,116.43455726672468,12.14845142947398,133.3,False,True,Summer,High
2023-04-19,2,2023,bootstrap_raw,0.9,103.27199053677799,116.74886481474279,13.476874277964797,133.3,False,False,Summer,High
2023-04-19,2,2023,bootstrap_clipped,0.9,103.27199053677799,116.74886481474279,13.476874277964797,133.3,False,True,Summer,High
2023-04-19,2,2023,bootstrap_raw,0.95,102.07464539816422,117.14174221280979,15.067096814645566,133.3,False,False,Summer,High
2023-04-19,2,2023,bootstrap_clipped,0.95,102.07464539816422,117.14174221280979,15.067096814645566,133.3,False,True,Summer,High
2023-04-20,2,2023,bootstrap_raw,0.8,96.9564014012353,107.79380555343661,10.837404152201316,116.88,False,False,Summer,Moderate
2023-04-20,2,2023,bootstrap_clipped,0.8,96.9564014012353,107.79380555343661,10.837404152201316,116.88,False,True,Summer,Moderate
2023-04-20,2,2023,bootstrap_raw,0.9,95.48617993124516,108.64373505508348,13.157555123838321,116.88,False,False,Summer,Moderate
2023-04-20,2,2023,bootstrap_clipped,0.9,95.48617993124516,108.64373505508348,13.157555123838321,116.88,False,True,Summer,Moderate
2023-04-20,2,2023,bootstrap_raw,0.95,94.65118664568706,109.28496036937192,14.633773723684854,116.88,False,False,Summer,Moderate
2023-04-20,2,2023,bootstrap_clipped,0.95,94.65118664568706,109.28496036937192,14.633773723684854,116.88,False,True,Summer,Moderate
2023-04-21,2,2023,bootstrap_raw,0.8,83.87876089530239,91.85941073522824,7.980649839925846,74.42,False,False,Summer,Moderate
2023-04-21,2,2023,bootstrap_clipped,0.8,83.87876089530239,91.85941073522824,7.980649839925846,74.42,False,True,Summer,Moderate
2023-04-21,2,2023,bootstrap_raw,0.9,83.32521211783073,92.86930304328963,9.544090925458903,74.42,False,False,Summer,Moderate
2023-04-21,2,2023,bootstrap_clipped,0.9,83.32521211783073,92.86930304328963,9.544090925458903,74.42,False,True,Summer,Moderate
2023-04-21,2,2023,bootstrap_raw,0.95,81.97022765879287,93.28285730589423,11.31262964710136,74.42,False,False,Summer,Moderate
2023-04-21,2,2023,bootstrap_clipped,0.95,81.97022765879287,93.28285730589423,11.31262964710136,74.42,False,True,Summer,Moderate
2023-04-22,2,2023,bootstrap_raw,0.8,118.11189063385609,144.62396667090914,26.51207603705305,133.84,True,False,Summer,High
2023-04-22,2,2023,bootstrap_clipped,0.8,118.11189063385609,144.62396667090914,26.51207603705305,133.84,True,True,Summer,High
2023-04-22,2,2023,bootstrap_raw,0.9,115.22235437104483,149.2392593226239,34.016904951579065,133.84,True,False,Summer,High
2023-04-22,2,2023,bootstrap_clipped,0.9,115.22235437104483,149.2392593226239,34.016904951579065,133.84,True,True,Summer,High
2023-04-22,2,2023,bootstrap_raw,0.95,113.00384642381816,150.22912159641174,37.225275172593584,133.84,True,False,Summer,High
2023-04-22,2,2023,bootstrap_clipped,0.95,113.00384642381816,150.22912159641174,37.225275172593584,133.84,True,True,Summer,High
2023-04-23,2,2023,bootstrap_raw,0.8,89.83194087526037,98.95713417747727,9.1251933022169,75.68,False,False,Summer,Moderate
2023-04-23,2,2023,bootstrap_clipped,0.8,89.83194087526037,98.95713417747727,9.1251933022169,75.68,False,True,Summer,Moderate
2023-04-23,2,2023,bootstrap_raw,0.9,88.12115974300697,100.87489318172354,12.753733438716566,75.68,False,False,Summer,Moderate
2023-04-23,2,2023,bootstrap_clipped,0.9,88.12115974300697,100.87489318172354,12.753733438716566,75.68,False,True,Summer,Moderate
2023-04-23,2,2023,bootstrap_raw,0.95,86.73773532260098,101.67721157963977,14.939476257038791,75.68,False,False,Summer,Moderate
2023-04-23,2,2023,bootstrap_clipped,0.95,86.73773532260098,101.67721157963977,14.939476257038791,75.68,False,True,Summer,Moderate
2023-04-24,2,2023,bootstrap_raw,0.8,103.9198669232797,110.14529920415973,6.225432280880028,69.16,False,False,Summer,Moderate
2023-04-24,2,2023,bootstrap_clipped,0.8,103.9198669232797,110.14529920415973,6.225432280880028,69.16,False,True,Summer,Moderate
2023-04-24,2,2023,bootstrap_raw,0.9,103.25645809540259,110.9447100083849,7.6882519129823095,69.16,False,False,Summer,Moderate
2023-04-24,2,2023,bootstrap_clipped,0.9,103.25645809540259,110.9447100083849,7.6882519129823095,69.16,False,True,Summer,Moderate
2023-04-24,2,2023,bootstrap_raw,0.95,102.595854292916,111.36596350435352,8.770109211437514,69.16,False,False,Summer,Moderate
2023-04-24,2,2023,bootstrap_clipped,0.95,102.595854292916,111.36596350435352,8.770109211437514,69.16,False,True,Summer,Moderate
2023-04-25,2,2023,bootstrap_raw,0.8,85.56030796446393,98.31178136073731,12.751473396273383,76.07,False,False,Summer,Moderate
2023-04-25,2,2023,bootstrap_clipped,0.8,85.56030796446393,98.31178136073731,12.751473396273383,76.07,False,True,Summer,Moderate
2023-04-25,2,2023,bootstrap_raw,0.9,84.67623966120259,99.20622524596752,14.52998558476493,76.07,False,False,Summer,Moderate
2023-04-25,2,2023,bootstrap_clipped,0.9,84.67623966120259,99.20622524596752,14.52998558476493,76.07,False,True,Summer,Moderate
